#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71671.1           -           1218 1632at5820           -            958         0 2045.8  27.9   1   4   2.2e-25   1.7e-22   77.6   0.7     1    58     4    69     4    79 0.91 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative [Plasmodium vivax]
SCO71671.1           -           1218 1632at5820           -            958         0 2045.8  27.9   2   4   1.1e-06   0.00087   15.7   0.3    53    77   103   127    82   133 0.78 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative [Plasmodium vivax]
SCO71671.1           -           1218 1632at5820           -            958         0 2045.8  27.9   3   4   2.3e-28   1.8e-25   87.5   0.1    76   146   240   325   223   331 0.87 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative [Plasmodium vivax]
SCO71671.1           -           1218 1632at5820           -            958         0 2045.8  27.9   4   4         0         0 1876.1  10.6   132   958   368  1218   341  1218 0.98 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative [Plasmodium vivax]
SCO71932.1           -            840 1632at5820           -            958  7.1e-209  694.5   1.4   1   1  1.2e-211  9.4e-209  694.1   1.4   304   921   184   819   179   834 0.94 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative [Plasmodium vivax]
SCO73444.1           -           1127 1632at5820           -            958  9.7e-197  654.3  20.1   1   2   3.6e-87   2.8e-84  282.1   3.3   306   543   429   671   417   679 0.95 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16, putative [Plasmodium vivax]
SCO73444.1           -           1127 1632at5820           -            958  9.7e-197  654.3  20.1   2   2  4.4e-116  3.4e-113  377.8   8.9   548   921   744  1122   730  1126 0.94 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16, putative [Plasmodium vivax]
SCO75563.1           -           1081 1632at5820           -            958  1.6e-161  537.8  21.0   1   2   1.4e-88   1.1e-85  286.8   3.5   299   573   385   658   377   664 0.95 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative [Plasmodium vivax]
SCO75563.1           -           1081 1632at5820           -            958  1.6e-161  537.8  21.0   2   2     2e-79   1.6e-76  256.5   9.6   575   921   713  1076   705  1079 0.91 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative [Plasmodium vivax]
SCO71286.1           -            824 1632at5820           -            958  6.9e-122  406.6  17.8   1   4   7.3e-52   5.8e-49  165.2   1.2   308   514     3   233     1   273 0.83 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO71286.1           -            824 1632at5820           -            958  6.9e-122  406.6  17.8   2   4   0.00083      0.65    6.2   0.0   518   544   274   300   267   306 0.91 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO71286.1           -            824 1632at5820           -            958  6.9e-122  406.6  17.8   3   4   8.6e-58   6.7e-55  184.9   0.3   552   764   364   575   355   586 0.97 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO71286.1           -            824 1632at5820           -            958  6.9e-122  406.6  17.8   4   4     8e-19   6.3e-16   55.9   1.8   769   923   640   808   636   816 0.80 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO75103.1           -           1608 1632at5820           -            958     4e-56  188.9  16.9   1   3   2.7e-45   2.1e-42  143.5   3.5   292   538   406   666   399   676 0.83 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO75103.1           -           1608 1632at5820           -            958     4e-56  188.9  16.9   2   3   4.8e-18   3.8e-15   53.3   0.3   552   712   915  1091   905  1120 0.85 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO75103.1           -           1608 1632at5820           -            958     4e-56  188.9  16.9   3   3     0.082        64   -0.4   0.7   859   923  1398  1466  1294  1491 0.80 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74545.1           -            928 1632at5820           -            958   2.7e-41  139.9  20.3   1   2   7.5e-10   5.9e-07   26.2   0.1   401   467   109   175    97   193 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74545.1           -            928 1632at5820           -            958   2.7e-41  139.9  20.3   2   2   1.2e-36   9.2e-34  114.9  16.5   593   922   576   916   553   926 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72407.1           -           2105 1632at5820           -            958   2.2e-40  136.9  18.3   1   3   2.2e-31   1.7e-28   97.5   2.5   300   489   416   618   406   625 0.84 DEAD box helicase, putative [Plasmodium vivax]
SCO72407.1           -           2105 1632at5820           -            958   2.2e-40  136.9  18.3   2   3   5.4e-14   4.3e-11   39.9   1.3   498   680   728   907   697   914 0.76 DEAD box helicase, putative [Plasmodium vivax]
SCO72407.1           -           2105 1632at5820           -            958   2.2e-40  136.9  18.3   3   3   9.6e-05     0.075    9.3   0.8   696   763   985  1052   966  1059 0.86 DEAD box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1632at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1632at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1632at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:03 2026
# [ok]
