#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73308.1           -            720 3783at5820           -            543         0 1089.4  17.7   1   2   7.9e-27   1.3e-24   85.0   0.1    13    65   139   191   136   195 0.94 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 3783at5820           -            543         0 1089.4  17.7   2   2  7.1e-306  1.2e-303 1006.0  14.1    64   543   224   720   219   720 0.97 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73265.1           -           1435 3783at5820           -            543   1.9e-67  226.4   2.2   1   1   1.8e-69     3e-67  225.7   2.2    17   349   685  1025   678  1062 0.88 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO74223.1           -            398 3783at5820           -            543   2.2e-61  206.4   1.1   1   1   1.7e-63   2.9e-61  205.9   1.1    12   359    35   384    30   394 0.87 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO71470.1           -            388 3783at5820           -            543   5.9e-61  204.9   2.1   1   1   4.5e-63   7.7e-61  204.6   2.1    12   363    27   378    25   386 0.88 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO75518.1           -            717 3783at5820           -            543   1.1e-60  204.0   0.6   1   2   1.4e-08   2.4e-06   24.7   0.0    19    63   296   340   285   348 0.84 DNA helicase 60, putative [Plasmodium vivax]
SCO75518.1           -            717 3783at5820           -            543   1.1e-60  204.0   0.6   2   2   8.7e-55   1.5e-52  177.2   0.5    67   343   404   678   397   685 0.95 DNA helicase 60, putative [Plasmodium vivax]
SCO74455.1           -            528 3783at5820           -            543   1.8e-58  196.8   0.0   1   1   1.5e-60   2.6e-58  196.2   0.0    11   356   124   480   120   492 0.88 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO73166.1           -           1009 3783at5820           -            543   2.5e-55  186.4   0.0   1   1   2.2e-56   3.8e-54  182.5   0.0    21   349   605   963   593   982 0.82 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO71006.1           -            533 3783at5820           -            543   7.2e-55  184.9   4.6   1   1   5.8e-57   9.8e-55  184.4   4.6    19   372   145   499   133   518 0.84 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO73062.1           -            667 3783at5820           -            543   6.4e-54  181.7   0.1   1   2       8.1   1.4e+03   -4.2   0.1   179   201   184   209   182   212 0.78 RNA helicase 1, putative [Plasmodium vivax]
SCO73062.1           -            667 3783at5820           -            543   6.4e-54  181.7   0.1   2   2   3.8e-56   6.4e-54  181.7   0.1    12   368   230   598   227   617 0.85 RNA helicase 1, putative [Plasmodium vivax]
SCO71685.1           -           1015 3783at5820           -            543   6.7e-53  178.4   2.4   1   1   1.2e-54     2e-52  176.8   2.4    13   350   638   992   634  1003 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 3783at5820           -            543   4.4e-49  165.8   3.3   1   3   1.3e-06   0.00022   18.3   0.0    15    62   355   402   343   410 0.82 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 3783at5820           -            543   4.4e-49  165.8   3.3   2   3   2.6e-18   4.4e-16   56.8   0.0    62   164   427   529   421   537 0.93 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 3783at5820           -            543   4.4e-49  165.8   3.3   3   3   4.5e-28   7.7e-26   89.0   1.1   168   353   556   736   546   750 0.88 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO73552.1           -            599 3783at5820           -            543   1.3e-47  161.0   5.6   1   1   9.9e-50   1.7e-47  160.5   5.6    22   348   168   498   153   542 0.87 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO75754.1           -            731 3783at5820           -            543   1.2e-44  151.2  10.9   1   1   3.6e-46   6.1e-44  148.8  10.9    12   358   116   498   110   568 0.78 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
