#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70826.1           -            785 3749at5820           -            537  1.3e-296  982.9  28.0   1   3   9.4e-55   1.2e-51  174.5   6.0     1   107   110   217   110   247 0.91 ribosome biogenesis GTPase A, putative [Plasmodium vivax]
SCO70826.1           -            785 3749at5820           -            537  1.3e-296  982.9  28.0   2   3   2.3e-07   0.00029   18.1   0.0   104   136   271   311   267   343 0.78 ribosome biogenesis GTPase A, putative [Plasmodium vivax]
SCO70826.1           -            785 3749at5820           -            537  1.3e-296  982.9  28.0   3   3  3.8e-242  4.8e-239  793.0  15.8   129   537   356   785   341   785 0.96 ribosome biogenesis GTPase A, putative [Plasmodium vivax]
SCO74769.1           -            776 3749at5820           -            537   1.2e-08   32.7   0.3   1   1   1.9e-11   2.4e-08   31.6   0.3   280   418   494   634   484   650 0.71 large ribosomal subunit associated GTPase, putative [Plasmodium vivax]
SCO74717.1           -            417 3749at5820           -            537   2.6e-06   24.9  12.4   1   2     3e-08   3.8e-05   21.1   2.1   176   270    87   186    79   193 0.81 GTP-binding protein, putative [Plasmodium vivax]
SCO74717.1           -            417 3749at5820           -            537   2.6e-06   24.9  12.4   2   2     0.001       1.3    6.1   2.8   318   339   205   226   194   359 0.83 GTP-binding protein, putative [Plasmodium vivax]
SCO73107.1           -            365 3749at5820           -            537    0.0002   18.7   0.1   1   1   3.8e-07   0.00048   17.4   0.0   318   370    66   121    18   133 0.83 ribosome-interacting GTPase 1, putative [Plasmodium vivax]
SCO73220.1           -            288 3749at5820           -            537    0.0022   15.2   0.7   1   2   7.9e-06    0.0099   13.1   0.1   317   389    86   160    51   173 0.72 GTP-binding protein, putative [Plasmodium vivax]
SCO73220.1           -            288 3749at5820           -            537    0.0022   15.2   0.7   2   2     0.057        72    0.3   0.1   173   198   205   230   196   238 0.86 GTP-binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3749at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3749at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3749at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:26 2026
# [ok]
