#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71707.1           -            482 5771at5820           -            379  8.8e-235  776.7  18.7   1   2  5.6e-130  2.7e-127  422.9   7.2     1   201     2   213     2   219 0.96 bromodomain protein 1, putative [Plasmodium vivax]
SCO71707.1           -            482 5771at5820           -            379  8.8e-235  776.7  18.7   2   2  1.2e-110  5.7e-108  359.3   3.7   201   379   259   450   242   450 0.93 bromodomain protein 1, putative [Plasmodium vivax]
SCO72250.1           -            188 5771at5820           -            379     1e-15   55.6   0.0   1   1   2.5e-18   1.2e-15   55.4   0.0    48   195    10   154     2   178 0.87 ankyrin-repeat protein, putative [Plasmodium vivax]
SCO74840.1           -            708 5771at5820           -            379   2.5e-13   47.8   0.3   1   3     5e-07   0.00024   18.2   0.0    65   176   370   480   345   485 0.86 ankyrin, putative [Plasmodium vivax]
SCO74840.1           -            708 5771at5820           -            379   2.5e-13   47.8   0.3   2   3   7.2e-11   3.5e-08   30.9   0.0    84   200   421   540   415   561 0.55 ankyrin, putative [Plasmodium vivax]
SCO74840.1           -            708 5771at5820           -            379   2.5e-13   47.8   0.3   3   3   0.00012     0.057   10.4   0.1   116   176   588   649   573   669 0.82 ankyrin, putative [Plasmodium vivax]
SCO71590.1           -           1866 5771at5820           -            379   3.4e-13   47.3   2.0   1   2   1.8e-08   8.9e-06   22.9   0.2   128   201  1028  1102  1016  1116 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71590.1           -           1866 5771at5820           -            379   3.4e-13   47.3   2.0   2   2   1.2e-08   5.6e-06   23.6   0.1    82   170  1124  1213  1113  1242 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74549.1           -            760 5771at5820           -            379   1.4e-10   38.8   3.2   1   1   5.8e-13   2.8e-10   37.8   3.2   279   348    41   111    15   132 0.85 bromodomain protein, putative [Plasmodium vivax]
SCO72475.1           -            611 5771at5820           -            379   6.1e-09   33.4   1.5   1   2   0.00011     0.052   10.5   0.1   100   175    34   110     8   147 0.64 palmitoyltransferase, putative [Plasmodium vivax]
SCO72475.1           -            611 5771at5820           -            379   6.1e-09   33.4   1.5   2   2   5.2e-08   2.5e-05   21.5   0.2    81   168   158   248   149   265 0.88 palmitoyltransferase, putative [Plasmodium vivax]
SCO75384.1           -           1087 5771at5820           -            379   9.4e-08   29.4   3.2   1   2     2e-10   9.4e-08   29.4   3.2   253   335   498   581   483   624 0.89 bromodomain protein 2, putative [Plasmodium vivax]
SCO75384.1           -           1087 5771at5820           -            379   9.4e-08   29.4   3.2   2   2      0.59   2.8e+02   -1.8   0.2   200   221   998  1019   984  1028 0.81 bromodomain protein 2, putative [Plasmodium vivax]
SCO75216.1           -            400 5771at5820           -            379   1.6e-07   28.7   5.6   1   2   3.3e-10   1.6e-07   28.7   5.6    12   190     7   182     3   195 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75216.1           -            400 5771at5820           -            379   1.6e-07   28.7   5.6   2   2      0.46   2.2e+02   -1.4   4.1   141   278   201   339   188   392 0.67 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72676.1           -            366 5771at5820           -            379   1.6e-06   25.4   0.1   1   1   5.6e-09   2.7e-06   24.6   0.1    84   141   289   346   268   357 0.89 acyl-CoA-binding protein, putative [Plasmodium vivax]
SCO70590.1           -           1554 5771at5820           -            379   4.1e-06   24.0   0.1   1   1   1.5e-08   7.1e-06   23.3   0.1   252   329   828   912   813   922 0.72 bromodomain protein, putative [Plasmodium vivax]
SCO73271.1           -           1589 5771at5820           -            379    0.0001   19.4   0.1   1   2       1.6   7.5e+02   -3.1   0.0    82   109   882   909   873   922 0.52 SET domain protein, putative [Plasmodium vivax]
SCO73271.1           -           1589 5771at5820           -            379    0.0001   19.4   0.1   2   2   6.2e-07    0.0003   17.9   0.0    72   184  1208  1321  1179  1342 0.82 SET domain protein, putative [Plasmodium vivax]
SCO71248.1           -            185 5771at5820           -            379   0.00013   19.1   3.5   1   2   2.7e-07   0.00013   19.1   3.5    75   178    40   145    21   153 0.87 conserved protein, unknown function [Plasmodium vivax]
SCO71248.1           -            185 5771at5820           -            379   0.00013   19.1   3.5   2   2      0.32   1.6e+02   -0.9   0.0   141   162   152   173   147   180 0.84 conserved protein, unknown function [Plasmodium vivax]
SCO74163.1           -            641 5771at5820           -            379     0.002   15.2   0.1   1   1   2.1e-05      0.01   12.9   0.0    96   171    62   137    48   169 0.65 palmitoyltransferase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5771at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5771at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5771at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:56:37 2026
# [ok]
