#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75512.1           -           1244 2119at5820           -            997         0 1663.0  16.7   1   2         0         0 1420.3   6.7     2   818    36   969    33   973 0.94 RAP protein, putative [Plasmodium vivax]
SCO75512.1           -           1244 2119at5820           -            997         0 1663.0  16.7   2   2   3.5e-75   1.1e-72  243.7   2.4   816   997   995  1222   988  1222 0.91 RAP protein, putative [Plasmodium vivax]
SCO75462.1           -            839 2119at5820           -            997   7.6e-26   88.6  48.3   1   2    0.0011      0.33    7.1   0.3   219   272    98   151    77   154 0.70 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75462.1           -            839 2119at5820           -            997   7.6e-26   88.6  48.3   2   2   4.4e-27   1.3e-24   84.5  43.2   304   724   154   561   144   567 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70365.1           -            643 2119at5820           -            997   1.8e-16   57.6  28.4   1   3       3.4     1e+03   -4.4   3.4   270   296    57    81    47    94 0.39 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70365.1           -            643 2119at5820           -            997   1.8e-16   57.6  28.4   2   3   4.5e-15   1.4e-12   44.8   5.2   296   397   242   343   150   351 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70365.1           -            643 2119at5820           -            997   1.8e-16   57.6  28.4   3   3   8.8e-10   2.6e-07   27.3  15.2   544   811   347   631   340   638 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74205.1           -            443 2119at5820           -            997   3.1e-10   37.0   0.4   1   1   1.6e-12   4.9e-10   36.3   0.4   853   936   341   421   324   442 0.75 RAP protein, putative [Plasmodium vivax]
SCO75319.1           -            943 2119at5820           -            997   4.2e-09   33.2  21.3   1   4   5.5e-09   1.7e-06   24.6   2.6   270   400   278   410   260   417 0.83 RAP protein, putative [Plasmodium vivax]
SCO75319.1           -            943 2119at5820           -            997   4.2e-09   33.2  21.3   2   4     0.001       0.3    7.2   0.3   526   585   429   488   416   498 0.85 RAP protein, putative [Plasmodium vivax]
SCO75319.1           -            943 2119at5820           -            997   4.2e-09   33.2  21.3   3   4      0.26        78   -0.8   0.5   736   810   688   763   678   769 0.75 RAP protein, putative [Plasmodium vivax]
SCO75319.1           -            943 2119at5820           -            997   4.2e-09   33.2  21.3   4   4   1.3e-05    0.0038   13.5   0.3   855   911   769   825   761   831 0.89 RAP protein, putative [Plasmodium vivax]
SCO73047.1           -            927 2119at5820           -            997   6.5e-09   32.6  21.8   1   5   9.9e-10     3e-07   27.1  13.7   179   404   140   399   133   404 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73047.1           -            927 2119at5820           -            997   6.5e-09   32.6  21.8   2   5     2e-07   5.8e-05   19.5   1.0   295   391   364   460   358   481 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73047.1           -            927 2119at5820           -            997   6.5e-09   32.6  21.8   3   5   7.5e-05     0.023   10.9   0.4   193   260   402   469   389   538 0.73 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73047.1           -            927 2119at5820           -            997   6.5e-09   32.6  21.8   4   5     0.046        14    1.7   0.1   630   691   705   769   694   787 0.69 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73047.1           -            927 2119at5820           -            997   6.5e-09   32.6  21.8   5   5      0.93   2.8e+02   -2.6   0.4   370   403   884   917   849   925 0.58 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73533.1           -            976 2119at5820           -            997   3.5e-08   30.2   0.2   1   2      0.16        47   -0.0   1.1   604   744   677   716   630   787 0.47 RAP protein, putative [Plasmodium vivax]
SCO73533.1           -            976 2119at5820           -            997   3.5e-08   30.2   0.2   2   2   1.2e-10   3.5e-08   30.2   0.2   855   905   850   900   845   922 0.86 RAP protein, putative [Plasmodium vivax]
SCO71700.1           -            512 2119at5820           -            997     4e-08   30.0  14.3   1   2   0.00019     0.057    9.6   0.8   523   594    60   131    45   132 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71700.1           -            512 2119at5820           -            997     4e-08   30.0  14.3   2   2   2.4e-09   7.2e-07   25.8   9.5   141   344   116   328   112   363 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71998.1           -            975 2119at5820           -            997   2.5e-06   24.0  12.2   1   2     2e-07     6e-05   19.5   2.7   171   297   542   671   509   688 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71998.1           -            975 2119at5820           -            997   2.5e-06   24.0  12.2   2   2   0.00022     0.066    9.4   2.1   711   812   774   879   759   881 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73645.1           -           1642 2119at5820           -            997   3.1e-05   20.4  17.7   1   5     5e-05     0.015   11.5   4.0   526   613   507   593   496   615 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73645.1           -           1642 2119at5820           -            997   3.1e-05   20.4  17.7   2   5     1e-07   3.1e-05   20.4  17.7   524   677   622   775   609   782 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73645.1           -           1642 2119at5820           -            997   3.1e-05   20.4  17.7   3   5    0.0001      0.03   10.5  12.2   526   617   772   865   767   887 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73645.1           -           1642 2119at5820           -            997   3.1e-05   20.4  17.7   4   5       4.3   1.3e+03   -4.8   0.9   339   381   999  1041   989  1052 0.60 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73645.1           -           1642 2119at5820           -            997   3.1e-05   20.4  17.7   5   5       3.6   1.1e+03   -4.6   0.5   888   920  1583  1615  1576  1620 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71617.1           -            473 2119at5820           -            997     4e-05   20.0   6.1   1   2     0.073        22    1.1   0.6   201   264   171   235    92   248 0.48 RAP protein, putative [Plasmodium vivax]
SCO71617.1           -            473 2119at5820           -            997     4e-05   20.0   6.1   2   2   1.6e-07   4.8e-05   19.8   0.1   813   900   372   467   367   471 0.67 RAP protein, putative [Plasmodium vivax]
SCO72244.1           -            817 2119at5820           -            997   5.2e-05   19.7  52.1   1   4   1.6e-06   0.00047   16.5   7.1   592   685   141   234   133   249 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72244.1           -            817 2119at5820           -            997   5.2e-05   19.7  52.1   2   4   0.00044      0.13    8.4   2.1   193   265   248   320   232   325 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72244.1           -            817 2119at5820           -            997   5.2e-05   19.7  52.1   3   4     0.074        22    1.0  14.1   316   427   550   671   488   682 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72244.1           -            817 2119at5820           -            997   5.2e-05   19.7  52.1   4   4   0.00014     0.042   10.1   7.3   301   401   694   794   688   805 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72903.1           -            735 2119at5820           -            997   8.8e-05   18.9   3.2   1   3      0.22        66   -0.5   0.5   959   984    40    65    36    73 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72903.1           -            735 2119at5820           -            997   8.8e-05   18.9   3.2   2   3   2.9e-07   8.8e-05   18.9   3.2   297   406   210   320   170   327 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72903.1           -            735 2119at5820           -            997   8.8e-05   18.9   3.2   3   3      0.03       8.9    2.3   1.7   598   699   463   560   433   586 0.68 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71909.1           -            719 2119at5820           -            997   0.00019   17.8  14.5   1   4    0.0032      0.96    5.5   1.6   477   552    74   147    42   215 0.57 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71909.1           -            719 2119at5820           -            997   0.00019   17.8  14.5   2   4    0.0003      0.09    9.0   0.1   178   274   374   471   370   484 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71909.1           -            719 2119at5820           -            997   0.00019   17.8  14.5   3   4   0.00028     0.082    9.1   0.5   524   588   544   611   538   618 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71909.1           -            719 2119at5820           -            997   0.00019   17.8  14.5   4   4     0.056        17    1.5   0.0   547   581   610   644   605   648 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72722.1           -            730 2119at5820           -            997   0.00027   17.3   4.9   1   4      0.56   1.7e+02   -1.9   0.0    63    94    79   110    71   133 0.80 RAP protein, putative [Plasmodium vivax]
SCO72722.1           -            730 2119at5820           -            997   0.00027   17.3   4.9   2   4     0.078        23    1.0   1.9   525   574   312   361   281   441 0.58 RAP protein, putative [Plasmodium vivax]
SCO72722.1           -            730 2119at5820           -            997   0.00027   17.3   4.9   3   4     0.003      0.91    5.6   0.0   779   810   562   593   552   596 0.93 RAP protein, putative [Plasmodium vivax]
SCO72722.1           -            730 2119at5820           -            997   0.00027   17.3   4.9   4   4   0.00037      0.11    8.7   0.0   855   916   599   660   597   665 0.90 RAP protein, putative [Plasmodium vivax]
