#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8   1  16  2.8e-181  1.8e-177  591.0  79.7     1   351     1   403     1   411 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8   2  16     4e-18   2.5e-14   49.9   6.0   341   398   485   545   476   556 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8   3  16   1.9e-49   1.2e-45  153.8   8.1   366   488   558   680   549   694 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8   4  16   9.3e-48   5.8e-44  148.2  11.4   482   579   747   845   740   859 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8   5  16   4.5e-70   2.9e-66  222.2  18.0   575   722   878  1027   873  1055 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8   6  16   2.2e-41   1.4e-37  127.1  12.0   712   806  1266  1361  1249  1404 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8   7  16   4.1e-40   2.6e-36  122.9   4.4   793   879  1420  1507  1403  1520 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8   8  16  1.1e-128  6.7e-125  416.7  38.2   870  1146  1557  1871  1550  1883 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8   9  16   5.4e-19   3.4e-15   52.8   0.3  1145  1191  1991  2037  1981  2058 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8  10  16  1.2e-124  7.9e-121  403.2  46.3  1190  1409  2154  2373  2148  2386 0.98 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8  11  16   3.6e-21   2.3e-17   60.0   0.1  1405  1446  2483  2524  2477  2540 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8  12  16  2.9e-103   1.8e-99  332.3  21.4  1440  1657  2646  2886  2639  2900 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8  13  16   1.3e-18     8e-15   51.6   0.2  1656  1728  2939  3022  2930  3030 0.77 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8  14  16   5.6e-67   3.5e-63  212.0  22.6  1705  1869  3116  3287  3101  3300 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8  15  16  1.1e-113  6.6e-110  366.9  42.2  1842  2095  3290  3571  3284  3594 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70754.1           -           3693 363at5820            -           2139         0 3276.9 415.8  16  16   1.7e-16   1.1e-12   44.6   0.2  2104  2139  3658  3693  3643  3693 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/363at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/363at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/363at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:46 2026
# [ok]
