#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74475.1           -            944 2489at5820           -            660         0 1452.7  52.5   1   3   0.00066         1    6.4   0.8     1    25    37    61    37    92 0.86 heat shock protein 90, putative [Plasmodium vivax]
SCO74475.1           -            944 2489at5820           -            660         0 1452.7  52.5   2   3   1.3e-29     2e-26   91.4   1.8    11    61    92   142    83   151 0.93 heat shock protein 90, putative [Plasmodium vivax]
SCO74475.1           -            944 2489at5820           -            660         0 1452.7  52.5   3   3         0         0 1365.3  36.0    45   660   170   802   146   802 0.97 heat shock protein 90, putative [Plasmodium vivax]
SCO70429.1           -            748 2489at5820           -            660  6.2e-139  463.2  29.6   1   2   3.5e-57   5.5e-54  182.5   5.6    14   219     4   217     1   243 0.85 heat shock protein 90, putative [Plasmodium vivax]
SCO70429.1           -            748 2489at5820           -            660  6.2e-139  463.2  29.6   2   2   9.8e-89   1.5e-85  286.7  16.1   228   648   293   714   270   719 0.89 heat shock protein 90, putative [Plasmodium vivax]
SCO75469.1           -            814 2489at5820           -            660  5.9e-124  413.7  32.5   1   2   1.7e-97   2.7e-94  315.7  14.7    12   394    64   467    57   491 0.88 endoplasmin, putative [Plasmodium vivax]
SCO75469.1           -            814 2489at5820           -            660  5.9e-124  413.7  32.5   2   2   4.4e-33   6.9e-30  102.8  10.8   397   649   499   753   482   758 0.81 endoplasmin, putative [Plasmodium vivax]
SCO72668.1           -            853 2489at5820           -            660   7.5e-92  307.6  28.9   1   2   2.1e-46   3.3e-43  146.8   7.1    14   216    73   312    67   323 0.79 heat shock protein 90, putative [Plasmodium vivax]
SCO72668.1           -            853 2489at5820           -            660   7.5e-92  307.6  28.9   2   2   8.8e-50   1.4e-46  158.0  13.8   246   642   377   797   369   816 0.80 heat shock protein 90, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2489at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2489at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2489at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:35 2026
# [ok]
