#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72535.1           -           1396 1490at5820           -            978         0 1949.1  90.6   1   6     0.023        12    1.9   0.1     1    16     1    16     1    22 0.86 chromatin remodeling protein, putative [Plasmodium vivax]
SCO72535.1           -           1396 1490at5820           -            978         0 1949.1  90.6   2   6         0         0 1406.6  29.4     9   632   231   860   224   872 0.97 chromatin remodeling protein, putative [Plasmodium vivax]
SCO72535.1           -           1396 1490at5820           -            978         0 1949.1  90.6   3   6   1.2e-55   6.3e-53  178.2  17.0   630   753   903  1039   899  1041 0.89 chromatin remodeling protein, putative [Plasmodium vivax]
SCO72535.1           -           1396 1490at5820           -            978         0 1949.1  90.6   4   6   1.5e-11   7.6e-09   32.3   3.5   749   785  1088  1124  1075  1143 0.84 chromatin remodeling protein, putative [Plasmodium vivax]
SCO72535.1           -           1396 1490at5820           -            978         0 1949.1  90.6   5   6   1.2e-70   6.5e-68  227.8   4.7   784   913  1159  1291  1140  1295 0.95 chromatin remodeling protein, putative [Plasmodium vivax]
SCO72535.1           -           1396 1490at5820           -            978         0 1949.1  90.6   6   6   1.3e-40   7.1e-38  128.4   0.9   910   978  1311  1379  1304  1379 0.97 chromatin remodeling protein, putative [Plasmodium vivax]
SCO71610.1           -           3266 1490at5820           -            978  3.4e-116  387.7  13.3   1   1  1.8e-118  9.3e-116  386.2  13.3    81   582  1380  1907  1375  1959 0.85 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71299.1           -           1807 1490at5820           -            978  2.3e-109  365.0  21.3   1   2     1e-70   5.3e-68  228.2  13.6    59   373   537   853   526   863 0.89 helicase SRCAP, putative [Plasmodium vivax]
SCO71299.1           -           1807 1490at5820           -            978  2.3e-109  365.0  21.3   2   2   1.3e-47     7e-45  151.6   0.8   388   548  1409  1569  1388  1572 0.95 helicase SRCAP, putative [Plasmodium vivax]
SCO73616.1           -           2948 1490at5820           -            978   7.8e-82  273.9   0.6   1   6   3.5e-44   1.8e-41  140.3   0.0    78   281   342   548   335   558 0.89 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 1490at5820           -            978   7.8e-82  273.9   0.6   2   6    0.0016      0.82    5.7   1.0   275   408   594   750   587   776 0.67 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 1490at5820           -            978   7.8e-82  273.9   0.6   3   6   8.5e-45   4.4e-42  142.3   0.5   407   542  1220  1355  1212  1388 0.93 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 1490at5820           -            978   7.8e-82  273.9   0.6   4   6       3.4   1.8e+03   -5.3   1.5   624   660  1763  1797  1757  1801 0.80 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 1490at5820           -            978   7.8e-82  273.9   0.6   5   6       5.9   3.1e+03   -6.1   4.3   635   724  2319  2409  2303  2437 0.58 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 1490at5820           -            978   7.8e-82  273.9   0.6   6   6      0.25   1.3e+02   -1.5   0.1   572   604  2595  2627  2582  2637 0.87 SNF2 helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 1490at5820           -            978   7.2e-66  221.1  57.6   1   5     9e-40   4.7e-37  125.7  20.6     4   268   144   415   140   430 0.83 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 1490at5820           -            978   7.2e-66  221.1  57.6   2   5   0.00038       0.2    7.8   2.5   285   339   534   588   507   596 0.81 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 1490at5820           -            978   7.2e-66  221.1  57.6   3   5      0.24   1.3e+02   -1.5   0.0   347   371   723   748   715   775 0.76 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 1490at5820           -            978   7.2e-66  221.1  57.6   4   5   2.5e-05     0.013   11.7   0.3   379   426   809   856   796   872 0.82 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 1490at5820           -            978   7.2e-66  221.1  57.6   5   5   1.6e-31   8.4e-29   98.4   0.1   432   536   969  1072   943  1082 0.94 DNA helicase, putative [Plasmodium vivax]
SCO70512.1           -           1076 1490at5820           -            978   9.2e-66  220.7  17.4   1   2   5.5e-41   2.9e-38  129.7   9.0    86   391   127   454   104   468 0.78 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO70512.1           -           1076 1490at5820           -            978   9.2e-66  220.7  17.4   2   2   8.6e-31   4.5e-28   96.0   1.2   387   562   530   703   518   722 0.89 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO75747.1           -           1589 1490at5820           -            978   7.5e-42  141.6  13.1   1   4     7e-10   3.7e-07   26.8   0.2    76   132   216   273   161   283 0.82 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO75747.1           -           1589 1490at5820           -            978   7.5e-42  141.6  13.1   2   4    0.0087       4.5    3.3   0.2   137   195   373   429   367   443 0.75 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO75747.1           -           1589 1490at5820           -            978   7.5e-42  141.6  13.1   3   4   3.4e-14   1.8e-11   41.1   0.0   193   259   951  1018   948  1047 0.90 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO75747.1           -           1589 1490at5820           -            978   7.5e-42  141.6  13.1   4   4   1.3e-24     7e-22   75.5   1.4   387   542  1416  1572  1391  1584 0.87 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO73963.1           -           1529 1490at5820           -            978   5.9e-37  125.4  15.1   1   3   1.7e-07   8.9e-05   18.9   0.9   106   198   724   841   685   852 0.62 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO73963.1           -           1529 1490at5820           -            978   5.9e-37  125.4  15.1   2   3   6.9e-18   3.6e-15   53.3   0.8   197   371   953  1136   948  1148 0.80 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO73963.1           -           1529 1490at5820           -            978   5.9e-37  125.4  15.1   3   3   9.8e-19   5.2e-16   56.1   0.9   394   549  1330  1507  1265  1523 0.80 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO73511.1           -            877 1490at5820           -            978   1.4e-35  120.9  10.5   1   1   3.9e-37   2.1e-34  117.0  10.5    81   556   310   782   291   801 0.74 DNA helicase, putative [Plasmodium vivax]
SCO74455.1           -            528 1490at5820           -            978   4.6e-07   26.4   0.2   1   1   1.3e-09     7e-07   25.8   0.2   384   507   338   452   332   467 0.87 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO71006.1           -            533 1490at5820           -            978   7.2e-05   19.2   0.2   1   1   2.2e-07   0.00011   18.5   0.2   409   535   368   488   341   516 0.82 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO73166.1           -           1009 1490at5820           -            978    0.0043   13.3   0.1   1   1   1.5e-05    0.0079   12.4   0.1   396   514   843   956   825   963 0.82 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1490at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1490at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1490at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:36:27 2026
# [ok]
