#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70813.1           -            499 5504at5820           -            407  1.2e-252  836.5  26.0   1   2   3.3e-67   1.9e-64  216.7   5.1     1   115     2   138     2   142 0.91 protein SOF1, putative [Plasmodium vivax]
SCO70813.1           -            499 5504at5820           -            407  1.2e-252  836.5  26.0   2   2  5.2e-191    3e-188  624.4  13.0   115   407   202   499   196   499 0.98 protein SOF1, putative [Plasmodium vivax]
SCO72943.1           -            660 5504at5820           -            407   4.2e-13   47.6  14.3   1   4   5.4e-06    0.0031   15.1   0.1   230   331   102   203    67   214 0.71 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 5504at5820           -            407   4.2e-13   47.6  14.3   2   4   0.00034       0.2    9.1   1.3    33    97   351   424   344   476 0.69 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 5504at5820           -            407   4.2e-13   47.6  14.3   3   4   3.4e-09   1.9e-06   25.6   0.6   221   325   465   569   428   579 0.75 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 5504at5820           -            407   4.2e-13   47.6  14.3   4   4    0.0054       3.1    5.2   0.2    65   113   610   658   601   660 0.78 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO75623.1           -            503 5504at5820           -            407   3.1e-09   34.8   1.2   1   1   8.9e-12   5.1e-09   34.1   1.2   136   277   293   444   280   494 0.79 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO71232.1           -            322 5504at5820           -            407   3.3e-08   31.4   6.4   1   4      0.48   2.8e+02   -1.2   0.0    48    81    18    52    13    66 0.66 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 5504at5820           -            407   3.3e-08   31.4   6.4   2   4     0.037        21    2.4   0.1   248   320    69    99    31   107 0.54 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 5504at5820           -            407   3.3e-08   31.4   6.4   3   4   2.8e-08   1.6e-05   22.6   0.3   248   320   111   186   104   191 0.86 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 5504at5820           -            407   3.3e-08   31.4   6.4   4   4    0.0044       2.5    5.5   0.0    74   122   181   237   175   245 0.77 receptor for activated c kinase, putative [Plasmodium vivax]
SCO74671.1           -            694 5504at5820           -            407   4.8e-08   30.9  23.8   1   4   6.5e-08   3.7e-05   21.4   1.1    80   156     7    86     2    94 0.80 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 5504at5820           -            407   4.8e-08   30.9  23.8   2   4    0.0024       1.3    6.4   0.8   255   320    92   160    86   182 0.77 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 5504at5820           -            407   4.8e-08   30.9  23.8   3   4   4.4e-05     0.025   12.1   1.4   256   345   254   342   223   358 0.72 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 5504at5820           -            407   4.8e-08   30.9  23.8   4   4    0.0041       2.3    5.6   0.7   250   321   613   691   567   693 0.64 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO73453.1           -            887 5504at5820           -            407   2.3e-07   28.7   3.8   1   2      0.54   3.1e+02   -1.4   0.0    45    63    11    29     7    52 0.83 polyubiquitin binding protein, putative [Plasmodium vivax]
SCO73453.1           -            887 5504at5820           -            407   2.3e-07   28.7   3.8   2   2   7.6e-10   4.4e-07   27.8   1.8    48   121   269   345   262   351 0.74 polyubiquitin binding protein, putative [Plasmodium vivax]
SCO75449.1           -            612 5504at5820           -            407     4e-07   27.9   8.9   1   2     8e-09   4.6e-06   24.4   3.2   224   316   341   433   306   494 0.74 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO75449.1           -            612 5504at5820           -            407     4e-07   27.9   8.9   2   2    0.0058       3.3    5.1   1.6   218   320   462   569   452   588 0.72 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
