#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71709.1           -            191 11721at5820          -            163  6.3e-109  359.6   1.9   1   1  1.6e-111  7.5e-109  359.3   1.9     1   163    19   191    19   191 0.97 ubiquitin-conjugating enzyme, putative [Plasmodium vivax]
SCO73068.1           -            152 11721at5820          -            163   2.4e-20   71.5   0.0   1   1   6.6e-23   3.2e-20   71.1   0.0    14   127    32   148    28   151 0.91 ubiquitin-conjugating enzyme E2 N, putative [Plasmodium vivax]
SCO74616.1           -            147 11721at5820          -            163   1.3e-17   62.7   0.2   1   1   3.4e-20   1.6e-17   62.3   0.2    25   126    47   146    35   147 0.93 ubiquitin-conjugating enzyme E2, putative [Plasmodium vivax]
SCO72355.1           -            160 11721at5820          -            163   1.3e-17   62.6   0.1   1   1   3.5e-20   1.7e-17   62.3   0.1    21   121    41   144    32   158 0.83 ubiquitin-conjugating enzyme, putative [Plasmodium vivax]
SCO75342.1           -            164 11721at5820          -            163     3e-16   58.2   0.0   1   1   7.8e-19   3.8e-16   57.9   0.0    24   124    49   147    33   161 0.91 ubiquitin-conjugating enzyme, putative [Plasmodium vivax]
SCO73793.1           -            152 11721at5820          -            163   3.6e-16   58.0   0.0   1   1   8.6e-19   4.2e-16   57.8   0.0    24   109    46   130    21   151 0.86 ubiquitin-conjugating enzyme E2, putative [Plasmodium vivax]
SCO73523.1           -            202 11721at5820          -            163   2.3e-15   55.3   0.3   1   1   7.4e-18   3.6e-15   54.7   0.3    25   127    55   156    19   179 0.85 ubiquitin-conjugating enzyme, putative [Plasmodium vivax]
SCO75692.1           -            150 11721at5820          -            163   8.6e-14   50.2   0.1   1   1   2.5e-16   1.2e-13   49.8   0.1    32   116    62   144    51   148 0.87 NEDD8-conjugating enzyme UBC12, putative [Plasmodium vivax]
SCO71906.1           -            159 11721at5820          -            163   1.6e-11   42.9   0.0   1   1   3.8e-14   1.8e-11   42.7   0.0    22   125    47   155    31   159 0.82 SUMO-conjugating enzyme UBC9, putative [Plasmodium vivax]
SCO71965.1           -            163 11721at5820          -            163   5.9e-09   34.5   1.2   1   1   5.9e-11   2.9e-08   32.3   1.2    11   121    32   159    21   163 0.76 ubiquitin-conjugating enzyme, putative [Plasmodium vivax]
SCO75677.1           -            624 11721at5820          -            163   6.7e-06   24.6   0.1   1   1   2.4e-08   1.2e-05   23.8   0.1    27   126   215   317   201   350 0.81 ubiquitin-conjugating enzyme E2, putative [Plasmodium vivax]
SCO73942.1           -            262 11721at5820          -            163   0.00055   18.4   0.1   1   1   1.7e-06   0.00085   17.7   0.1    26    81   165   220   152   245 0.85 ubiquitin-conjugating enzyme E2, putative [Plasmodium vivax]
SCO74936.1           -            283 11721at5820          -            163   0.00069   18.0   0.1   1   1   3.1e-06    0.0015   16.9   0.1    28    87   186   245   177   264 0.81 ubiquitin-conjugating enzyme, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/11721at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/11721at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/11721at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:27:27 2026
# [ok]
