#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71923.1           -            340 9867at5820           -            284  2.6e-172  570.0  32.2   1   2       1.1   2.4e+02   -0.8   0.1     1    14     1    14     1    26 0.75 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO71923.1           -            340 9867at5820           -            284  2.6e-172  570.0  32.2   2   2  3.7e-173    8e-171  565.2  28.9     7   284    33   340    25   340 0.95 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO75490.1           -            885 9867at5820           -            284   2.5e-20   71.3   6.2   1   3   5.4e-11   1.2e-08   33.0   0.1    56   201    11   161     4   185 0.84 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO75490.1           -            885 9867at5820           -            284   2.5e-20   71.3   6.2   2   3    0.0022      0.47    8.1   0.1    60   117   192   247   167   264 0.65 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO75490.1           -            885 9867at5820           -            284   2.5e-20   71.3   6.2   3   3   1.1e-10   2.4e-08   32.0   0.3   140   252   445   557   428   583 0.79 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO71367.1           -            361 9867at5820           -            284   5.4e-18   63.7   1.1   1   1     4e-20   8.7e-18   63.0   1.1    49   246   106   304    94   344 0.87 RNA-binding protein, putative [Plasmodium vivax]
SCO73492.1           -            513 9867at5820           -            284   1.2e-15   56.0   0.2   1   2   4.7e-12     1e-09   36.5   0.2    58   202    85   246    71   329 0.72 CUGBP Elav-like family member 1, putative [Plasmodium vivax]
SCO73492.1           -            513 9867at5820           -            284   1.2e-15   56.0   0.2   2   2   4.9e-06    0.0011   16.7   0.0    55   131   366   445   358   463 0.82 CUGBP Elav-like family member 1, putative [Plasmodium vivax]
SCO71267.1           -            292 9867at5820           -            284   1.7e-11   42.3   0.0   1   2    0.0069       1.5    6.4   0.0   144   202     7    65     2   110 0.82 RNA-binding protein, putative [Plasmodium vivax]
SCO71267.1           -            292 9867at5820           -            284   1.7e-11   42.3   0.0   2   2   2.9e-11   6.2e-09   33.9   0.0    46   133   140   229   132   239 0.89 RNA-binding protein, putative [Plasmodium vivax]
SCO72166.1           -            318 9867at5820           -            284   4.8e-11   40.8   0.0   1   2   2.2e-13   4.8e-11   40.8   0.0   144   218    86   162    70   189 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO72166.1           -            318 9867at5820           -            284   4.8e-11   40.8   0.0   2   2       8.8   1.9e+03   -3.8   1.1   228   228   253   253   217   269 0.57 RNA-binding protein, putative [Plasmodium vivax]
SCO73478.1           -            392 9867at5820           -            284   5.1e-11   40.8  15.1   1   2   1.4e-08     3e-06   25.1   1.8   121   212    95   189    12   207 0.63 poly(A)-binding protein, putative [Plasmodium vivax]
SCO73478.1           -            392 9867at5820           -            284   5.1e-11   40.8  15.1   2   2   1.3e-07   2.8e-05   22.0   0.0    65   120   213   268   205   284 0.80 poly(A)-binding protein, putative [Plasmodium vivax]
SCO74870.1           -            475 9867at5820           -            284   8.9e-10   36.7   1.3   1   3   4.1e-12   8.9e-10   36.7   1.3    63   224    22   188    12   205 0.81 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO74870.1           -            475 9867at5820           -            284   8.9e-10   36.7   1.3   2   3       3.2     7e+02   -2.3   0.1   247   269   322   344   300   349 0.58 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO74870.1           -            475 9867at5820           -            284   8.9e-10   36.7   1.3   3   3         7   1.5e+03   -3.4   4.1   245   272   396   423   386   431 0.68 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO71964.1           -            475 9867at5820           -            284   3.3e-09   34.8   6.0   1   2   2.9e-05    0.0062   14.2   0.5   143   198    94   149    81   194 0.64 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO71964.1           -            475 9867at5820           -            284   3.3e-09   34.8   6.0   2   2     5e-08   1.1e-05   23.3   0.6    49   119   291   365   260   385 0.63 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO74967.1           -            503 9867at5820           -            284   7.6e-09   33.6  31.5   1   2   8.3e-06    0.0018   16.0  20.1    49   223    69   263    53   342 0.65 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO74967.1           -            503 9867at5820           -            284   7.6e-09   33.6  31.5   2   2   2.1e-07   4.6e-05   21.2   0.0    43   131   376   467   370   497 0.81 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO73415.1           -            448 9867at5820           -            284   7.7e-09   33.6   0.7   1   1   5.6e-11   1.2e-08   33.0   0.7   138   217    92   172    63   183 0.79 U1 small nuclear ribonucleoprotein, putative [Plasmodium vivax]
SCO75424.1           -           1120 9867at5820           -            284   1.2e-07   29.7  22.6   1   5       2.3     5e+02   -1.9   0.6   199   231    80   115    32   128 0.53 RNA-binding protein, putative [Plasmodium vivax]
