#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2   1  18   0.00037       2.3    3.7   0.3    12    43   141   182   131   191 0.73 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2   2  18   8.1e-12   5.1e-08   29.1   1.3    59   113   318   387   299   393 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2   3  18     6e-35   3.8e-31  105.8   0.7   113   200   460   551   439   562 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2   4  18   1.3e-27     8e-24   81.5   7.0   187   257   574   650   548   658 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2   5  18  7.6e-109  4.8e-105  350.9  14.9   254   451   683   883   682   894 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2   6  18   1.7e-53   1.1e-49  167.3   6.5   446   545  1021  1125  1018  1127 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2   7  18   4.2e-49   2.6e-45  152.7   3.0   545   634  1222  1311  1219  1320 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2   8  18   2.9e-32   1.8e-28   96.9   0.3   640   722  1452  1544  1444  1547 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2   9  18   1.4e-36   8.6e-33  111.2   0.3   726   798  1647  1719  1633  1724 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2  10  18   3.3e-23     2e-19   66.9   0.2   804   848  1810  1854  1804  1859 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2  11  18     1e-89   6.5e-86  287.4   9.7   849  1020  2006  2203  2001  2215 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2  12  18    4e-142  2.5e-138  461.2  16.1  1024  1269  2235  2486  2219  2493 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2  13  18   2.6e-34   1.6e-30  103.7   1.0  1260  1323  2523  2586  2517  2609 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2  14  18   1.1e-75   6.8e-72  240.9  12.1  1319  1449  2628  2758  2624  2762 0.98 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2  15  18   1.2e-37   7.3e-34  114.8   2.1  1450  1544  2860  2955  2855  2964 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2  16  18  1.4e-225    9e-222  738.0  49.3  1529  1939  2993  3415  2989  3420 0.98 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2  17  18   2.7e-10   1.7e-06   24.0   0.1  1943  1969  3455  3481  3447  3483 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71064.1           -           3745 250at5820            -           2184         0 3461.9 265.2  18  18  1.1e-125  7.1e-122  406.7  23.0  1970  2184  3513  3742  3506  3742 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/250at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/250at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/250at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:47 2026
# [ok]
