#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73087.1           -            329 9479at5820           -            296  4.1e-158  523.9  18.2   1   1  1.2e-160  5.9e-158  523.4  18.2     1   296    12   329    12   329 0.95 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO71271.1           -            324 9479at5820           -            296     1e-08   33.5   8.6   1   4    0.0047       2.3    6.1   0.1    42    80    28    66    21    72 0.85 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO71271.1           -            324 9479at5820           -            296     1e-08   33.5   8.6   2   4   5.8e-05     0.028   12.4   6.3     8   153    39   181    32   184 0.85 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO71271.1           -            324 9479at5820           -            296     1e-08   33.5   8.6   3   4   5.2e-06    0.0025   15.8   0.0   229   286   178   234   168   244 0.87 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO71271.1           -            324 9479at5820           -            296     1e-08   33.5   8.6   4   4       0.1        49    1.7   0.0     6    32   295   321   289   324 0.85 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO73440.1           -            378 9479at5820           -            296     1e-07   30.2   1.9   1   2   1.5e-09   7.2e-07   27.4   0.2    82   201    10   130     3   142 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73440.1           -            378 9479at5820           -            296     1e-07   30.2   1.9   2   2     0.082        39    2.0   0.1   230   287   258   317   229   321 0.67 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71232.1           -            322 9479at5820           -            296   2.5e-07   28.9   6.1   1   3     1e-08   4.9e-06   24.7   1.7    16   164    32   186    26   193 0.81 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 9479at5820           -            296   2.5e-07   28.9   6.1   2   3    0.0092       4.4    5.1   0.2    45   121   194   271   181   285 0.88 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 9479at5820           -            296   2.5e-07   28.9   6.1   3   3      0.55   2.7e+02   -0.7   0.0    20    37   302   319   292   321 0.73 receptor for activated c kinase, putative [Plasmodium vivax]
SCO73556.1           -            513 9479at5820           -            296   1.6e-06   26.2  13.1   1   3     0.038        18    3.1   1.0   173   229   188   244   159   249 0.75 ribosome biogenesis protein YTM1, putative [Plasmodium vivax]
SCO73556.1           -            513 9479at5820           -            296   1.6e-06   26.2  13.1   2   3   6.4e-05     0.031   12.2   0.0    24    81   256   316   252   332 0.77 ribosome biogenesis protein YTM1, putative [Plasmodium vivax]
SCO73556.1           -            513 9479at5820           -            296   1.6e-06   26.2  13.1   3   3     3e-06    0.0015   16.6   2.1    43   183   342   489   329   502 0.75 ribosome biogenesis protein YTM1, putative [Plasmodium vivax]
SCO72943.1           -            660 9479at5820           -            296   2.5e-06   25.7   4.5   1   3   3.5e-05     0.017   13.1   0.2    49   108   120   181   105   209 0.86 ribosome assembly protein 4, putative [Plasmodium vivax]
