#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75754.1           -            731 6358at5820           -            578         0 1086.9  33.0   1   1         0         0 1086.9  33.0     6   575    91   693    82   697 0.95 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO75518.1           -            717 6358at5820           -            578   1.1e-64  217.5   2.3   1   2   4.2e-13   6.8e-11   39.8   0.0    22    84   281   342   263   353 0.82 DNA helicase 60, putative [Plasmodium vivax]
SCO75518.1           -            717 6358at5820           -            578   1.1e-64  217.5   2.3   2   2   1.7e-54   2.8e-52  176.4   1.1   101   385   403   678   389   704 0.89 DNA helicase 60, putative [Plasmodium vivax]
SCO73552.1           -            599 6358at5820           -            578   1.1e-61  207.4  11.1   1   2       9.7   1.6e+03   -4.3   7.7   500   539    17    53     1    69 0.43 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO73552.1           -            599 6358at5820           -            578   1.1e-61  207.4  11.1   2   2   7.1e-64   1.1e-61  207.4  11.1    17   390   144   498   129   536 0.90 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO71006.1           -            533 6358at5820           -            578   1.5e-61  207.1  12.2   1   1     2e-63   3.3e-61  205.9  12.2    10   402   117   485   108   522 0.88 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO73062.1           -            667 6358at5820           -            578     4e-60  202.4   0.3   1   1   2.5e-62     4e-60  202.4   0.3    22   399   221   587   218   597 0.87 RNA helicase 1, putative [Plasmodium vivax]
SCO71685.1           -           1015 6358at5820           -            578   1.6e-58  197.0   3.3   1   1     1e-60   1.6e-58  197.0   3.3    32   405   638  1005   627  1008 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74455.1           -            528 6358at5820           -            578     5e-56  188.8   0.0   1   1   4.6e-58   7.5e-56  188.2   0.0    30   404   124   483   117   487 0.90 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO73265.1           -           1435 6358at5820           -            578   3.9e-53  179.3   2.6   1   3       7.2   1.2e+03   -3.9   4.4   524   556   371   403   363   428 0.42 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO73265.1           -           1435 6358at5820           -            578   3.9e-53  179.3   2.6   2   3   2.4e-55   3.9e-53  179.3   2.6    30   402   679  1036   670  1060 0.88 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO73265.1           -           1435 6358at5820           -            578   3.9e-53  179.3   2.6   3   3       7.5   1.2e+03   -4.0  14.5   445   558  1202  1321  1195  1332 0.61 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO71091.1           -            473 6358at5820           -            578   7.9e-53  178.3   7.1   1   1     3e-54   4.8e-52  175.7   7.1    22   390    62   443    44   451 0.86 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO73166.1           -           1009 6358at5820           -            578   1.4e-51  174.2   0.0   1   4      0.22        35    1.1   1.3   470   537   235   300   226   313 0.60 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO73166.1           -           1009 6358at5820           -            578   1.4e-51  174.2   0.0   2   4       4.4   7.1e+02   -3.2   1.1   428   462   357   393   337   415 0.65 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO73166.1           -           1009 6358at5820           -            578   1.4e-51  174.2   0.0   3   4   1.7e-33   2.8e-31  107.1   0.0    21   200   586   760   582   765 0.94 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
