#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74868.1           -           1197 1692at5820           -            932         0 1503.2  87.3   1   6   1.9e-14     4e-11   40.3   0.0     1    47    14    64    14    74 0.91 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO74868.1           -           1197 1692at5820           -            932         0 1503.2  87.3   2   6   3.1e-34   6.4e-31  105.8   5.6    44   116    83   158    79   164 0.93 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO74868.1           -           1197 1692at5820           -            932         0 1503.2  87.3   3   6   2.7e-68   5.7e-65  218.5  17.8   117   316   186   422   182   434 0.87 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO74868.1           -           1197 1692at5820           -            932         0 1503.2  87.3   4   6  2.2e-107  4.6e-104  347.9  10.5   312   519   446   659   433   664 0.96 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO74868.1           -           1197 1692at5820           -            932         0 1503.2  87.3   5   6   7.8e-79   1.6e-75  253.4   9.6   517   651   735   870   731   877 0.96 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO74868.1           -           1197 1692at5820           -            932         0 1503.2  87.3   6   6    5e-172    1e-168  561.8   8.9   645   932   899  1197   896  1197 0.96 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO74739.1           -            559 1692at5820           -            932   7.1e-05   19.6   7.7   1   4     0.041        86   -0.5   0.0     4    29    10    35     8    45 0.89 Hsp70/Hsp90 organizing protein, putative [Plasmodium vivax]
SCO74739.1           -            559 1692at5820           -            932   7.1e-05   19.6   7.7   2   4     0.092   1.9e+02   -1.7   0.1    87   109    50    72    39   185 0.50 Hsp70/Hsp90 organizing protein, putative [Plasmodium vivax]
SCO74739.1           -            559 1692at5820           -            932   7.1e-05   19.6   7.7   3   4   3.4e-08   7.1e-05   19.6   7.7     2   116   239   343   238   371 0.74 Hsp70/Hsp90 organizing protein, putative [Plasmodium vivax]
SCO74739.1           -            559 1692at5820           -            932   7.1e-05   19.6   7.7   4   4   0.00066       1.4    5.4   0.4     2    36   374   408   373   421 0.88 Hsp70/Hsp90 organizing protein, putative [Plasmodium vivax]
SCO71055.1           -            477 1692at5820           -            932      0.87    6.1   5.3   1   2     0.019        41    0.6   1.5    57   109    49   103    12   110 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71055.1           -            477 1692at5820           -            932      0.87    6.1   5.3   2   2   0.00026      0.54    6.8   0.1     3    68   302   375   300   388 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1692at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1692at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1692at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:25 2026
# [ok]
