#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72870.1           -           3950 100at5820            -           2613         0 5128.1 234.9   1  10  7.1e-271  7.4e-268  890.5  34.0     1   452    52   511    52   538 0.97 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 100at5820            -           2613         0 5128.1 234.9   2  10   9.9e-32     1e-28   97.2   2.6   457   551   674   776   641   798 0.66 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 100at5820            -           2613         0 5128.1 234.9   3  10   3.1e-47   3.2e-44  148.6   9.2   522   650  1006  1141   990  1188 0.81 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 100at5820            -           2613         0 5128.1 234.9   4  10    0.0003      0.31    6.0  14.7   633   688  1248  1303  1190  1337 0.68 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 100at5820            -           2613         0 5128.1 234.9   5  10   1.3e-66   1.4e-63  212.9   0.5   684   805  1399  1520  1377  1528 0.93 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 100at5820            -           2613         0 5128.1 234.9   6  10         0         0 1182.1  39.2   789  1343  1601  2162  1596  2177 0.98 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 100at5820            -           2613         0 5128.1 234.9   7  10  3.2e-302  3.4e-299  994.5  20.5  1339  1794  2436  2905  2423  2912 0.97 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 100at5820            -           2613         0 5128.1 234.9   8  10    7e-135  7.3e-132  439.4  13.4  1792  2049  2955  3234  2943  3249 0.92 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 100at5820            -           2613         0 5128.1 234.9   9  10   1.9e-25     2e-22   76.3  10.9  2041  2108  3259  3328  3243  3334 0.92 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 100at5820            -           2613         0 5128.1 234.9  10  10         0         0 1134.2  20.1  2108  2597  3412  3902  3397  3910 0.98 guanylyl cyclase, putative [Plasmodium vivax]
SCO73481.1           -           3144 100at5820            -           2613  3.4e-176  586.4 169.8   1   7   1.7e-36   1.7e-33  113.0  22.6    19   373    31   375    18   390 0.86 guanylyl cyclase beta, putative [Plasmodium vivax]
SCO73481.1           -           3144 100at5820            -           2613  3.4e-176  586.4 169.8   2   7     0.088        92   -2.2   0.0   468   509   387   428   380   451 0.90 guanylyl cyclase beta, putative [Plasmodium vivax]
SCO73481.1           -           3144 100at5820            -           2613  3.4e-176  586.4 169.8   3   7    0.0081       8.5    1.3  12.2   662   919   610   850   573   856 0.73 guanylyl cyclase beta, putative [Plasmodium vivax]
SCO73481.1           -           3144 100at5820            -           2613  3.4e-176  586.4 169.8   4   7   1.1e-14   1.2e-11   40.6  33.9   929  1245   895  1204   879  1261 0.82 guanylyl cyclase beta, putative [Plasmodium vivax]
SCO73481.1           -           3144 100at5820            -           2613  3.4e-176  586.4 169.8   5   7   3.5e-29   3.6e-26   88.7  33.8  1454  1785  1339  1699  1295  1703 0.69 guanylyl cyclase beta, putative [Plasmodium vivax]
SCO73481.1           -           3144 100at5820            -           2613  3.4e-176  586.4 169.8   6   7   2.5e-31   2.6e-28   95.8   0.1  1794  1884  1754  1844  1712  1870 0.84 guanylyl cyclase beta, putative [Plasmodium vivax]
SCO73481.1           -           3144 100at5820            -           2613  3.4e-176  586.4 169.8   7   7   9.3e-85   9.8e-82  273.1  30.7  2090  2575  2637  3114  2614  3136 0.82 guanylyl cyclase beta, putative [Plasmodium vivax]
SCO75444.1           -           1519 100at5820            -           2613  9.9e-106  352.7  70.1   1   6   1.3e-15   1.3e-12   43.7   3.7    37   178    35   169     7   178 0.79 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO75444.1           -           1519 100at5820            -           2613  9.9e-106  352.7  70.1   2   6   1.6e-14   1.7e-11   40.1   0.1   140   231   194   291   184   304 0.84 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO75444.1           -           1519 100at5820            -           2613  9.9e-106  352.7  70.1   3   6   1.5e-22   1.6e-19   66.7  12.7   245   522   364   673   359   733 0.67 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO75444.1           -           1519 100at5820            -           2613  9.9e-106  352.7  70.1   4   6   3.2e-08   3.4e-05   19.2   0.0   694   755   737   798   724   807 0.91 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO75444.1           -           1519 100at5820            -           2613  9.9e-106  352.7  70.1   5   6   4.2e-28   4.4e-25   85.1   1.1   805   920   930  1045   883  1087 0.85 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO75444.1           -           1519 100at5820            -           2613  9.9e-106  352.7  70.1   6   6   7.5e-38   7.8e-35  117.5  23.9   956  1298  1120  1459  1112  1477 0.83 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO72359.1           -           1707 100at5820            -           2613   2.6e-88  294.9  51.5   1   7   2.9e-29     3e-26   89.0   0.8    28   229    56   252    34   258 0.83 P-type ATPase, putative [Plasmodium vivax]
SCO72359.1           -           1707 100at5820            -           2613   2.6e-88  294.9  51.5   2   7   5.2e-16   5.4e-13   45.0   2.2   224   373   322   480   315   489 0.78 P-type ATPase, putative [Plasmodium vivax]
SCO72359.1           -           1707 100at5820            -           2613   2.6e-88  294.9  51.5   3   7   7.6e-05      0.08    8.0   0.2   472   510   496   535   482   546 0.80 P-type ATPase, putative [Plasmodium vivax]
SCO72359.1           -           1707 100at5820            -           2613   2.6e-88  294.9  51.5   4   7    0.0036       3.8    2.4   0.0   694   749   783   842   762   846 0.80 P-type ATPase, putative [Plasmodium vivax]
SCO72359.1           -           1707 100at5820            -           2613   2.6e-88  294.9  51.5   5   7   3.2e-23   3.3e-20   69.0   1.8   735   920   930  1102   921  1163 0.81 P-type ATPase, putative [Plasmodium vivax]
SCO72359.1           -           1707 100at5820            -           2613   2.6e-88  294.9  51.5   6   7   1.1e-37   1.2e-34  116.9   1.9   942  1171  1215  1447  1180  1462 0.88 P-type ATPase, putative [Plasmodium vivax]
SCO72359.1           -           1707 100at5820            -           2613   2.6e-88  294.9  51.5   7   7         6   6.3e+03  -12.1   8.7  1169  1287  1503  1625  1481  1673 0.58 P-type ATPase, putative [Plasmodium vivax]
SCO75481.1           -           1592 100at5820            -           2613   3.3e-42  142.0 109.0   1   6   1.3e-14   1.3e-11   40.4  11.6    35   220    59   239    42   260 0.86 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO75481.1           -           1592 100at5820            -           2613   3.3e-42  142.0 109.0   2   6      0.31   3.3e+02   -4.0   1.6  2564  2608   266   311   263   318 0.63 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO75481.1           -           1592 100at5820            -           2613   3.3e-42  142.0 109.0   3   6     0.046        48   -1.3   0.0   168   229   322   383   309   390 0.92 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO75481.1           -           1592 100at5820            -           2613   3.3e-42  142.0 109.0   4   6     2e-06    0.0021   13.2  14.2   238   375   615   734   593   736 0.83 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO75481.1           -           1592 100at5820            -           2613   3.3e-42  142.0 109.0   5   6   8.9e-07   0.00093   14.4  19.5   444   702   714   976   713   980 0.65 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO75481.1           -           1592 100at5820            -           2613   3.3e-42  142.0 109.0   6   6   7.9e-33   8.3e-30  100.8  34.6   643  1168  1071  1560  1047  1587 0.78 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO70630.1           -           1196 100at5820            -           2613   8.3e-15   51.0   0.9   1   3      0.12   1.3e+02   -2.7   0.0   143   192   147   194   132   205 0.83 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO70630.1           -           1196 100at5820            -           2613   8.3e-15   51.0   0.9   2   3    0.0054       5.6    1.8   0.0   475   501   348   374   338   419 0.76 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO70630.1           -           1196 100at5820            -           2613   8.3e-15   51.0   0.9   3   3   2.7e-16   2.8e-13   46.0   0.1   735  1050   632   914   624   941 0.84 calcium-transporting ATPase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/100at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/100at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/100at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:27:42 2026
# [ok]
