#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72330.1           -            761 4681at5820           -            517  3.4e-270  895.7  60.1   1   5   1.5e-09   2.6e-07   28.2   1.0     5    31    34    60    30    73 0.83 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO72330.1           -            761 4681at5820           -            517  3.4e-270  895.7  60.1   2   5   1.7e-09   2.9e-07   28.1   3.5    27    57   126   156   118   162 0.84 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO72330.1           -            761 4681at5820           -            517  3.4e-270  895.7  60.1   3   5   1.7e-76   2.9e-74  249.2   6.4    45   187   184   325   167   329 0.93 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO72330.1           -            761 4681at5820           -            517  3.4e-270  895.7  60.1   4   5  4.6e-184    8e-182  604.1  22.8   184   504   376   708   371   714 0.97 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO72330.1           -            761 4681at5820           -            517  3.4e-270  895.7  60.1   5   5     0.013       2.2    5.4   0.1   501   517   744   760   720   760 0.81 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74455.1           -            528 4681at5820           -            517   8.6e-61  204.7   0.0   1   1   6.3e-63   1.1e-60  204.4   0.0    58   478    56   493    41   504 0.89 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO73265.1           -           1435 4681at5820           -            517   1.1e-59  201.1   4.5   1   2   6.3e-62   1.1e-59  201.1   4.5    55   481   608  1057   573  1076 0.81 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO73265.1           -           1435 4681at5820           -            517   1.1e-59  201.1   4.5   2   2       3.3   5.8e+02   -2.6   1.3   463   494  1285  1316  1227  1328 0.72 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO74223.1           -            398 4681at5820           -            517   1.5e-50  171.0   0.8   1   1   1.1e-52   1.9e-50  170.6   0.8   124   455    31   372    26   394 0.90 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO71685.1           -           1015 4681at5820           -            517   2.8e-47  160.1   2.0   1   1   2.2e-49   3.8e-47  159.7   2.0   107   478   616  1014   608  1015 0.84 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71006.1           -            533 4681at5820           -            517   4.2e-44  149.6  10.1   1   1   3.4e-46   5.9e-44  149.2  10.1   123   473   133   492   127   520 0.82 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO75518.1           -            717 4681at5820           -            517   6.4e-43  145.8   0.6   1   2   2.4e-08   4.2e-06   24.3   0.0   139   186   300   347   280   351 0.85 DNA helicase 60, putative [Plasmodium vivax]
SCO75518.1           -            717 4681at5820           -            517   6.4e-43  145.8   0.6   2   2   5.8e-37     1e-34  118.7   1.2   187   449   403   677   395   713 0.81 DNA helicase 60, putative [Plasmodium vivax]
SCO73062.1           -            667 4681at5820           -            517     1e-42  145.1   0.0   1   2       6.2   1.1e+03   -3.5   2.3    28    72    70   117    39   185 0.52 RNA helicase 1, putative [Plasmodium vivax]
SCO73062.1           -            667 4681at5820           -            517     1e-42  145.1   0.0   2   2   5.8e-45     1e-42  145.1   0.0   102   476   206   601   180   612 0.82 RNA helicase 1, putative [Plasmodium vivax]
SCO73166.1           -           1009 4681at5820           -            517   1.1e-41  141.7   0.2   1   3       6.4   1.1e+03   -3.5   0.5   442   487   348   395   344   407 0.63 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO73166.1           -           1009 4681at5820           -            517   1.1e-41  141.7   0.2   2   3   1.5e-25   2.6e-23   81.1   0.0    98   293   568   769   546   784 0.84 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO73166.1           -           1009 4681at5820           -            517   1.1e-41  141.7   0.2   3   3   1.9e-18   3.3e-16   57.6   0.1   294   477   794   985   786   990 0.74 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO73552.1           -            599 4681at5820           -            517   2.4e-39  134.0  14.3   1   1     2e-41   3.5e-39  133.4  14.3   130   461   160   507   138   561 0.79 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO71470.1           -            388 4681at5820           -            517   2.4e-38  130.7   3.8   1   1   1.8e-40   3.1e-38  130.3   3.8   123   461    22   370    15   386 0.82 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO75363.1           -            923 4681at5820           -            517   2.5e-37  127.3  12.1   1   2     5e-19   8.7e-17   59.5   0.4   123   283   347   528   306   533 0.84 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 4681at5820           -            517   2.5e-37  127.3  12.1   2   2   3.8e-22   6.6e-20   69.8   5.9   293   479   562   757   549   769 0.81 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71091.1           -            473 4681at5820           -            517   9.9e-36  122.0   5.0   1   2   0.00014     0.025   11.8   0.0   126   179    69   122    61   148 0.86 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO71091.1           -            473 4681at5820           -            517   9.9e-36  122.0   5.0   2   2     2e-33   3.5e-31  107.0   6.1   187   458   161   447   152   466 0.83 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO71230.1           -           1187 4681at5820           -            517   1.3e-35  121.6  16.1   1   1   1.3e-37   2.2e-35  120.9  16.1   141   443   192   510   173   548 0.79 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO73308.1           -            720 4681at5820           -            517   4.2e-34  116.7  12.1   1   3     5e-06   0.00087   16.6   0.0   127   182   137   192   126   202 0.83 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 4681at5820           -            517   4.2e-34  116.7  12.1   2   3     7e-33   1.2e-30  105.2   3.6   187   455   226   508   219   529 0.82 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 4681at5820           -            517   4.2e-34  116.7  12.1   3   3       5.1   8.9e+02   -3.2   1.4    29    80   592   643   571   680 0.62 ATP-dependent helicase, putative [Plasmodium vivax]
SCO75754.1           -            731 4681at5820           -            517   4.3e-34  116.6  21.9   1   2   4.6e-20   8.1e-18   62.9   1.0   123   321   111   324   105   330 0.79 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO75754.1           -            731 4681at5820           -            517   4.3e-34  116.6  21.9   2   2     1e-18   1.8e-16   58.5  14.1   302   500   332   533   327   547 0.83 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74881.1           -            877 4681at5820           -            517   1.1e-30  105.3  36.9   1   1   6.6e-33   1.2e-30  105.3  35.9    38   485    50   521    33   538 0.76 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO74062.1           -            489 4681at5820           -            517   3.3e-30  103.8   0.1   1   1   7.4e-32   1.3e-29  101.9   0.1   134   450    76   422    65   429 0.78 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO71586.1           -            606 4681at5820           -            517   3.3e-30  103.8   0.4   1   2   3.2e-07   5.6e-05   20.5   0.0   141   182   157   198   140   204 0.87 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO71586.1           -            606 4681at5820           -            517   3.3e-30  103.8   0.4   2   2   1.4e-25   2.5e-23   81.1   0.1   186   478   233   542   225   547 0.80 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO72338.1           -            382 4681at5820           -            517   5.7e-29   99.7   0.5   1   1   4.3e-31   7.5e-29   99.3   0.5   188   460    80   361    78   379 0.83 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO70895.1           -            850 4681at5820           -            517   1.2e-26   92.1   1.4   1   2     3e-17   5.2e-15   53.7   0.2   116   280   136   314   131   325 0.81 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO70895.1           -            850 4681at5820           -            517   1.2e-26   92.1   1.4   2   2     3e-12   5.2e-10   37.2   0.1   360   456   595   695   588   722 0.78 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO74323.1           -            787 4681at5820           -            517   2.4e-23   81.2  15.5   1   1   2.9e-24     5e-22   76.8  15.2   123   453   379   755   306   766 0.77 ATP-dependent RNA helicase DBP5, putative [Plasmodium vivax]
SCO75149.1           -            626 4681at5820           -            517   4.2e-23   80.4  13.0   1   1   1.3e-24   2.3e-22   77.9  13.0   153   485   187   539   153   549 0.74 DEAD box helicase, putative [Plasmodium vivax]
SCO75658.1           -            850 4681at5820           -            517   2.3e-22   77.9  12.5   1   2   1.2e-16   2.1e-14   51.6   3.5   137   279   113   262    88   306 0.71 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO75658.1           -            850 4681at5820           -            517   2.3e-22   77.9  12.5   2   2   2.1e-10   3.7e-08   31.1   1.7   405   500   514   617   511   637 0.70 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70772.1           -            548 4681at5820           -            517   7.7e-20   69.6  26.1   1   1     1e-20   1.8e-18   65.1  25.6   150   466   133   493    94   531 0.62 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO73134.1           -            816 4681at5820           -            517   1.2e-19   69.0  30.8   1   3   4.9e-07   8.6e-05   19.9   0.0   134   175    20    61     9    72 0.81 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO73134.1           -            816 4681at5820           -            517   1.2e-19   69.0  30.8   2   3   1.8e-07   3.2e-05   21.4  22.4   184   415   328   562   321   589 0.78 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO73134.1           -            816 4681at5820           -            517   1.2e-19   69.0  30.8   3   3   2.1e-10   3.6e-08   31.1   1.2   370   451   605   685   566   697 0.82 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 4681at5820           -            517   7.8e-19   66.3  15.6   1   4      0.03       5.2    4.2   0.0   125   179    36    90    28   104 0.79 RNA helicase, putative [Plasmodium vivax]
