#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7   1  15   3.4e-29   2.1e-25   86.8   8.7     1    79     1   105     1   118 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7   2  15     2e-07    0.0012   14.6   0.0    73   108   220   255   204   257 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7   3  15   1.1e-21     7e-18   61.9   0.7    99   175   514   600   488   604 0.84 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7   4  15  1.1e-108    7e-105  350.4  20.3   169   376   688   898   679   930 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7   5  15   5.1e-76   3.2e-72  242.1  11.4   416   550  1125  1259  1078  1267 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7   6  15   1.5e-08   9.2e-05   18.4   2.8   549   576  1320  1351  1317  1360 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7   7  15   7.8e-51   4.9e-47  158.5   9.5   575   674  1426  1525  1418  1532 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7   8  15   2.5e-69   1.6e-65  219.9  17.8   676   802  1588  1722  1583  1728 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7   9  15     2e-26   1.2e-22   77.6   1.4   803   851  1786  1834  1780  1839 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7  10  15   2.5e-24   1.6e-20   70.7   0.2   852   901  1867  1916  1863  1925 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7  11  15   8.7e-26   5.4e-22   75.5   1.4   899   962  1955  2019  1950  2024 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7  12  15  1.4e-166  8.8e-163  542.3  27.7   959  1255  2103  2417  2093  2422 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7  13  15   4.7e-96   2.9e-92  308.5  20.3  1250  1425  2496  2671  2490  2692 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7  14  15   1.2e-98   7.4e-95  317.1   1.5  1439  1631  2860  3071  2854  3108 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73913.1           -           3451 359at5820            -           1865         0 2784.2 251.7  15  15   2.6e-97   1.6e-93  312.7  27.4  1635  1865  3189  3449  3167  3449 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/359at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/359at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/359at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:39 2026
# [ok]
