#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71540.1           -           1096 1259at5820           -            946         0 1946.6  47.0   1   3   3.4e-14   7.1e-11   39.1   0.2     1    57    10    86    10   107 0.77 DNA polymerase delta catalytic subunit, putative [Plasmodium vivax]
SCO71540.1           -           1096 1259at5820           -            946         0 1946.6  47.0   2   3   2.6e-12   5.5e-09   32.9   1.0    49    95   113   164   104   177 0.85 DNA polymerase delta catalytic subunit, putative [Plasmodium vivax]
SCO71540.1           -           1096 1259at5820           -            946         0 1946.6  47.0   3   3         0         0 1882.8  34.5    79   946   177  1090   168  1090 0.97 DNA polymerase delta catalytic subunit, putative [Plasmodium vivax]
SCO70838.1           -           1734 1259at5820           -            946     5e-44  148.9  22.3   1   3   6.1e-16   1.3e-12   44.9   2.3   234   344   692   807   654   820 0.86 DNA polymerase alpha catalytic subunit A, putative [Plasmodium vivax]
SCO70838.1           -           1734 1259at5820           -            946     5e-44  148.9  22.3   2   3   2.6e-34   5.4e-31  105.7  10.4   440   714   977  1274   946  1279 0.76 DNA polymerase alpha catalytic subunit A, putative [Plasmodium vivax]
SCO70838.1           -           1734 1259at5820           -            946     5e-44  148.9  22.3   3   3     0.059   1.2e+02   -1.4   0.0   713   766  1296  1354  1294  1426 0.82 DNA polymerase alpha catalytic subunit A, putative [Plasmodium vivax]
SCO71735.1           -           1893 1259at5820           -            946   1.7e-36  123.9  30.9   1   4   0.00016      0.33    7.1   0.5    57    80    52    75    30    90 0.83 DNA polymerase zeta catalytic subunit, putative [Plasmodium vivax]
SCO71735.1           -           1893 1259at5820           -            946   1.7e-36  123.9  30.9   2   4   1.6e-06    0.0033   13.7   3.9    82   175   108   208   101   225 0.74 DNA polymerase zeta catalytic subunit, putative [Plasmodium vivax]
SCO71735.1           -           1893 1259at5820           -            946   1.7e-36  123.9  30.9   3   4   9.1e-11   1.9e-07   27.8   1.3   377   487   862   979   856   983 0.85 DNA polymerase zeta catalytic subunit, putative [Plasmodium vivax]
SCO71735.1           -           1893 1259at5820           -            946   1.7e-36  123.9  30.9   4   4   9.4e-30     2e-26   90.6   3.8   501   704  1144  1342  1129  1353 0.88 DNA polymerase zeta catalytic subunit, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1259at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1259at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1259at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:30:07 2026
# [ok]
