#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70585.1           -           1463 1087at5820           -            852         0 1362.4  86.6   1   7   0.00021      0.15    8.5   0.0     7    36    40    73    36    85 0.79 kinesin-8, putative [Plasmodium vivax]
SCO70585.1           -           1463 1087at5820           -            852         0 1362.4  86.6   2   7      0.13        92   -0.8   0.0    36    51   171   186   166   202 0.87 kinesin-8, putative [Plasmodium vivax]
SCO70585.1           -           1463 1087at5820           -            852         0 1362.4  86.6   3   7   1.3e-17   8.9e-15   52.2   3.0    45    99   227   282   201   289 0.86 kinesin-8, putative [Plasmodium vivax]
SCO70585.1           -           1463 1087at5820           -            852         0 1362.4  86.6   4   7   9.9e-14   6.9e-11   39.3   0.2    89   135   336   387   316   395 0.81 kinesin-8, putative [Plasmodium vivax]
SCO70585.1           -           1463 1087at5820           -            852         0 1362.4  86.6   5   7   1.7e-07   0.00012   18.8   2.1   153   198   643   696   632   700 0.75 kinesin-8, putative [Plasmodium vivax]
SCO70585.1           -           1463 1087at5820           -            852         0 1362.4  86.6   6   7         0         0 1023.8  19.3   194   633   758  1198   743  1212 0.97 kinesin-8, putative [Plasmodium vivax]
SCO70585.1           -           1463 1087at5820           -            852         0 1362.4  86.6   7   7   3.2e-72   2.3e-69  232.8  30.1   633   852  1232  1454  1227  1454 0.92 kinesin-8, putative [Plasmodium vivax]
SCO72354.1           -           1285 1087at5820           -            852   7.9e-89  297.2  19.4   1   1   1.7e-91   1.2e-88  296.6  19.4   205   607   507   898   489   939 0.85 kinesin-8, putative [Plasmodium vivax]
SCO74688.1           -           1687 1087at5820           -            852   1.8e-56  190.1  20.6   1   6   2.6e-59   1.8e-56  190.1  20.6   253   734    93   610    26   628 0.77 kinesin-7, putative [Plasmodium vivax]
SCO74688.1           -           1687 1087at5820           -            852   1.8e-56  190.1  20.6   2   6         2   1.4e+03   -4.7   3.5   148   190   669   713   603   744 0.49 kinesin-7, putative [Plasmodium vivax]
SCO74688.1           -           1687 1087at5820           -            852   1.8e-56  190.1  20.6   3   6         3   2.1e+03   -5.2   2.5   718   750   855   887   846   903 0.47 kinesin-7, putative [Plasmodium vivax]
