#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73315.1           -            800 3060at5820           -            709         0 1354.9  75.9   1   1         0         0 1353.2  75.9     1   709    10   796    10   796 0.95 myosin B, putative [Plasmodium vivax]
SCO73971.1           -            817 3060at5820           -            709    6e-138  459.7  15.3   1   1  1.6e-139  1.6e-136  455.0  15.3    10   706    32   814    26   817 0.82 myosin A, putative [Plasmodium vivax]
SCO74096.1           -           1983 3060at5820           -            709   4.7e-67  225.4   8.3   1   2   3.4e-40   3.5e-37  126.6   0.0    54   249    50   273    28   284 0.80 myosin C, putative [Plasmodium vivax]
SCO74096.1           -           1983 3060at5820           -            709   4.7e-67  225.4   8.3   2   2   4.6e-31   4.8e-28   96.4   5.7   261   601   357   743   348   756 0.75 myosin C, putative [Plasmodium vivax]
SCO72888.1           -           1716 3060at5820           -            709     2e-49  167.1  57.2   1   7   1.5e-11   1.6e-08   31.9   4.9    79   168   108   224    45   235 0.70 myosin F, putative [Plasmodium vivax]
SCO72888.1           -           1716 3060at5820           -            709     2e-49  167.1  57.2   2   7   5.5e-23   5.7e-20   69.7   0.2   178   274   345   440   333   449 0.92 myosin F, putative [Plasmodium vivax]
SCO72888.1           -           1716 3060at5820           -            709     2e-49  167.1  57.2   3   7    0.0086         9    3.0   0.2   285   335   542   600   537   612 0.60 myosin F, putative [Plasmodium vivax]
SCO72888.1           -           1716 3060at5820           -            709     2e-49  167.1  57.2   4   7    0.0016       1.7    5.4   0.0   359   389   653   683   626   692 0.77 myosin F, putative [Plasmodium vivax]
SCO72888.1           -           1716 3060at5820           -            709     2e-49  167.1  57.2   5   7   8.2e-16   8.6e-13   46.0   6.4   393   497   745   858   739   862 0.85 myosin F, putative [Plasmodium vivax]
SCO72888.1           -           1716 3060at5820           -            709     2e-49  167.1  57.2   6   7   8.8e-07   0.00092   16.2   1.5   473   536   855   918   850   923 0.92 myosin F, putative [Plasmodium vivax]
SCO72888.1           -           1716 3060at5820           -            709     2e-49  167.1  57.2   7   7   9.8e-08    0.0001   19.3   9.7   546   689  1020  1183  1010  1192 0.70 myosin F, putative [Plasmodium vivax]
SCO75545.1           -           1861 3060at5820           -            709     1e-39  135.0  18.6   1   6   8.1e-08   8.4e-05   19.6   0.2    60   118    89   148    55   161 0.85 myosin D, putative [Plasmodium vivax]
SCO75545.1           -           1861 3060at5820           -            709     1e-39  135.0  18.6   2   6     6e-07   0.00062   16.7   0.1   122   165   179   222   176   237 0.90 myosin D, putative [Plasmodium vivax]
SCO75545.1           -           1861 3060at5820           -            709     1e-39  135.0  18.6   3   6   1.9e-14   1.9e-11   41.5   0.0   180   318   265   427   253   440 0.71 myosin D, putative [Plasmodium vivax]
SCO75545.1           -           1861 3060at5820           -            709     1e-39  135.0  18.6   4   6   8.8e-13   9.3e-10   36.0   3.0   344   455   484   607   467   655 0.75 myosin D, putative [Plasmodium vivax]
SCO75545.1           -           1861 3060at5820           -            709     1e-39  135.0  18.6   5   6    0.0079       8.2    3.1   0.0   494   532   676   714   663   717 0.88 myosin D, putative [Plasmodium vivax]
SCO75545.1           -           1861 3060at5820           -            709     1e-39  135.0  18.6   6   6   3.8e-09     4e-06   24.0   0.4   549   609   775   838   766   895 0.89 myosin D, putative [Plasmodium vivax]
SCO73718.1           -           1974 3060at5820           -            709   2.2e-30  104.1  25.2   1   4   1.8e-11   1.9e-08   31.7   0.4    29   167    32   188     7   200 0.76 myosin E, putative [Plasmodium vivax]
SCO73718.1           -           1974 3060at5820           -            709   2.2e-30  104.1  25.2   2   4   2.1e-11   2.2e-08   31.4   3.2   176   255   284   365   272   412 0.81 myosin E, putative [Plasmodium vivax]
SCO73718.1           -           1974 3060at5820           -            709   2.2e-30  104.1  25.2   3   4    0.0086         9    3.0   0.0   279   318   532   573   526   582 0.82 myosin E, putative [Plasmodium vivax]
SCO73718.1           -           1974 3060at5820           -            709   2.2e-30  104.1  25.2   4   4   1.3e-14   1.4e-11   42.0   4.7   391   531   708   874   702   886 0.78 myosin E, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3060at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3060at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3060at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:37:22 2026
# [ok]
