#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6   1  14   6.3e-43   3.9e-39  132.4   1.0     1    85     1    87     1    95 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6   2  14   3.1e-87     2e-83  279.3  18.7    83   257   129   328   121   333 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6   3  14   8.4e-51   5.3e-47  158.5  14.5   256   422   359   576   349   585 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6   4  14   8.9e-25   5.6e-21   72.2   1.0   427   496   621   702   611   706 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6   5  14   1.4e-91     9e-88  293.7  26.2   495   701   730   943   728   948 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6   6  14   2.3e-32   1.5e-28   97.4  12.4   702   819   982  1126   980  1152 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6   7  14   5.3e-34   3.4e-30  102.8   5.0   830   933  1216  1336  1200  1344 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6   8  14   1.2e-69   7.5e-66  221.0   9.8   919  1078  1382  1561  1378  1584 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6   9  14   8.5e-44   5.3e-40  135.3   2.2  1089  1185  1625  1725  1622  1730 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6  10  14     6e-61   3.8e-57  192.2  16.6  1186  1296  1798  1908  1795  1913 0.98 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6  11  14  1.9e-114  1.2e-110  369.6  44.5  1291  1564  1939  2261  1933  2282 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6  12  14   1.9e-05      0.12    8.1   0.0  1562  1586  2314  2338  2309  2344 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6  13  14  7.5e-145  4.7e-141  470.4  23.4  1587  1903  2411  2762  2400  2765 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73496.1           -           3007 225at5820            -           2082         0 2814.9 287.6  14  14  2.6e-108  1.6e-104  349.3  16.6  1902  2082  2818  3004  2812  3004 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/225at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/225at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/225at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:10 2026
# [ok]
