#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71788.1           -           2446 289at5820            -           1989         0 3774.2 193.3   1   3  6.4e-219  1.4e-215  717.3  56.7     1   452     1   572     1   583 0.92 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71788.1           -           2446 289at5820            -           1989         0 3774.2 193.3   2   3  6.6e-174  1.4e-170  568.0  36.7   452   792   633  1037   629  1054 0.94 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71788.1           -           2446 289at5820            -           1989         0 3774.2 193.3   3   3         0         0 2501.1  83.9   789  1989  1116  2440  1091  2440 0.98 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO73834.1           -           1384 289at5820            -           1989   1.4e-19   67.2  11.8   1   3   9.7e-14     2e-10   36.9   0.2   846  1032   251   414   212   436 0.85 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO73834.1           -           1384 289at5820            -           1989   1.4e-19   67.2  11.8   2   3   6.3e-14   1.3e-10   37.5   0.1  1396  1481   567   659   538   698 0.82 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO73834.1           -           1384 289at5820            -           1989   1.4e-19   67.2  11.8   3   3      0.17   3.7e+02   -3.8   2.4  1942  1971  1059  1089  1005  1134 0.60 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO71854.1           -           1383 289at5820            -           1989   5.4e-16   55.4  14.7   1   4   2.7e-09   5.7e-06   22.1   6.2   848  1031   309   469   297   522 0.81 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71854.1           -           1383 289at5820            -           1989   5.4e-16   55.4  14.7   2   4    0.0031       6.5    2.0   0.3  1236  1268   603   635   582   662 0.81 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71854.1           -           1383 289at5820            -           1989   5.4e-16   55.4  14.7   3   4   4.2e-17   8.9e-14   48.0   1.3  1392  1483   675   773   651   818 0.80 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71854.1           -           1383 289at5820            -           1989   5.4e-16   55.4  14.7   4   4      0.66   1.4e+03   -5.7   3.2  1575  1683  1132  1238  1127  1253 0.63 DEAD/DEAH box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/289at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/289at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/289at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:46:43 2026
# [ok]
