#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_0303700|PVP01_0303700.1|unknown -            353 7798at5820           -            253  1.8e-108  360.0  22.0   1   1  5.6e-111  4.3e-108  358.8  22.0     8   252    55   345    34   346 0.86 -
GCA_003402215.1|PVP01_0415800|PVP01_0415800.1|unknown -           2718 7798at5820           -            253   4.2e-44  149.1  59.9   1   9   0.00033      0.25    9.0   1.1    93   233   346   490   316   507 0.63 -
GCA_003402215.1|PVP01_0415800|PVP01_0415800.1|unknown -           2718 7798at5820           -            253   4.2e-44  149.1  59.9   2   9   3.5e-13   2.7e-10   38.4   2.4    64   244   693   880   685   888 0.74 -
GCA_003402215.1|PVP01_0415800|PVP01_0415800.1|unknown -           2718 7798at5820           -            253   4.2e-44  149.1  59.9   3   9   6.8e-10   5.2e-07   27.6   1.6    88   243  1026  1174  1022  1177 0.70 -
GCA_003402215.1|PVP01_0415800|PVP01_0415800.1|unknown -           2718 7798at5820           -            253   4.2e-44  149.1  59.9   4   9   5.9e-06    0.0045   14.7   0.6    31   155  1096  1221  1095  1234 0.77 -
GCA_003402215.1|PVP01_0415800|PVP01_0415800.1|unknown -           2718 7798at5820           -            253   4.2e-44  149.1  59.9   5   9   4.8e-10   3.6e-07   28.1   2.3   105   242  1495  1631  1450  1635 0.69 -
GCA_003402215.1|PVP01_0415800|PVP01_0415800.1|unknown -           2718 7798at5820           -            253   4.2e-44  149.1  59.9   6   9   4.1e-08   3.1e-05   21.8   0.0   125   199  1803  1875  1784  1886 0.83 -
GCA_003402215.1|PVP01_0415800|PVP01_0415800.1|unknown -           2718 7798at5820           -            253   4.2e-44  149.1  59.9   7   9      0.51   3.9e+02   -1.5   0.0   155   178  2074  2097  2055  2125 0.76 -
GCA_003402215.1|PVP01_0415800|PVP01_0415800.1|unknown -           2718 7798at5820           -            253   4.2e-44  149.1  59.9   8   9   7.5e-13   5.7e-10   37.3   2.3    66   243  2182  2393  2158  2403 0.63 -
GCA_003402215.1|PVP01_0415800|PVP01_0415800.1|unknown -           2718 7798at5820           -            253   4.2e-44  149.1  59.9   9   9   2.9e-06    0.0022   15.7   4.7    43   203  2461  2635  2430  2681 0.69 -
GCA_003402215.1|PVP01_0415900|PVP01_0415900.1|unknown -           2252 7798at5820           -            253   3.1e-33  113.5  55.6   1   7     0.019        15    3.2   0.0   102   191   209   296   194   305 0.78 -
