#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_0904300|PVP01_0904300.1|unknown -            584 4554at5820           -            495  6.6e-271  897.3  42.0   1   1  2.7e-273  1.8e-270  895.8  42.0     2   495    16   584    15   584 0.91 -
GCA_003402215.1|PVP01_1320100|PVP01_1320100.1|unknown -            378 4554at5820           -            495   4.4e-41  139.2  31.5   1   3   4.4e-27   2.9e-24   83.7  15.6   174   315    32   171    23   173 0.91 -
GCA_003402215.1|PVP01_1320100|PVP01_1320100.1|unknown -            378 4554at5820           -            495   4.4e-41  139.2  31.5   2   3   2.6e-08   1.7e-05   21.8   0.4   254   312   172   229   169   237 0.93 -
GCA_003402215.1|PVP01_1320100|PVP01_1320100.1|unknown -            378 4554at5820           -            495   4.4e-41  139.2  31.5   3   3   3.6e-15   2.4e-12   44.4   2.2   194   297   240   343   236   361 0.85 -
GCA_003402215.1|PVP01_0820000|PVP01_0820000.1|unknown -            553 4554at5820           -            495   3.6e-39  132.9  47.3   1   3   2.2e-24   1.5e-21   74.8  20.2   171   313   203   350   137   355 0.83 -
GCA_003402215.1|PVP01_0820000|PVP01_0820000.1|unknown -            553 4554at5820           -            495   3.6e-39  132.9  47.3   2   3     7e-10   4.7e-07   27.0   2.2   254   311   353   409   351   410 0.96 -
GCA_003402215.1|PVP01_0820000|PVP01_0820000.1|unknown -            553 4554at5820           -            495   3.6e-39  132.9  47.3   3   3     2e-19   1.3e-16   58.5  12.6   173   296   395   516   394   522 0.89 -
GCA_003402215.1|PVP01_1215900|PVP01_1215900.1|unknown -            584 4554at5820           -            495   1.8e-35  120.7  33.3   1   3   3.4e-15   2.3e-12   44.5  10.1   138   311   192   369    94   370 0.73 -
GCA_003402215.1|PVP01_1215900|PVP01_1215900.1|unknown -            584 4554at5820           -            495   1.8e-35  120.7  33.3   2   3   6.4e-27   4.2e-24   83.2   8.5   179   312   361   500   359   505 0.88 -
GCA_003402215.1|PVP01_1215900|PVP01_1215900.1|unknown -            584 4554at5820           -            495   1.8e-35  120.7  33.3   3   3   2.7e-05     0.018   11.9   1.2   254   310   505   562   501   573 0.81 -
GCA_003402215.1|PVP01_1223200|PVP01_1223200.1|unknown -            498 4554at5820           -            495   4.1e-35  119.5  46.4   1   3   3.6e-19   2.4e-16   57.6  17.0   166   296    74   216    28   222 0.85 -
GCA_003402215.1|PVP01_1223200|PVP01_1223200.1|unknown -            498 4554at5820           -            495   4.1e-35  119.5  46.4   2   3   3.6e-22   2.4e-19   67.5  16.1   182   312   223   352   219   359 0.93 -
GCA_003402215.1|PVP01_1223200|PVP01_1223200.1|unknown -            498 4554at5820           -            495   4.1e-35  119.5  46.4   3   3    0.0069       4.6    3.9   0.2   261   297   379   415   360   428 0.80 -
GCA_003402215.1|PVP01_1119500|PVP01_1119500.1|unknown -            282 4554at5820           -            495   1.9e-16   58.0   4.5   1   1   3.5e-19   2.3e-16   57.7   4.5   137   293    93   246    33   260 0.74 -
GCA_003402215.1|PVP01_1003000|PVP01_1003000.1|unknown -            250 4554at5820           -            495   3.4e-09   34.0  13.0   1   1   2.9e-11   1.9e-08   31.6  13.0   172   297    91   223    87   239 0.79 -
GCA_003402215.1|PVP01_1125200|PVP01_1125200.1|unknown -            185 4554at5820           -            495   1.6e-08   31.8   2.4   1   1   2.8e-11   1.9e-08   31.6   2.4   174   303    96   163    26   183 0.59 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4554at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4554at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4554at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:12:59 2026
# [ok]
