#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_1320100|PVP01_1320100.1|unknown -            378 7976at5820           -            295  1.5e-144  479.1  23.2   1   1  2.7e-147  1.8e-144  478.8  23.2     1   295    36   374    36   374 0.94 -
GCA_003402215.1|PVP01_0820000|PVP01_0820000.1|unknown -            553 7976at5820           -            295   9.5e-49  164.6  51.7   1   4    0.0026       1.7    6.2   0.2    55    74   204   223   197   228 0.81 -
GCA_003402215.1|PVP01_0820000|PVP01_0820000.1|unknown -            553 7976at5820           -            295   9.5e-49  164.6  51.7   2   4   6.7e-28   4.4e-25   86.9  19.7     1   135   210   356   210   358 0.86 -
GCA_003402215.1|PVP01_0820000|PVP01_0820000.1|unknown -            553 7976at5820           -            295   9.5e-49  164.6  51.7   3   4   9.3e-17   6.2e-14   50.3   6.6    19    89   356   428   353   439 0.93 -
GCA_003402215.1|PVP01_0820000|PVP01_0820000.1|unknown -            553 7976at5820           -            295   9.5e-49  164.6  51.7   4   4   6.3e-14   4.2e-11   41.1   8.0    39   115   440   517   430   527 0.87 -
GCA_003402215.1|PVP01_0904300|PVP01_0904300.1|unknown -            584 7976at5820           -            295   4.8e-39  132.8  52.4   1   3   5.3e-25   3.5e-22   77.4  17.6     1   127   237   371   237   371 0.90 -
GCA_003402215.1|PVP01_0904300|PVP01_0904300.1|unknown -            584 7976at5820           -            295   4.8e-39  132.8  52.4   2   3   1.6e-16     1e-13   49.6  12.3    18   129   316   438   314   442 0.81 -
GCA_003402215.1|PVP01_0904300|PVP01_0904300.1|unknown -            584 7976at5820           -            295   4.8e-39  132.8  52.4   3   3   6.9e-12   4.6e-09   34.4   6.6     5   111   431   547   427   557 0.81 -
GCA_003402215.1|PVP01_1215900|PVP01_1215900.1|unknown -            584 7976at5820           -            295   3.9e-34  116.6  47.0   1   4   1.5e-12     1e-09   36.5   4.0    45   139   215   316   202   323 0.77 -
GCA_003402215.1|PVP01_1215900|PVP01_1215900.1|unknown -            584 7976at5820           -            295   3.9e-34  116.6  47.0   2   4     3e-14     2e-11   42.1   8.6   164   273   293   417   289   422 0.78 -
GCA_003402215.1|PVP01_1215900|PVP01_1215900.1|unknown -            584 7976at5820           -            295   3.9e-34  116.6  47.0   3   4   7.1e-18   4.7e-15   54.0   7.7    18   130   376   502   374   507 0.82 -
GCA_003402215.1|PVP01_1215900|PVP01_1215900.1|unknown -            584 7976at5820           -            295   3.9e-34  116.6  47.0   4   4   1.5e-09     1e-06   26.7   3.0    56   117   485   551   484   584 0.77 -
GCA_003402215.1|PVP01_1223200|PVP01_1223200.1|unknown -            498 7976at5820           -            295   1.8e-32  111.2  54.4   1   4   9.3e-09   6.2e-06   24.1   8.9    53   118    78   150    49   154 0.78 -
GCA_003402215.1|PVP01_1223200|PVP01_1223200.1|unknown -            498 7976at5820           -            295   1.8e-32  111.2  54.4   2   4   2.5e-12   1.7e-09   35.8   8.4    54   128   151   229   146   231 0.86 -
GCA_003402215.1|PVP01_1223200|PVP01_1223200.1|unknown -            498 7976at5820           -            295   1.8e-32  111.2  54.4   3   4   1.2e-19   7.7e-17   59.9  19.8     6   131   224   355   219   363 0.88 -
GCA_003402215.1|PVP01_1223200|PVP01_1223200.1|unknown -            498 7976at5820           -            295   1.8e-32  111.2  54.4   4   4   0.00093      0.62    7.7   0.2    75   272   371   413   362   436 0.59 -
GCA_003402215.1|PVP01_1119500|PVP01_1119500.1|unknown -            282 7976at5820           -            295   2.2e-22   78.1   9.6   1   2   4.5e-16     3e-13   48.1   5.5    52   127   123   202    95   203 0.80 -
GCA_003402215.1|PVP01_1119500|PVP01_1119500.1|unknown -            282 7976at5820           -            295   2.2e-22   78.1   9.6   2   2   4.6e-12   3.1e-09   34.9   0.5   220   277   195   257   189   277 0.78 -
GCA_003402215.1|PVP01_1003000|PVP01_1003000.1|unknown -            250 7976at5820           -            295   9.3e-20   69.5  24.2   1   2   5.6e-19   3.7e-16   57.6  10.8    57   131    93   177    80   182 0.87 -
GCA_003402215.1|PVP01_1003000|PVP01_1003000.1|unknown -            250 7976at5820           -            295   9.3e-20   69.5  24.2   2   2   5.2e-09   3.5e-06   24.9   5.5    58   115   161   223   161   234 0.88 -
GCA_003402215.1|PVP01_1125200|PVP01_1125200.1|unknown -            185 7976at5820           -            295   2.6e-08   31.9   1.5   1   1   5.6e-11   3.7e-08   31.4   1.5   218   282   100   164    66   181 0.81 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7976at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/7976at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7976at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:20:38 2026
# [ok]
