#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_0904400|PVP01_0904400.1|unknown -            491 5577at5820           -            435  2.7e-261  865.4  22.0   1   1  3.2e-261  3.4e-258  855.2  22.0     1   435     1   491     1   491 0.93 -
GCA_003402215.1|PVP01_1336400|PVP01_1336400.1|unknown -            376 5577at5820           -            435   3.2e-28   97.4   0.1   1   2   2.3e-19   2.4e-16   58.2   0.0     9   246     9   249     1   263 0.72 -
GCA_003402215.1|PVP01_1336400|PVP01_1336400.1|unknown -            376 5577at5820           -            435   3.2e-28   97.4   0.1   2   2   5.3e-13   5.6e-10   37.3   0.0   347   434   292   375   279   376 0.86 -
GCA_003402215.1|PVP01_1326200|PVP01_1326200.1|unknown -            503 5577at5820           -            435   2.2e-25   88.0   0.1   1   2   9.3e-19   9.9e-16   56.2   0.0    99   209   144   254   139   258 0.92 -
GCA_003402215.1|PVP01_1326200|PVP01_1326200.1|unknown -            503 5577at5820           -            435   2.2e-25   88.0   0.1   2   2     1e-10   1.1e-07   29.7   0.0   326   434   394   502   372   503 0.78 -
GCA_003402215.1|PVP01_1463200|PVP01_1463200.1|unknown -            323 5577at5820           -            435   7.4e-17   59.9   0.0   1   1   2.3e-19   2.4e-16   58.2   0.0     4   247     5   250     3   290 0.72 -
GCA_003402215.1|PVP01_0911500|PVP01_0911500.1|unknown -            378 5577at5820           -            435   3.1e-13   48.0   0.1   1   3      0.19     2e+02   -0.8   0.0     6    40     4    38     2    65 0.87 -
GCA_003402215.1|PVP01_0911500|PVP01_0911500.1|unknown -            378 5577at5820           -            435   3.1e-13   48.0   0.1   2   3   1.6e-14   1.7e-11   42.3   0.1    97   246    83   235    70   242 0.83 -
GCA_003402215.1|PVP01_0911500|PVP01_0911500.1|unknown -            378 5577at5820           -            435   3.1e-13   48.0   0.1   3   3     0.026        28    2.0   0.0   347   427   285   367   264   374 0.74 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5577at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5577at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5577at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:14:07 2026
# [ok]
