#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_0203700|PVP01_0203700.1|unknown -            373 8923at5820           -            276  9.8e-160  528.5  27.4   1   1  1.9e-161  2.5e-158  523.9  27.4     7   276    86   373    80   373 0.94 -
GCA_003402215.1|PVP01_0808900|PVP01_0808900.1|unknown -            242 8923at5820           -            276   3.2e-18   64.3   2.8   1   3   3.1e-12   4.2e-09   34.4   0.1    29   105    32   102    21   107 0.88 -
GCA_003402215.1|PVP01_0808900|PVP01_0808900.1|unknown -            242 8923at5820           -            276   3.2e-18   64.3   2.8   2   3   6.3e-05     0.084   10.5   0.0   165   217   104   157    97   174 0.74 -
GCA_003402215.1|PVP01_0808900|PVP01_0808900.1|unknown -            242 8923at5820           -            276   3.2e-18   64.3   2.8   3   3   7.9e-08    0.0001   20.0   0.2   220   268   187   235   169   240 0.87 -
GCA_003402215.1|PVP01_0518400|PVP01_0518400.1|unknown -            259 8923at5820           -            276   7.8e-13   46.6   0.1   1   3   2.9e-13   3.8e-10   37.8   0.0    24   108     5    96     1   102 0.78 -
GCA_003402215.1|PVP01_0518400|PVP01_0518400.1|unknown -            259 8923at5820           -            276   7.8e-13   46.6   0.1   2   3      0.09   1.2e+02    0.1   0.0   170   214   104   145    97   149 0.66 -
GCA_003402215.1|PVP01_0518400|PVP01_0518400.1|unknown -            259 8923at5820           -            276   7.8e-13   46.6   0.1   3   3    0.0029       3.9    5.0   0.0   219   269   200   248   186   254 0.82 -
GCA_003402215.1|PVP01_0522100|PVP01_0522100.1|unknown -            232 8923at5820           -            276   1.7e-10   38.9   3.7   1   3   3.6e-08   4.7e-05   21.1   0.1    20    72     1    51     1    86 0.71 -
GCA_003402215.1|PVP01_0522100|PVP01_0522100.1|unknown -            232 8923at5820           -            276   1.7e-10   38.9   3.7   2   3   8.2e-05      0.11   10.1   0.1   158   203    79   121    56   153 0.68 -
GCA_003402215.1|PVP01_0522100|PVP01_0522100.1|unknown -            232 8923at5820           -            276   1.7e-10   38.9   3.7   3   3   0.00022       0.3    8.7   0.1   212   254   167   208   163   222 0.82 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8923at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/8923at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8923at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:21:07 2026
# [ok]
