#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_1326000|PVP01_1326000.1|unknown -            544 6247at5820           -            432  2.2e-255  845.3  32.5   1   1  1.2e-256  1.3e-253  839.5  32.5     1   432     1   475     1   475 0.95 -
GCA_003402215.1|PVP01_1318100|PVP01_1318100.1|unknown -            796 6247at5820           -            432   3.2e-18   63.9   2.6   1   4      0.62   6.6e+02   -3.1   0.2   261   295   120   154   112   161 0.56 -
GCA_003402215.1|PVP01_1318100|PVP01_1318100.1|unknown -            796 6247at5820           -            432   3.2e-18   63.9   2.6   2   4   3.1e-10   3.3e-07   27.6   0.0   173   238   342   407   295   430 0.90 -
GCA_003402215.1|PVP01_1318100|PVP01_1318100.1|unknown -            796 6247at5820           -            432   3.2e-18   63.9   2.6   3   4   4.3e-12   4.6e-09   33.7   0.1   282   336   556   611   547   634 0.84 -
GCA_003402215.1|PVP01_1318100|PVP01_1318100.1|unknown -            796 6247at5820           -            432   3.2e-18   63.9   2.6   4   4     0.091        97   -0.3   0.0   403   430   702   729   681   731 0.81 -
GCA_003402215.1|PVP01_1313700|PVP01_1313700.1|unknown -            499 6247at5820           -            432   4.4e-07   27.2   1.1   1   2     6e-09   6.4e-06   23.3   0.2   278   339   102   166    90   181 0.77 -
GCA_003402215.1|PVP01_1313700|PVP01_1313700.1|unknown -            499 6247at5820           -            432   4.4e-07   27.2   1.1   2   2     0.018        19    2.0   0.0   218   248   333   360   323   394 0.76 -
GCA_003402215.1|PVP01_0310000|PVP01_0310000.1|unknown -            770 6247at5820           -            432   4.3e-06   23.9   5.5   1   3    0.0075         8    3.2   0.1   126   194   348   419   341   475 0.81 -
GCA_003402215.1|PVP01_0310000|PVP01_0310000.1|unknown -            770 6247at5820           -            432   4.3e-06   23.9   5.5   2   3     2e-08   2.1e-05   21.6   0.3   271   339   519   591   497   618 0.76 -
GCA_003402215.1|PVP01_0310000|PVP01_0310000.1|unknown -            770 6247at5820           -            432   4.3e-06   23.9   5.5   3   3      0.12   1.3e+02   -0.7   0.1   316   379   629   690   620   714 0.69 -
GCA_003402215.1|PVP01_1009500|PVP01_1009500.1|unknown -            365 6247at5820           -            432    0.0011   15.9   0.0   1   3   1.1e-06    0.0011   15.9   0.0   276   336    58   120    52   129 0.74 -
GCA_003402215.1|PVP01_1009500|PVP01_1009500.1|unknown -            365 6247at5820           -            432    0.0011   15.9   0.0   2   3      0.12   1.3e+02   -0.7   0.5   181   266   136   232   126   241 0.57 -
GCA_003402215.1|PVP01_1009500|PVP01_1009500.1|unknown -            365 6247at5820           -            432    0.0011   15.9   0.0   3   3       1.1   1.2e+03   -3.9   0.2    87   121   308   341   303   349 0.54 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6247at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6247at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6247at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:17:35 2026
# [ok]
