#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 8053at5820           -            274  1.9e-156  517.7  10.4   1   1  4.3e-158  6.6e-156  515.9  10.4     1   274    21   324    21   324 0.94 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 8053at5820           -            274   1.2e-27   95.3   7.9   1   4   2.5e-07   3.8e-05   21.4   0.1    11   251   119   212   111   222 0.44 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 8053at5820           -            274   1.2e-27   95.3   7.9   2   4   1.5e-07   2.2e-05   22.2   0.4    29   110   341   425   322   444 0.86 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 8053at5820           -            274   1.2e-27   95.3   7.9   3   4   1.9e-12   2.9e-10   38.3   0.1    12    86   493   567   487   581 0.88 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 8053at5820           -            274   1.2e-27   95.3   7.9   4   4   0.00025     0.038   11.6   0.0    10    38   627   655   617   659 0.80 -
GCA_003402215.1|PVP01_1259000|PVP01_1259000.1|unknown -           1261 8053at5820           -            274   2.9e-21   74.3  32.8   1   7   1.8e-05    0.0028   15.3   0.3   175   252    36   116    23   117 0.88 -
GCA_003402215.1|PVP01_1259000|PVP01_1259000.1|unknown -           1261 8053at5820           -            274   2.9e-21   74.3  32.8   2   7   1.3e-11     2e-09   35.5   6.0    50   131   102   199    97   225 0.77 -
GCA_003402215.1|PVP01_1259000|PVP01_1259000.1|unknown -           1261 8053at5820           -            274   2.9e-21   74.3  32.8   3   7       1.4   2.1e+02   -0.6   0.0   127   169   250   293   228   302 0.80 -
GCA_003402215.1|PVP01_1259000|PVP01_1259000.1|unknown -           1261 8053at5820           -            274   2.9e-21   74.3  32.8   4   7      0.24        36    1.9   0.1    93   128   664   699   648   707 0.69 -
GCA_003402215.1|PVP01_1259000|PVP01_1259000.1|unknown -           1261 8053at5820           -            274   2.9e-21   74.3  32.8   5   7   9.7e-05     0.015   13.0   0.4    38   126   692   779   664   784 0.73 -
GCA_003402215.1|PVP01_1259000|PVP01_1259000.1|unknown -           1261 8053at5820           -            274   2.9e-21   74.3  32.8   6   7     1e-09   1.5e-07   29.3   2.5    16   135   860   979   853  1005 0.84 -
GCA_003402215.1|PVP01_1259000|PVP01_1259000.1|unknown -           1261 8053at5820           -            274   2.9e-21   74.3  32.8   7   7       3.8   5.8e+02   -2.1   0.0    76   111  1047  1082  1029  1085 0.80 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 8053at5820           -            274   2.6e-18   64.6   3.9   1   3   1.5e-12   2.3e-10   38.6   0.2    11   125    17   141     9   143 0.83 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 8053at5820           -            274   2.6e-18   64.6   3.9   2   3   2.3e-11   3.4e-09   34.7   0.5    13   127   112   230   112   236 0.87 -
