#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_1115300|PVP01_1115300.1|unknown -            479 5343at5820           -            436  1.3e-284  941.9  17.4   1   1  1.9e-287  1.4e-284  941.7  17.4     1   436     7   472     7   472 0.97 -
GCA_003402215.1|PVP01_0938400|PVP01_0938400.1|unknown -            451 5343at5820           -            436   6.6e-18   63.0  16.0   1   4   2.8e-08   2.1e-05   21.8   0.3    64   357    95   181    64   187 0.56 -
GCA_003402215.1|PVP01_0938400|PVP01_0938400.1|unknown -            451 5343at5820           -            436   6.6e-18   63.0  16.0   2   4   9.4e-11   7.2e-08   29.9   0.6    67   147   215   301   195   311 0.79 -
GCA_003402215.1|PVP01_0938400|PVP01_0938400.1|unknown -            451 5343at5820           -            436   6.6e-18   63.0  16.0   3   4   8.4e-11   6.4e-08   30.1   0.9    65   141   267   354   267   373 0.81 -
GCA_003402215.1|PVP01_0938400|PVP01_0938400.1|unknown -            451 5343at5820           -            436   6.6e-18   63.0  16.0   4   4    0.0012      0.93    6.5   0.5   114   146   375   409   360   427 0.67 -
GCA_003402215.1|PVP01_1025500|PVP01_1025500.1|unknown -           1719 5343at5820           -            436   8.5e-15   52.8   4.7   1   2   7.8e-12   5.9e-09   33.5   0.2    64   146    47   135    31   172 0.85 -
GCA_003402215.1|PVP01_1025500|PVP01_1025500.1|unknown -           1719 5343at5820           -            436   8.5e-15   52.8   4.7   2   2   0.00027       0.2    8.7   0.1   238   313   193   266   187   275 0.75 -
GCA_003402215.1|PVP01_0111900|PVP01_0111900.1|unknown -            723 5343at5820           -            436   1.1e-11   42.5   8.5   1   4   0.00072      0.55    7.3   0.0    88   143     8    68     3    91 0.72 -
GCA_003402215.1|PVP01_0111900|PVP01_0111900.1|unknown -            723 5343at5820           -            436   1.1e-11   42.5   8.5   2   4    0.0019       1.4    5.9   0.1    43    85    73   115    68   122 0.72 -
GCA_003402215.1|PVP01_0111900|PVP01_0111900.1|unknown -            723 5343at5820           -            436   1.1e-11   42.5   8.5   3   4   2.5e-08   1.9e-05   22.0   0.9   259   357   262   359   212   363 0.74 -
GCA_003402215.1|PVP01_0111900|PVP01_0111900.1|unknown -            723 5343at5820           -            436   1.1e-11   42.5   8.5   4   4   0.00029      0.22    8.6   0.1   116   141   387   412   377   425 0.66 -
GCA_003402215.1|PVP01_0936000|PVP01_0936000.1|unknown -            987 5343at5820           -            436   1.5e-09   35.5  10.6   1   2   2.4e-07   0.00018   18.7   0.9    50   131    71   155    28   171 0.85 -
GCA_003402215.1|PVP01_0936000|PVP01_0936000.1|unknown -            987 5343at5820           -            436   1.5e-09   35.5  10.6   2   2   6.4e-08   4.8e-05   20.6   2.9    64   152   291   382   276   454 0.75 -
GCA_003402215.1|PVP01_0718300|PVP01_0718300.1|unknown -           2667 5343at5820           -            436   6.4e-08   30.1   7.9   1   2   9.4e-07   0.00071   16.8   0.4    43   147    64   168    59   182 0.79 -
GCA_003402215.1|PVP01_0718300|PVP01_0718300.1|unknown -           2667 5343at5820           -            436   6.4e-08   30.1   7.9   2   2   4.9e-06    0.0037   14.4   0.4   224   263   285   324   277   357 0.81 -
GCA_003402215.1|PVP01_0944200|PVP01_0944200.1|unknown -            994 5343at5820           -            436   1.3e-07   29.1   0.3   1   2   1.7e-10   1.3e-07   29.1   0.3    61   141   248   340   202   366 0.78 -
GCA_003402215.1|PVP01_0944200|PVP01_0944200.1|unknown -            994 5343at5820           -            436   1.3e-07   29.1   0.3   2   2      0.12        94   -0.1   0.4    53   123   446   516   430   527 0.71 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5343at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5343at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5343at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:12:43 2026
# [ok]
