#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_1007500|PVP01_1007500.1|unknown -            329 9479at5820           -            296  5.7e-158  523.2  18.2   1   1  1.5e-160  8.1e-158  522.7  18.2     1   296    12   329    12   329 0.95 -
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 9479at5820           -            296   1.4e-08   32.8   9.2   1   4    0.0036       1.9    6.1   0.1    42    80    28    66    21    72 0.85 -
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 9479at5820           -            296   1.4e-08   32.8   9.2   2   4   5.5e-05     0.029   12.1   7.3     8   153    39   181    32   190 0.87 -
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 9479at5820           -            296   1.4e-08   32.8   9.2   3   4   3.6e-06    0.0019   15.9   0.0   231   286   180   234   170   244 0.87 -
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 9479at5820           -            296   1.4e-08   32.8   9.2   4   4      0.12        62    1.1   0.0     6    32   295   321   289   324 0.85 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 9479at5820           -            296   2.1e-07   28.9   6.1   1   3   7.8e-09   4.1e-06   24.7   1.7    16   164    32   186    26   193 0.81 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 9479at5820           -            296   2.1e-07   28.9   6.1   2   3    0.0071       3.8    5.1   0.2    45   121   194   271   181   285 0.88 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 9479at5820           -            296   2.1e-07   28.9   6.1   3   3      0.42   2.2e+02   -0.7   0.0    20    37   302   319   292   321 0.73 -
GCA_003402215.1|PVP01_1119000|PVP01_1119000.1|unknown -            512 9479at5820           -            296   1.3e-06   26.4  13.2   1   3     0.019       9.8    3.8   1.2   173   230   187   244   158   254 0.78 -
GCA_003402215.1|PVP01_1119000|PVP01_1119000.1|unknown -            512 9479at5820           -            296   1.3e-06   26.4  13.2   2   3   6.4e-05     0.034   11.8   0.0    24    80   255   314   251   331 0.77 -
GCA_003402215.1|PVP01_1119000|PVP01_1119000.1|unknown -            512 9479at5820           -            296   1.3e-06   26.4  13.2   3   3   2.1e-06    0.0011   16.7   2.0    43   183   341   488   326   494 0.74 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 9479at5820           -            296   2.4e-06   25.5   4.6   1   2   2.7e-05     0.014   13.1   0.2    49   108   120   181   105   210 0.86 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 9479at5820           -            296   2.4e-06   25.5   4.6   2   2   2.8e-05     0.015   13.0   0.1    21   118   466   565   446   575 0.78 -
GCA_003402215.1|PVP01_1107300|PVP01_1107300.1|unknown -            382 9479at5820           -            296     3e-06   25.1   1.2   1   2   3.2e-08   1.7e-05   22.7   0.1    82   200    14   133     6   149 0.79 -
GCA_003402215.1|PVP01_1107300|PVP01_1107300.1|unknown -            382 9479at5820           -            296     3e-06   25.1   1.2   2   2      0.14        75    0.9   0.1   256   287   290   321   239   325 0.78 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 9479at5820           -            296   3.8e-05   21.5   3.0   1   3    0.0089       4.7    4.8   0.1    10    80   259   330   251   343 0.83 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 9479at5820           -            296   3.8e-05   21.5   3.0   2   3   6.4e-06    0.0034   15.1   0.4    12    86   349   420   344   475 0.81 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 9479at5820           -            296   3.8e-05   21.5   3.0   3   3       0.3   1.6e+02   -0.2   0.0    32    75   451   494   434   497 0.79 -
GCA_003402215.1|PVP01_1207800|PVP01_1207800.1|unknown -            363 9479at5820           -            296   8.4e-05   20.4   8.2   1   3   3.7e-05      0.02   12.6   2.3     8   122    20   145    17   149 0.60 -
GCA_003402215.1|PVP01_1207800|PVP01_1207800.1|unknown -            363 9479at5820           -            296   8.4e-05   20.4   8.2   2   3    0.0017      0.93    7.1   0.1   177   205   222   250   193   265 0.73 -
GCA_003402215.1|PVP01_1207800|PVP01_1207800.1|unknown -            363 9479at5820           -            296   8.4e-05   20.4   8.2   3   3      0.13        67    1.0   0.0    19    42   278   301   264   313 0.78 -
GCA_003402215.1|PVP01_1142200|PVP01_1142200.1|unknown -           1459 9479at5820           -            296   0.00081   17.2  17.7   1   5   0.00034      0.18    9.4   0.0     7    35    10    38     3    59 0.86 -
GCA_003402215.1|PVP01_1142200|PVP01_1142200.1|unknown -           1459 9479at5820           -            296   0.00081   17.2  17.7   2   5     0.083        44    1.6   0.2    50   120    92   165    50   176 0.54 -
GCA_003402215.1|PVP01_1142200|PVP01_1142200.1|unknown -           1459 9479at5820           -            296   0.00081   17.2  17.7   3   5   0.00013     0.069   10.8   1.1    46   135   260   353   253   360 0.71 -
