#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_1266300|PVP01_1266300.1|unknown -            765 6648at5820           -            520  1.9e-194  645.3  24.0   1   1  4.3e-196  3.8e-193  641.0  24.0     1   520     1   765     1   765 0.92 -
GCA_003402215.1|PVP01_0920100|PVP01_0920100.1|unknown -            478 6648at5820           -            520   4.8e-12   43.4  14.0   1   2   5.4e-15   4.8e-12   43.4  14.0    52   291    56   317     5   333 0.77 -
GCA_003402215.1|PVP01_0920100|PVP01_0920100.1|unknown -            478 6648at5820           -            520   4.8e-12   43.4  14.0   2   2      0.17   1.5e+02   -1.1   0.4   473   513   429   470   359   477 0.60 -
GCA_003402215.1|PVP01_1412400|PVP01_1412400.1|unknown -            458 6648at5820           -            520   4.5e-11   40.2  28.2   1   3     3e-08   2.7e-05   21.1  14.4     3   160     6   159     4   162 0.79 -
GCA_003402215.1|PVP01_1412400|PVP01_1412400.1|unknown -            458 6648at5820           -            520   4.5e-11   40.2  28.2   2   3   3.9e-10   3.5e-07   27.4   0.1   184   251   155   223   148   231 0.89 -
GCA_003402215.1|PVP01_1412400|PVP01_1412400.1|unknown -            458 6648at5820           -            520   4.5e-11   40.2  28.2   3   3     0.041        36    0.9   2.1   273   345   281   348   258   439 0.58 -
GCA_003402215.1|PVP01_1437100|PVP01_1437100.1|unknown -            611 6648at5820           -            520   3.5e-09   33.9  80.6   1   3   6.6e-09   5.8e-06   23.3  53.8     1   248     2   304     2   308 0.76 -
GCA_003402215.1|PVP01_1437100|PVP01_1437100.1|unknown -            611 6648at5820           -            520   3.5e-09   33.9  80.6   2   3     0.073        65    0.1   0.6   256   348   371   456   358   463 0.51 -
GCA_003402215.1|PVP01_1437100|PVP01_1437100.1|unknown -            611 6648at5820           -            520   3.5e-09   33.9  80.6   3   3   2.8e-07   0.00024   18.0  12.6   385   511   466   603   451   609 0.80 -
GCA_003402215.1|PVP01_0918700|PVP01_0918700.1|unknown -            155 6648at5820           -            520   1.6e-06   25.2   0.5   1   1   1.8e-09   1.6e-06   25.2   0.5    57   144    61   145     6   153 0.80 -
GCA_003402215.1|PVP01_0531600|PVP01_0531600.1|unknown -            146 6648at5820           -            520    0.0035   14.2   8.1   1   1   4.3e-06    0.0038   14.0   8.1     7   129     8   132     2   141 0.69 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6648at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6648at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6648at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:15:02 2026
# [ok]
