#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_1412200|PVP01_1412200.1|unknown -            524 5218at5820           -            473  2.1e-268  889.2  36.7   1   1  7.2e-271  3.2e-268  888.5  36.7     1   473     5   524     5   524 0.95 -
GCA_003402215.1|PVP01_1023200|PVP01_1023200.1|unknown -            647 5218at5820           -            473   9.2e-14   49.5   5.4   1   3   7.3e-07   0.00032   18.0   0.3   245   336   362   456   351   459 0.90 -
GCA_003402215.1|PVP01_1023200|PVP01_1023200.1|unknown -            647 5218at5820           -            473   9.2e-14   49.5   5.4   2   3    0.0018      0.79    6.8   0.0   251   326   452   530   447   541 0.78 -
GCA_003402215.1|PVP01_1023200|PVP01_1023200.1|unknown -            647 5218at5820           -            473   9.2e-14   49.5   5.4   3   3   2.3e-09     1e-06   26.2   0.1   257   355   542   644   527   646 0.77 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 5218at5820           -            473   3.9e-13   47.4   5.1   1   3   2.7e-08   1.2e-05   22.7   0.5   215   316    38   141    13   150 0.84 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 5218at5820           -            473   3.9e-13   47.4   5.1   2   3      0.01       4.5    4.3   0.1   286   324   154   194   139   197 0.74 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 5218at5820           -            473   3.9e-13   47.4   5.1   3   3   4.2e-09   1.8e-06   25.4   0.4   213   358   172   320   159   322 0.74 -
GCA_003402215.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 5218at5820           -            473   2.3e-09   35.0  28.5   1   4       4.6     2e+03   -4.4   7.3    40   135    69   169    56   222 0.66 -
GCA_003402215.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 5218at5820           -            473   2.3e-09   35.0  28.5   2   4   1.5e-08   6.4e-06   23.6   2.5   172   294   254   368   244   370 0.88 -
GCA_003402215.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 5218at5820           -            473   2.3e-09   35.0  28.5   3   4   1.1e-07   5.1e-05   20.7   0.1   258   352   374   476   365   483 0.77 -
GCA_003402215.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 5218at5820           -            473   2.3e-09   35.0  28.5   4   4   0.00074      0.33    8.1   0.4   200   278   491   574   484   580 0.83 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 5218at5820           -            473   2.6e-08   31.5   8.9   1   3   8.5e-06    0.0038   14.5   0.1   256   356    89   194    62   220 0.60 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 5218at5820           -            473   2.6e-08   31.5   8.9   2   3   7.9e-06    0.0035   14.6   1.6   234   353   353   478   347   484 0.81 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 5218at5820           -            473   2.6e-08   31.5   8.9   3   3    0.0039       1.7    5.7   0.1   243   320   489   569   481   582 0.73 -
GCA_003402215.1|PVP01_0922000|PVP01_0922000.1|unknown -            555 5218at5820           -            473   3.7e-07   27.7  17.1   1   3     3e-05     0.013   12.7   0.1   290   359    52   128    46   133 0.78 -
GCA_003402215.1|PVP01_0922000|PVP01_0922000.1|unknown -            555 5218at5820           -            473   3.7e-07   27.7  17.1   2   3   1.3e-05    0.0058   13.9   2.0   283   354   163   239   142   251 0.73 -
GCA_003402215.1|PVP01_0922000|PVP01_0922000.1|unknown -            555 5218at5820           -            473   3.7e-07   27.7  17.1   3   3   0.00058      0.26    8.4   3.6   243   321   323   407   275   457 0.70 -
GCA_003402215.1|PVP01_1458200|PVP01_1458200.1|unknown -            472 5218at5820           -            473     2e-05   22.0   8.7   1   3      0.33   1.5e+02   -0.7   0.0   282   353    80   156    76   175 0.65 -
GCA_003402215.1|PVP01_1458200|PVP01_1458200.1|unknown -            472 5218at5820           -            473     2e-05   22.0   8.7   2   3   1.4e-07   6.1e-05   20.4   4.8   225   326   198   297   165   303 0.82 -
GCA_003402215.1|PVP01_1458200|PVP01_1458200.1|unknown -            472 5218at5820           -            473     2e-05   22.0   8.7   3   3     0.061        27    1.8   0.0   261   289   323   351   316   395 0.84 -
GCA_003402215.1|PVP01_1308500|PVP01_1308500.1|unknown -            703 5218at5820           -            473    0.0012   16.1   0.5   1   3     0.074        33    1.5   0.1   244   281     8    45     3    61 0.83 -
GCA_003402215.1|PVP01_1308500|PVP01_1308500.1|unknown -            703 5218at5820           -            473    0.0012   16.1   0.5   2   3      0.78   3.4e+02   -1.9   0.1   197   224   130   157    84   166 0.62 -
GCA_003402215.1|PVP01_1308500|PVP01_1308500.1|unknown -            703 5218at5820           -            473    0.0012   16.1   0.5   3   3   2.7e-06    0.0012   16.1   0.5   234   316   241   329   234   341 0.75 -
GCA_003402215.1|PVP01_1141000|PVP01_1141000.1|unknown -            361 5218at5820           -            473    0.0018   15.5   0.1   1   1   6.6e-06    0.0029   14.8   0.1   255   336   198   284   176   302 0.75 -
GCA_003402215.1|PVP01_0308500|PVP01_0308500.1|unknown -            159 5218at5820           -            473    0.0022   15.2   0.9   1   2     0.084        37    1.3   0.0   291   317    26    52     7    66 0.74 -
GCA_003402215.1|PVP01_0308500|PVP01_0308500.1|unknown -            159 5218at5820           -            473    0.0022   15.2   0.9   2   2   3.1e-05     0.014   12.7   0.3   201   233    68   100    56   129 0.81 -
GCA_003402215.1|PVP01_0917000|PVP01_0917000.1|unknown -            454 5218at5820           -            473    0.0025   15.1   0.2   1   4       2.5   1.1e+03   -3.6   0.0    83   103    68    90    42    94 0.70 -
GCA_003402215.1|PVP01_0917000|PVP01_0917000.1|unknown -            454 5218at5820           -            473    0.0025   15.1   0.2   2   4       1.9   8.6e+02   -3.2   0.0   295   319   117   141   110   145 0.65 -
GCA_003402215.1|PVP01_0917000|PVP01_0917000.1|unknown -            454 5218at5820           -            473    0.0025   15.1   0.2   3   4      0.18        79    0.2   0.2   207   230   212   235   199   258 0.54 -
GCA_003402215.1|PVP01_0917000|PVP01_0917000.1|unknown -            454 5218at5820           -            473    0.0025   15.1   0.2   4   4   5.7e-06    0.0025   15.1   0.2   216   319   281   386   272   401 0.87 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 5218at5820           -            473    0.0054   14.0   3.4   1   3      0.13        56    0.7   0.1   202   324   258   337   215   376 0.51 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 5218at5820           -            473    0.0054   14.0   3.4   2   3   4.1e-05     0.018   12.2   0.3   250   328   344   425   325   462 0.75 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 5218at5820           -            473    0.0054   14.0   3.4   3   3       0.1        45    1.0   0.1   283   315   462   497   431   498 0.70 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5218at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5218at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5218at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:12:02 2026
# [ok]
