#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_1238400|PVP01_1238400.1|unknown -            765 3797at5820           -            571  5.3e-265  879.2  34.5   1   1  2.5e-267  3.3e-264  876.6  34.5     1   571     1   765     1   765 0.93 -
GCA_003402215.1|PVP01_0517200|PVP01_0517200.1|unknown -            500 3797at5820           -            571   5.6e-62  208.9  18.6   1   2   6.1e-34   8.1e-31  106.0   1.3     3    67     3    67     1    78 0.92 -
GCA_003402215.1|PVP01_0517200|PVP01_0517200.1|unknown -            500 3797at5820           -            571   5.6e-62  208.9  18.6   2   2     2e-34   2.6e-31  107.6  10.0    77   163   113   199    93   313 0.83 -
GCA_003402215.1|PVP01_0725700|PVP01_0725700.1|unknown -           1303 3797at5820           -            571   0.00035   18.1   2.9   1   1   3.7e-07   0.00049   17.6   2.9    77   130    14    68    11    73 0.92 -
GCA_003402215.1|PVP01_1008800|PVP01_1008800.1|unknown -            993 3797at5820           -            571    0.0016   15.9   1.0   1   5   1.2e-06    0.0016   15.9   1.0    78   132    43    98    31   102 0.89 -
GCA_003402215.1|PVP01_1008800|PVP01_1008800.1|unknown -            993 3797at5820           -            571    0.0016   15.9   1.0   2   5         4   5.3e+03   -8.4  48.3    83   314    83   355    79   373 0.56 -
GCA_003402215.1|PVP01_1008800|PVP01_1008800.1|unknown -            993 3797at5820           -            571    0.0016   15.9   1.0   3   5         4   5.3e+03   -8.3  24.1   204   347   380   523   357   557 0.71 -
GCA_003402215.1|PVP01_1008800|PVP01_1008800.1|unknown -            993 3797at5820           -            571    0.0016   15.9   1.0   4   5         4   5.3e+03  -19.2  38.1   164   322   654   849   645   918 0.65 -
GCA_003402215.1|PVP01_1008800|PVP01_1008800.1|unknown -            993 3797at5820           -            571    0.0016   15.9   1.0   5   5      0.31   4.1e+02   -2.0   0.2   216   262   933   979   921   991 0.75 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3797at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3797at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3797at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:08:51 2026
# [ok]
