#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_1202600|PVP01_1202600.1|unknown -            468 7562at5820           -            393  1.9e-134  446.7  19.8   1   1  4.2e-136  1.1e-133  444.1  19.8     1   304     1   364     1   369 0.89 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 7562at5820           -            393   7.9e-20   69.3   4.8   1   3   5.1e-07   0.00014   19.1   0.1    82   175   232   332   206   351 0.82 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 7562at5820           -            393   7.9e-20   69.3   4.8   2   3   1.7e-14   4.6e-12   43.7   0.3    75   146   354   425   339   462 0.91 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 7562at5820           -            393   7.9e-20   69.3   4.8   3   3    0.0023      0.61    7.1   0.1    99   133   463   497   448   498 0.90 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 7562at5820           -            393   9.4e-18   62.5   8.4   1   4   5.5e-08   1.5e-05   22.3   0.0   101   173   117   193   101   214 0.87 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 7562at5820           -            393   9.4e-18   62.5   8.4   2   4   4.5e-08   1.2e-05   22.6   2.4   100   193   362   458   342   468 0.75 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 7562at5820           -            393   9.4e-18   62.5   8.4   3   4   7.5e-06     0.002   15.3   0.1    82   174   469   567   462   571 0.81 -
GCA_003402215.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 7562at5820           -            393   9.4e-18   62.5   8.4   4   4       1.5   3.9e+02   -2.1   0.0   101   133   626   658   620   659 0.92 -
GCA_003402215.1|PVP01_1259000|PVP01_1259000.1|unknown -           1261 7562at5820           -            393   4.7e-15   53.6  31.1   1   3   5.1e-08   1.4e-05   22.4   9.9    74   208    77   236    63   238 0.72 -
GCA_003402215.1|PVP01_1259000|PVP01_1259000.1|unknown -           1261 7562at5820           -            393   4.7e-15   53.6  31.1   2   3   1.1e-06   0.00028   18.1   1.6   102   176   665   740   654   756 0.85 -
GCA_003402215.1|PVP01_1259000|PVP01_1259000.1|unknown -           1261 7562at5820           -            393   4.7e-15   53.6  31.1   3   3   1.4e-06   0.00037   17.7   3.9    63   174   856   972   849  1002 0.87 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 7562at5820           -            393   1.2e-14   52.2   4.6   1   5      0.26        68    0.4   0.0   116   135    32    51    17    57 0.85 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 7562at5820           -            393   1.2e-14   52.2   4.6   2   5   0.00077       0.2    8.7   0.0   100   136    65   101    59   105 0.91 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 7562at5820           -            393   1.2e-14   52.2   4.6   3   5   6.1e-11   1.6e-08   32.0   0.1    94   175   101   189    99   193 0.84 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 7562at5820           -            393   1.2e-14   52.2   4.6   4   5   0.00034     0.091    9.8   0.1    99   181   193   277   189   286 0.85 -
GCA_003402215.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 7562at5820           -            393   1.2e-14   52.2   4.6   5   5      0.43   1.1e+02   -0.4   0.0   159   175   303   319   292   321 0.80 -
GCA_003402215.1|PVP01_1023200|PVP01_1023200.1|unknown -            647 7562at5820           -            393   2.2e-13   48.1  25.2   1   3   1.8e-10   4.9e-08   30.5   0.7    58   174   358   480   353   486 0.89 -
GCA_003402215.1|PVP01_1023200|PVP01_1023200.1|unknown -            647 7562at5820           -            393   2.2e-13   48.1  25.2   2   3     1e-08   2.7e-06   24.7   0.0    97   146   483   532   474   536 0.87 -
GCA_003402215.1|PVP01_1023200|PVP01_1023200.1|unknown -            647 7562at5820           -            393   2.2e-13   48.1  25.2   3   3   0.00068      0.18    8.8   2.2   102   186   530   623   529   636 0.72 -
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 7562at5820           -            393   6.5e-09   33.3  12.7   1   4    0.0089       2.4    5.2   0.7   102   142    33    72    24   112 0.62 -
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 7562at5820           -            393   6.5e-09   33.3  12.7   2   4   2.8e-05    0.0074   13.4   1.0    98   147   114   162   112   194 0.82 -
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 7562at5820           -            393   6.5e-09   33.3  12.7   3   4    0.0069       1.8    5.5   0.0   101   146   199   244   185   248 0.91 -
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 7562at5820           -            393   6.5e-09   33.3  12.7   4   4   3.6e-05    0.0096   13.0   0.1    61   130   250   319   245   323 0.79 -
GCA_003402215.1|PVP01_1142200|PVP01_1142200.1|unknown -           1459 7562at5820           -            393   2.5e-08   31.4  20.5   1   5   5.9e-07   0.00016   18.9   0.3    77   172    22   121     3   125 0.83 -
GCA_003402215.1|PVP01_1142200|PVP01_1142200.1|unknown -           1459 7562at5820           -            393   2.5e-08   31.4  20.5   2   5   6.7e-05     0.018   12.1   0.6   101   173    88   164    86   173 0.87 -
GCA_003402215.1|PVP01_1142200|PVP01_1142200.1|unknown -           1459 7562at5820           -            393   2.5e-08   31.4  20.5   3   5   0.00019      0.05   10.7   0.2   102   157   261   318   253   322 0.92 -
GCA_003402215.1|PVP01_1142200|PVP01_1142200.1|unknown -           1459 7562at5820           -            393   2.5e-08   31.4  20.5   4   5   2.3e-06   0.00061   17.0   0.1   100   166   303   373   301   385 0.77 -
GCA_003402215.1|PVP01_1142200|PVP01_1142200.1|unknown -           1459 7562at5820           -            393   2.5e-08   31.4  20.5   5   5      0.43   1.1e+02   -0.4   2.8   165   205   640   685   572   708 0.69 -
GCA_003402215.1|PVP01_1458200|PVP01_1458200.1|unknown -            472 7562at5820           -            393   7.6e-08   29.8   2.3   1   1   5.3e-10   1.4e-07   29.0   2.3    33   137   179   290   154   301 0.84 -
GCA_003402215.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 7562at5820           -            393   1.3e-07   29.1  11.6   1   4       4.1   1.1e+03   -3.6   0.6   251   293    91   134    88   144 0.61 -
