#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_0306800|PVP01_0306800.1|unknown -            380 8131at5820           -            332  3.8e-190  629.2  65.6   1   1  1.2e-191  9.2e-189  624.7  65.6     1   332     8   380     8   380 0.95 -
GCA_003402215.1|PVP01_1458700|PVP01_1458700.1|unknown -            259 8131at5820           -            332   1.2e-16   58.9   1.5   1   2    0.0019       1.4    6.1   0.0   197   225     6    34     2    39 0.89 -
GCA_003402215.1|PVP01_1458700|PVP01_1458700.1|unknown -            259 8131at5820           -            332   1.2e-16   58.9   1.5   2   2   2.8e-16   2.1e-13   48.3   0.8    67   221    42   206    41   220 0.84 -
GCA_003402215.1|PVP01_0621700|PVP01_0621700.1|unknown -            301 8131at5820           -            332   7.7e-08   30.0   2.7   1   2   3.8e-09   2.9e-06   24.8   0.1   103   223    13   144     3   149 0.74 -
GCA_003402215.1|PVP01_0621700|PVP01_0621700.1|unknown -            301 8131at5820           -            332   7.7e-08   30.0   2.7   2   2    0.0052         4    4.7   0.2    46    96   151   200   145   240 0.77 -
GCA_003402215.1|PVP01_1301500|PVP01_1301500.1|unknown -            323 8131at5820           -            332   1.4e-06   25.9   4.1   1   1   4.2e-09   3.2e-06   24.7   4.0    11   219    39   255    29   274 0.73 -
GCA_003402215.1|PVP01_0206600|PVP01_0206600.1|unknown -            332 8131at5820           -            332   3.3e-06   24.6   3.3   1   3   0.00078      0.59    7.4   0.4     6    97    28   121    23   127 0.62 -
GCA_003402215.1|PVP01_0206600|PVP01_0206600.1|unknown -            332 8131at5820           -            332   3.3e-06   24.6   3.3   2   3   0.00035      0.26    8.5   0.3   152   225    94   177    91   184 0.73 -
GCA_003402215.1|PVP01_0206600|PVP01_0206600.1|unknown -            332 8131at5820           -            332   3.3e-06   24.6   3.3   3   3   7.2e-05     0.054   10.8   0.0    55   130   189   273   181   308 0.72 -
GCA_003402215.1|PVP01_0703600|PVP01_0703600.1|unknown -           1161 8131at5820           -            332   4.4e-06   24.2  28.9   1   6   0.00021      0.16    9.2   1.4   184   305    24   141    11   147 0.74 -
GCA_003402215.1|PVP01_0703600|PVP01_0703600.1|unknown -           1161 8131at5820           -            332   4.4e-06   24.2  28.9   2   6      0.55   4.2e+02   -2.0   0.0    32    55   492   516   468   524 0.82 -
GCA_003402215.1|PVP01_0703600|PVP01_0703600.1|unknown -           1161 8131at5820           -            332   4.4e-06   24.2  28.9   3   6   0.00066       0.5    7.6   0.1   150   182   708   740   689   747 0.86 -
GCA_003402215.1|PVP01_0703600|PVP01_0703600.1|unknown -           1161 8131at5820           -            332   4.4e-06   24.2  28.9   4   6     0.016        12    3.1   0.1   103   177   783   859   770   866 0.73 -
GCA_003402215.1|PVP01_0703600|PVP01_0703600.1|unknown -           1161 8131at5820           -            332   4.4e-06   24.2  28.9   5   6   1.3e-06   0.00099   16.5   0.0   193   228  1068  1103  1001  1107 0.75 -
GCA_003402215.1|PVP01_0703600|PVP01_0703600.1|unknown -           1161 8131at5820           -            332   4.4e-06   24.2  28.9   6   6    0.0045       3.4    4.9   0.0    54    96  1109  1151  1102  1158 0.88 -
GCA_003402215.1|PVP01_1429200|PVP01_1429200.1|unknown -            605 8131at5820           -            332      0.29    8.4  59.6   1   6     0.019        14    2.8   7.0   203   288    55   135    31   143 0.55 -
GCA_003402215.1|PVP01_1429200|PVP01_1429200.1|unknown -            605 8131at5820           -            332      0.29    8.4  59.6   2   6   0.00059      0.45    7.8  11.5   183   271   232   322   223   361 0.68 -
GCA_003402215.1|PVP01_1429200|PVP01_1429200.1|unknown -            605 8131at5820           -            332      0.29    8.4  59.6   3   6      0.87   6.6e+02   -2.6   3.8   247   276   344   372   322   394 0.47 -
GCA_003402215.1|PVP01_1429200|PVP01_1429200.1|unknown -            605 8131at5820           -            332      0.29    8.4  59.6   4   6    0.0016       1.2    6.3  11.9   227   332   393   494   389   494 0.73 -
GCA_003402215.1|PVP01_1429200|PVP01_1429200.1|unknown -            605 8131at5820           -            332      0.29    8.4  59.6   5   6    0.0046       3.5    4.9   0.2   176   224   500   549   493   554 0.71 -
GCA_003402215.1|PVP01_1429200|PVP01_1429200.1|unknown -            605 8131at5820           -            332      0.29    8.4  59.6   6   6     0.012       9.1    3.5   0.3    54    96   556   598   547   602 0.85 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8131at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/8131at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8131at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:21:18 2026
# [ok]
