#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5   1  30   2.2e-21   1.3e-17   60.3   0.0     1    60    13    84    13    99 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5   2  30   8.5e-18   5.2e-14   48.4   0.0    61   107   124   170   122   178 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5   3  30   1.1e-28   6.8e-25   84.5   0.0   102   172   200   270   193   284 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5   4  30   2.3e-66   1.4e-62  209.5   1.8   174   299   372   500   361   509 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5   5  30   3.5e-45   2.1e-41  139.2   0.1   301   383   529   611   517   617 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5   6  30   8.5e-39   5.2e-35  118.0   0.0   387   484   691   811   686   816 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5   7  30  1.1e-105  6.5e-102  340.0   0.1   483   719   909  1185   906  1189 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5   8  30     2e-21   1.2e-17   60.4   0.1   735   799  1257  1321  1231  1323 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5   9  30   3.5e-25   2.1e-21   72.9   0.2   795   886  1362  1482  1359  1487 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  10  30   3.3e-33     2e-29   99.5   0.1   901   991  1549  1660  1546  1665 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  11  30   9.1e-38   5.5e-34  114.6   3.4   990  1104  1690  1830  1681  1836 0.75 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  12  30   1.5e-40   9.2e-37  123.9   0.0  1106  1214  1871  1990  1863  1993 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  13  30   9.2e-97   5.6e-93  310.4  15.2  1215  1389  2026  2204  2024  2210 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  14  30   4.5e-13   2.7e-09   32.7   0.0  1393  1453  2296  2374  2291  2380 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  15  30   1.3e-18   7.9e-15   51.1   0.2  1453  1543  2408  2530  2401  2533 0.77 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  16  30    0.0011       6.9    1.5   0.0  1542  1572  2599  2634  2596  2655 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  17  30   3.8e-73   2.3e-69  232.0   5.1  1570  1767  2670  2924  2668  2936 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  18  30   3.1e-26   1.9e-22   76.4   0.0  1765  1825  2987  3056  2982  3058 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  19  30     9e-60   5.5e-56  187.6   6.0  1826  1944  3114  3236  3110  3243 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  20  30   2.1e-31   1.3e-27   93.5   0.1  1941  2014  3277  3350  3274  3356 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  21  30   6.7e-45   4.1e-41  138.3   4.3  2030  2122  3530  3622  3523  3630 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  22  30   3.9e-56   2.4e-52  175.6   3.6  2121  2216  3741  3836  3728  3844 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
