#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68956.1           -           1372 2267at5820           -            910         0 1181.7  98.6   1   7   4.1e-98   6.2e-95  317.6  12.6     1   214     1   218     1   231 0.85 crossover junction endonuclease MUS81, putative [Plasmodium vivax]
SCO68956.1           -           1372 2267at5820           -            910         0 1181.7  98.6   2   7   1.1e-39   1.6e-36  124.3  18.6   202   330   286   439   236   449 0.80 crossover junction endonuclease MUS81, putative [Plasmodium vivax]
SCO68956.1           -           1372 2267at5820           -            910         0 1181.7  98.6   3   7   9.1e-07    0.0014   15.3   5.1   322   366   477   523   464   527 0.81 crossover junction endonuclease MUS81, putative [Plasmodium vivax]
SCO68956.1           -           1372 2267at5820           -            910         0 1181.7  98.6   4   7   1.1e-12   1.7e-09   34.9   3.6   420   490   648   717   592   772 0.76 crossover junction endonuclease MUS81, putative [Plasmodium vivax]
SCO68956.1           -           1372 2267at5820           -            910         0 1181.7  98.6   5   7   7.7e-06     0.012   12.2   6.6   499   578   869   959   848   963 0.67 crossover junction endonuclease MUS81, putative [Plasmodium vivax]
SCO68956.1           -           1372 2267at5820           -            910         0 1181.7  98.6   6   7   1.8e-49   2.7e-46  156.6  11.0   530   663   940  1076   936  1085 0.70 crossover junction endonuclease MUS81, putative [Plasmodium vivax]
SCO68956.1           -           1372 2267at5820           -            910         0 1181.7  98.6   7   7  3.1e-167  4.7e-164  546.3   3.1   656   908  1119  1372  1100  1372 0.94 crossover junction endonuclease MUS81, putative [Plasmodium vivax]
SCO69845.1           -            315 2267at5820           -            910      0.71    6.3  34.8   1   1   0.00059       0.9    6.0  34.8   382   566    81   250    42   273 0.44 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64962.1           -            279 2267at5820           -            910         7    3.0  32.7   1   1    0.0066        10    2.5  32.7   424   568    74   219    32   231 0.42 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66017.1           -            298 2267at5820           -            910       7.8    2.9  60.7   1   1    0.0057       8.7    2.7  60.7   430   584   142   294    81   298 0.41 ran binding protein 1, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2267at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2267at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2267at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:15 2026
# [ok]
