#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65322.1           -            499 5504at5820           -            407  1.1e-252  836.5  26.0   1   2     3e-67   1.8e-64  216.7   5.1     1   115     2   138     2   142 0.91 protein SOF1, putative [Plasmodium vivax]
SCO65322.1           -            499 5504at5820           -            407  1.1e-252  836.5  26.0   2   2  4.7e-191  2.9e-188  624.4  13.0   115   407   202   499   196   499 0.98 protein SOF1, putative [Plasmodium vivax]
SCO67557.1           -            660 5504at5820           -            407   4.1e-13   47.6  14.3   1   4   4.9e-06     0.003   15.1   0.1   230   331   102   203    67   214 0.71 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 5504at5820           -            407   4.1e-13   47.6  14.3   2   4   0.00031      0.19    9.1   1.3    33    97   351   424   344   476 0.69 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 5504at5820           -            407   4.1e-13   47.6  14.3   3   4   3.1e-09   1.9e-06   25.6   0.6   221   325   465   569   428   579 0.75 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 5504at5820           -            407   4.1e-13   47.6  14.3   4   4    0.0049         3    5.2   0.2    65   113   610   658   601   660 0.78 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO65804.1           -            322 5504at5820           -            407   3.2e-08   31.4   6.4   1   4      0.44   2.7e+02   -1.2   0.0    48    81    18    52    13    66 0.66 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 5504at5820           -            407   3.2e-08   31.4   6.4   2   4     0.034        20    2.4   0.1   248   320    69    99    31   107 0.54 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 5504at5820           -            407   3.2e-08   31.4   6.4   3   4   2.5e-08   1.5e-05   22.6   0.3   248   320   111   186   104   191 0.86 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 5504at5820           -            407   3.2e-08   31.4   6.4   4   4     0.004       2.5    5.5   0.0    74   122   181   237   175   245 0.77 receptor for activated c kinase, putative [Plasmodium vivax]
SCO69195.1           -            694 5504at5820           -            407     8e-08   30.1  24.6   1   4   8.3e-08   5.1e-05   20.9   1.5    80   156     7    86     2    92 0.80 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO69195.1           -            694 5504at5820           -            407     8e-08   30.1  24.6   2   4    0.0021       1.3    6.4   0.8   255   320    92   160    86   182 0.77 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO69195.1           -            694 5504at5820           -            407     8e-08   30.1  24.6   3   4   4.1e-05     0.025   12.0   1.4   256   345   254   342   223   357 0.72 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
