#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68355.1           -            495 6834at5820           -            382  7.9e-203  672.4  21.9   1   3  9.8e-107    2e-103  345.2   9.8     2   204     5   222     4   228 0.93 phenylalanine--tRNA ligase, putative [Plasmodium vivax]
SCO68355.1           -            495 6834at5820           -            382  7.9e-203  672.4  21.9   2   3   9.2e-16   1.9e-12   45.8   0.0   197   231   248   282   246   288 0.95 phenylalanine--tRNA ligase, putative [Plasmodium vivax]
SCO68355.1           -            495 6834at5820           -            382  7.9e-203  672.4  21.9   3   3   3.6e-89   7.4e-86  287.4   2.0   230   382   331   490   323   490 0.96 phenylalanine--tRNA ligase, putative [Plasmodium vivax]
SCO70076.1           -            539 6834at5820           -            382     7e-16   57.0  11.6   1   4   0.00069       1.4    6.7   0.2    14    72    62   124    51   137 0.82 phenylalanine--tRNA ligase, putative [Plasmodium vivax]
SCO70076.1           -            539 6834at5820           -            382     7e-16   57.0  11.6   2   4   2.4e-17   4.9e-14   51.0   2.0   118   212   200   299   196   311 0.82 phenylalanine--tRNA ligase, putative [Plasmodium vivax]
SCO70076.1           -            539 6834at5820           -            382     7e-16   57.0  11.6   3   4     0.007        14    3.4   0.2   258   280   311   333   301   340 0.85 phenylalanine--tRNA ligase, putative [Plasmodium vivax]
SCO70076.1           -            539 6834at5820           -            382     7e-16   57.0  11.6   4   4      0.11   2.3e+02   -0.6   0.0   331   378   479   530   419   533 0.55 phenylalanine--tRNA ligase, putative [Plasmodium vivax]
SCO65104.1           -            569 6834at5820           -            382   8.7e-11   40.3   1.6   1   3      0.41   8.3e+02   -2.5   1.9    77   137   228   291   221   296 0.66 phenylalanine--tRNA ligase alpha subunit, putative [Plasmodium vivax]
SCO65104.1           -            569 6834at5820           -            382   8.7e-11   40.3   1.6   2   3   4.3e-14   8.7e-11   40.3   1.6     8   211   298   528   293   540 0.74 phenylalanine--tRNA ligase alpha subunit, putative [Plasmodium vivax]
SCO65104.1           -            569 6834at5820           -            382   8.7e-11   40.3   1.6   3   3    0.0061        12    3.6   0.0   258   281   540   563   536   567 0.88 phenylalanine--tRNA ligase alpha subunit, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6834at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6834at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6834at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:54:06 2026
# [ok]
