#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO67172.1           -           1089 3032at5820           -            718         0 1308.7  71.4   1   4    1e-103  9.1e-101  336.5  13.1     1   205    52   271    52   284 0.94 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO67172.1           -           1089 3032at5820           -            718         0 1308.7  71.4   2   4  3.7e-191  3.2e-188  625.6  30.9   204   514   384   697   375   701 0.98 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO67172.1           -           1089 3032at5820           -            718         0 1308.7  71.4   3   4   6.2e-11   5.4e-08   29.8   0.1   509   548   759   801   744   806 0.88 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO67172.1           -           1089 3032at5820           -            718         0 1308.7  71.4   4   4  4.3e-102   3.7e-99  331.2   7.5   547   718   908  1085   897  1085 0.96 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO66768.1           -           1547 3032at5820           -            718   4.2e-54  182.2   3.0   1   2   7.7e-31   6.7e-28   95.6   0.2   219   500   819  1073   810  1082 0.79 regulator of nonsense transcripts, putative [Plasmodium vivax]
SCO66768.1           -           1547 3032at5820           -            718   4.2e-54  182.2   3.0   2   2   1.1e-25   9.5e-23   78.6   0.3   572   706  1113  1251  1105  1257 0.82 regulator of nonsense transcripts, putative [Plasmodium vivax]
SCO64892.1           -           2317 3032at5820           -            718   6.5e-41  138.7   2.9   1   6      0.67   5.8e+02   -3.3   4.4    41    85    69   114    35   133 0.73 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO64892.1           -           2317 3032at5820           -            718   6.5e-41  138.7   2.9   2   6       1.1   9.2e+02   -4.0   6.6   490   554   937  1001   873  1048 0.66 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO64892.1           -           2317 3032at5820           -            718   6.5e-41  138.7   2.9   3   6      0.28   2.4e+02   -2.1   0.7   521   591  1320  1394  1281  1402 0.67 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO64892.1           -           2317 3032at5820           -            718   6.5e-41  138.7   2.9   4   6   3.2e-11   2.8e-08   30.8   0.0   218   298  1808  1888  1796  1903 0.85 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO64892.1           -           2317 3032at5820           -            718   6.5e-41  138.7   2.9   5   6   1.2e-21   1.1e-18   65.2   0.6   355   505  1907  2051  1899  2059 0.88 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO64892.1           -           2317 3032at5820           -            718   6.5e-41  138.7   2.9   6   6   1.6e-20   1.4e-17   61.5   0.0   593   690  2117  2209  2103  2214 0.89 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO66819.1           -           1736 3032at5820           -            718   2.6e-30  103.6  41.8   1   7       4.5   3.9e+03   -6.1   4.2   458   553    63   156    53   162 0.62 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66819.1           -           1736 3032at5820           -            718   2.6e-30  103.6  41.8   2   7      0.16   1.4e+02   -1.3   0.6   462   516   322   379   315   408 0.72 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66819.1           -           1736 3032at5820           -            718   2.6e-30  103.6  41.8   3   7   2.3e-06     0.002   14.8   0.0   212   260   601   648   590   656 0.81 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66819.1           -           1736 3032at5820           -            718   2.6e-30  103.6  41.8   4   7    0.0016       1.4    5.4   0.0   256   284   885   914   871   917 0.78 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66819.1           -           1736 3032at5820           -            718   2.6e-30  103.6  41.8   5   7   6.5e-24   5.7e-21   72.7   5.0   363   521   957  1113   941  1136 0.83 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66819.1           -           1736 3032at5820           -            718   2.6e-30  103.6  41.8   6   7   1.8e-09   1.5e-06   25.0   0.2   593   650  1225  1282  1213  1291 0.89 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66819.1           -           1736 3032at5820           -            718   2.6e-30  103.6  41.8   7   7   2.7e-05     0.024   11.2   0.1   660   688  1342  1370  1338  1391 0.87 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO69611.1           -           2652 3032at5820           -            718   2.4e-28   97.1  18.8   1   6         7   6.1e+03   -8.0   6.6   511   569    71   125     8   188 0.59 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 3032at5820           -            718   2.4e-28   97.1  18.8   2   6         7   6.1e+03   -8.0   7.6    80   210   299   436   277   470 0.54 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 3032at5820           -            718   2.4e-28   97.1  18.8   3   6   1.7e-05     0.015   11.8   0.0   219   259  1751  1792  1735  1803 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 3032at5820           -            718   2.4e-28   97.1  18.8   4   6     0.013        12    2.3   0.1   262   293  1823  1854  1812  1857 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 3032at5820           -            718   2.4e-28   97.1  18.8   5   6   3.6e-27   3.1e-24   83.5  11.1   328   653  2065  2359  2037  2369 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 3032at5820           -            718   2.4e-28   97.1  18.8   6   6   7.7e-10   6.7e-07   26.2   0.2   656   696  2442  2482  2432  2491 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68587.1           -           1256 3032at5820           -            718   9.5e-23   78.6  25.5   1   5      0.31   2.7e+02   -2.2   0.3   356   396   361   402   339   416 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68587.1           -           1256 3032at5820           -            718   9.5e-23   78.6  25.5   2   5   5.3e-06    0.0046   13.5   0.0   237   288   658   710   638   719 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68587.1           -           1256 3032at5820           -            718   9.5e-23   78.6  25.5   3   5   3.3e-08   2.9e-05   20.8   5.2   407   504   743   841   721   846 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68587.1           -           1256 3032at5820           -            718   9.5e-23   78.6  25.5   4   5   0.00074      0.64    6.4   0.2   571   614   932   978   923   993 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68587.1           -           1256 3032at5820           -            718   9.5e-23   78.6  25.5   5   5   3.8e-17   3.3e-14   50.4   0.7   630   691  1167  1228  1159  1237 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70098.1           -           1875 3032at5820           -            718   1.3e-11   41.8   8.0   1   5      0.44   3.8e+02   -2.7   0.0   239   261  1204  1226  1201  1233 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70098.1           -           1875 3032at5820           -            718   1.3e-11   41.8   8.0   2   5    0.0084       7.3    2.9   0.0   263   295  1298  1331  1293  1343 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70098.1           -           1875 3032at5820           -            718   1.3e-11   41.8   8.0   3   5   1.8e-06    0.0016   15.1   1.2   366   467  1413  1509  1400  1517 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70098.1           -           1875 3032at5820           -            718   1.3e-11   41.8   8.0   4   5   1.9e-08   1.6e-05   21.6   0.0   571   651  1697  1777  1691  1781 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70098.1           -           1875 3032at5820           -            718   1.3e-11   41.8   8.0   5   5     0.015        13    2.1   0.0   660   689  1829  1858  1825  1871 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3032at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3032at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3032at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:47:36 2026
# [ok]
