#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66904.1           -            761 4681at5820           -            517  3.3e-270  895.7  60.1   1   5   1.5e-09   2.5e-07   28.2   1.0     5    31    34    60    30    73 0.83 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66904.1           -            761 4681at5820           -            517  3.3e-270  895.7  60.1   2   5   1.6e-09   2.8e-07   28.1   3.5    27    57   126   156   118   162 0.84 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66904.1           -            761 4681at5820           -            517  3.3e-270  895.7  60.1   3   5   1.6e-76   2.8e-74  249.2   6.4    45   187   184   325   167   329 0.93 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66904.1           -            761 4681at5820           -            517  3.3e-270  895.7  60.1   4   5  4.5e-184  7.7e-182  604.1  22.8   184   504   376   708   371   714 0.97 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66904.1           -            761 4681at5820           -            517  3.3e-270  895.7  60.1   5   5     0.012       2.1    5.4   0.1   501   517   744   760   720   760 0.81 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO68991.1           -            528 4681at5820           -            517   8.3e-61  204.7   0.0   1   1   6.1e-63   1.1e-60  204.4   0.0    58   478    56   493    41   504 0.89 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO67810.1           -           1450 4681at5820           -            517   1.1e-59  201.0   4.5   1   2   6.3e-62   1.1e-59  201.0   4.5    55   481   607  1056   572  1075 0.81 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO67810.1           -           1450 4681at5820           -            517   1.1e-59  201.0   4.5   2   2       3.3   5.8e+02   -2.6   1.4   463   494  1300  1331  1242  1343 0.72 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO68760.1           -            398 4681at5820           -            517   1.4e-50  171.0   0.8   1   1   1.1e-52   1.9e-50  170.6   0.8   124   455    31   372    26   394 0.90 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO66253.1           -           1015 4681at5820           -            517   2.7e-47  160.1   2.0   1   1   2.1e-49   3.7e-47  159.7   2.0   107   478   616  1014   608  1015 0.84 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO65570.1           -            536 4681at5820           -            517   4.1e-44  149.6  10.1   1   1   3.3e-46   5.8e-44  149.1  10.1   123   473   136   495   130   523 0.82 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
