#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69341.1           -            695 5083at5820           -            549         0 1016.6  47.1   1   2  2.9e-179  1.8e-176  586.6   5.3     1   289    32   332    32   336 0.97 ABC transporter G family member 2, putative [Plasmodium vivax]
SCO69341.1           -            695 5083at5820           -            549         0 1016.6  47.1   2   2  1.6e-132  9.8e-130  432.3  33.9   285   549   391   695   386   695 0.93 ABC transporter G family member 2, putative [Plasmodium vivax]
SCO67669.1           -           1464 5083at5820           -            549   8.8e-27   92.5   6.5   1   4   3.3e-07    0.0002   18.7   0.1     5    89   382   474   378   492 0.81 multidrug resistance protein 1, putative [Plasmodium vivax]
SCO67669.1           -           1464 5083at5820           -            549   8.8e-27   92.5   6.5   2   4   8.7e-11   5.3e-08   30.5   0.1   128   198   568   637   540   650 0.81 multidrug resistance protein 1, putative [Plasmodium vivax]
SCO67669.1           -           1464 5083at5820           -            549   8.8e-27   92.5   6.5   3   4     0.058        35    1.4   0.0    31    56  1190  1214  1161  1236 0.77 multidrug resistance protein 1, putative [Plasmodium vivax]
SCO67669.1           -           1464 5083at5820           -            549   8.8e-27   92.5   6.5   4   4   5.2e-14   3.2e-11   41.1   0.1    68   215  1287  1429  1262  1447 0.79 multidrug resistance protein 1, putative [Plasmodium vivax]
SCO68972.1           -           1546 5083at5820           -            549   1.2e-15   55.7   0.2   1   3        10   6.1e+03   -6.9   7.7   313   454    22   171     9   187 0.59 multidrug resistance protein 2, putative [Plasmodium vivax]
SCO68972.1           -           1546 5083at5820           -            549   1.2e-15   55.7   0.2   2   3       1.5   8.9e+02   -3.3   0.5    89   117   518   545   474   642 0.62 multidrug resistance protein 2, putative [Plasmodium vivax]
SCO68972.1           -           1546 5083at5820           -            549   1.2e-15   55.7   0.2   3   3     2e-18   1.2e-15   55.7   0.2     7   229   693   914   688   925 0.76 multidrug resistance protein 2, putative [Plasmodium vivax]
SCO67316.1           -            792 5083at5820           -            549   2.5e-13   48.0   4.5   1   3      0.65     4e+02   -2.1   0.1    71   106   234   270   204   283 0.69 protein GCN20, putative [Plasmodium vivax]
SCO67316.1           -            792 5083at5820           -            549   2.5e-13   48.0   4.5   2   3   6.4e-08   3.9e-05   21.0   0.0   138   194   361   414   353   430 0.88 protein GCN20, putative [Plasmodium vivax]
