#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66387.1           -            833 7115at5820           -            359  4.6e-174  577.0  72.1   1   4  4.9e-133    3e-130  432.9  21.2     1   220     3   252     3   267 0.91 zinc finger protein, putative [Plasmodium vivax]
SCO66387.1           -            833 7115at5820           -            359  4.6e-174  577.0  72.1   2   4   1.5e-20   9.1e-18   62.8   4.9   199   285   342   428   324   440 0.76 zinc finger protein, putative [Plasmodium vivax]
SCO66387.1           -            833 7115at5820           -            359  4.6e-174  577.0  72.1   3   4     0.011       6.8    4.0   9.0   265   302   471   513   446   532 0.68 zinc finger protein, putative [Plasmodium vivax]
SCO66387.1           -            833 7115at5820           -            359  4.6e-174  577.0  72.1   4   4   8.1e-32   4.9e-29   99.9   7.6   265   359   740   833   670   833 0.83 zinc finger protein, putative [Plasmodium vivax]
SCO67648.1           -            984 7115at5820           -            359   2.2e-36  124.1  11.9   1   6   3.6e-39   2.2e-36  124.1  11.9    20   264    12   265     1   296 0.67 zinc finger protein, putative [Plasmodium vivax]
SCO67648.1           -            984 7115at5820           -            359   2.2e-36  124.1  11.9   2   6        10   6.1e+03  -12.3  14.9   203   294   301   390   285   408 0.58 zinc finger protein, putative [Plasmodium vivax]
SCO67648.1           -            984 7115at5820           -            359   2.2e-36  124.1  11.9   3   6       1.8   1.1e+03   -3.2   3.7   260   300   486   526   434   567 0.65 zinc finger protein, putative [Plasmodium vivax]
SCO67648.1           -            984 7115at5820           -            359   2.2e-36  124.1  11.9   4   6       4.1   2.5e+03   -4.4   8.6   244   295   620   673   614   701 0.48 zinc finger protein, putative [Plasmodium vivax]
SCO67648.1           -            984 7115at5820           -            359   2.2e-36  124.1  11.9   5   6         1   6.1e+02   -2.4   8.5   194   278   733   822   698   835 0.63 zinc finger protein, putative [Plasmodium vivax]
SCO67648.1           -            984 7115at5820           -            359   2.2e-36  124.1  11.9   6   6       2.9   1.8e+03   -3.9   0.8   203   242   927   962   920   972 0.58 zinc finger protein, putative [Plasmodium vivax]
SCO68036.1           -            965 7115at5820           -            359   4.8e-24   83.5   8.8   1   4   7.9e-27   4.8e-24   83.5   8.8    35   139     8   114     3   127 0.95 zinc finger protein, putative [Plasmodium vivax]
SCO68036.1           -            965 7115at5820           -            359   4.8e-24   83.5   8.8   2   4        10   6.1e+03   -7.0  10.4   204   287   274   355   235   380 0.54 zinc finger protein, putative [Plasmodium vivax]
SCO68036.1           -            965 7115at5820           -            359   4.8e-24   83.5   8.8   3   4         1   6.1e+02   -2.4   3.8   232   282   508   555   476   618 0.65 zinc finger protein, putative [Plasmodium vivax]
SCO68036.1           -            965 7115at5820           -            359   4.8e-24   83.5   8.8   4   4       5.8   3.5e+03   -4.9   2.7   192   192   831   831   756   944 0.47 zinc finger protein, putative [Plasmodium vivax]
SCO67444.1           -           2194 7115at5820           -            359   2.3e-23   81.3  11.1   1   4        10   6.1e+03   -5.8   3.2   255   313   273   330   214   337 0.52 zinc finger protein, putative [Plasmodium vivax]
SCO67444.1           -           2194 7115at5820           -            359   2.3e-23   81.3  11.1   2   4   3.7e-26   2.3e-23   81.3  11.1    38   148   491   601   485   640 0.88 zinc finger protein, putative [Plasmodium vivax]
SCO67444.1           -           2194 7115at5820           -            359   2.3e-23   81.3  11.1   3   4       4.8   2.9e+03   -4.6   0.9   321   345  1438  1460  1376  1469 0.73 zinc finger protein, putative [Plasmodium vivax]
SCO67444.1           -           2194 7115at5820           -            359   2.3e-23   81.3  11.1   4   4       4.6   2.8e+03   -4.6   4.0   276   345  1824  1895  1792  1902 0.70 zinc finger protein, putative [Plasmodium vivax]
SCO66799.1           -            510 7115at5820           -            359   1.2e-22   78.9   9.2   1   2   1.9e-25   1.2e-22   78.9   9.2    33   139    18   126     2   177 0.88 zinc finger C-x8-C-x5-C-x3-H type, putative [Plasmodium vivax]
SCO66799.1           -            510 7115at5820           -            359   1.2e-22   78.9   9.2   2   2       1.4   8.4e+02   -2.9   3.0   206   304   257   358   232   378 0.50 zinc finger C-x8-C-x5-C-x3-H type, putative [Plasmodium vivax]
SCO67670.1           -           1957 7115at5820           -            359   2.2e-20   71.4  21.1   1   4        10   6.1e+03   -6.2   8.6   197   300    28   116    10   131 0.44 zinc finger protein, putative [Plasmodium vivax]
SCO67670.1           -           1957 7115at5820           -            359   2.2e-20   71.4  21.1   2   4   3.6e-23   2.2e-20   71.4  21.1    13   140   355   491   343   502 0.80 zinc finger protein, putative [Plasmodium vivax]
SCO67670.1           -           1957 7115at5820           -            359   2.2e-20   71.4  21.1   3   4        10   6.1e+03   -7.6  10.6   161   229   669   735   636   761 0.51 zinc finger protein, putative [Plasmodium vivax]
SCO67670.1           -           1957 7115at5820           -            359   2.2e-20   71.4  21.1   4   4       0.3   1.8e+02   -0.7   1.0   171   225   760   814   737   833 0.69 zinc finger protein, putative [Plasmodium vivax]
SCO69204.1           -           1010 7115at5820           -            359   2.1e-17   61.6  25.7   1   3   3.5e-20   2.1e-17   61.6  25.7    37   239    23   230    12   296 0.67 zinc finger protein, putative [Plasmodium vivax]
SCO69204.1           -           1010 7115at5820           -            359   2.1e-17   61.6  25.7   2   3       1.7     1e+03   -3.1   1.2   231   329   415   470   384   496 0.46 zinc finger protein, putative [Plasmodium vivax]
SCO69204.1           -           1010 7115at5820           -            359   2.1e-17   61.6  25.7   3   3       7.5   4.5e+03   -5.3   6.6   184   297   812   921   780   980 0.59 zinc finger protein, putative [Plasmodium vivax]
