#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6   1  13   4.2e-06     0.026    9.7   0.6     1    21     1    21     1    25 0.95 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6   2  13         0         0 1139.6  24.0    19   720    63   855    60   860 0.92 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6   3  13    8e-142  4.8e-138  459.9  15.3   731   993   903  1189   887  1192 0.92 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6   4  13  3.8e-208  2.3e-204  679.8   6.7   987  1427  1206  1724  1200  1729 0.88 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6   5  13   1.1e-05      0.07    8.3   0.0  1428  1456  1755  1783  1735  1802 0.75 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6   6  13    3e-125  1.8e-121  404.9   7.2  1462  1744  1844  2166  1838  2167 0.90 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6   7  13   4.7e-11   2.9e-07   26.1   0.1  1751  1817  2270  2352  2267  2364 0.71 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6   8  13     4e-29   2.4e-25   86.1   0.2  1816  1905  2430  2522  2403  2533 0.83 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6   9  13    0.0059        36   -0.7   0.1  1926  1951  2619  2648  2602  2658 0.73 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6  10  13   1.7e-07     0.001   14.3   0.1  1942  2011  2709  2782  2694  2826 0.72 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6  11  13   3.4e-13   2.1e-09   33.2   0.2  1997  2066  2818  2897  2803  2911 0.76 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6  12  13   6.1e-30   3.7e-26   88.8   0.0  2055  2203  2976  3182  2970  3193 0.80 oocyst capsule protein, putative [Plasmodium vivax]
SCO66917.1           -           3421 118at5820            -           2222         0 2920.1 115.6  13  13   0.00019       1.1    4.3   0.4  2203  2222  3398  3417  3384  3417 0.81 oocyst capsule protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/118at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/118at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/118at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:28:06 2026
# [ok]
