#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66554.1           -            746 3523at5820           -            606         0 1134.5  28.8   1   3  5.3e-105    8e-102  340.0   7.6     6   193    54   250    49   254 0.95 NADPH-cytochrome p450 reductase, putative [Plasmodium vivax]
SCO66554.1           -            746 3523at5820           -            606         0 1134.5  28.8   2   3   3.6e-43   5.5e-40  135.8   0.1   188   283   286   382   281   391 0.94 NADPH-cytochrome p450 reductase, putative [Plasmodium vivax]
SCO66554.1           -            746 3523at5820           -            606         0 1134.5  28.8   3   3  3.8e-204  5.8e-201  667.5   8.6   277   606   405   746   402   746 0.98 NADPH-cytochrome p450 reductase, putative [Plasmodium vivax]
SCO68947.1           -            802 3523at5820           -            606   6.6e-12   43.1   9.7   1   3     5e-14   7.6e-11   39.6   1.2    13   160     9   153     2   180 0.85 NADPH--cytochrome P450 reductase, putative [Plasmodium vivax]
SCO68947.1           -            802 3523at5820           -            606   6.6e-12   43.1   9.7   2   3     0.017        25    1.5   0.1   498   540   628   667   624   678 0.83 NADPH--cytochrome P450 reductase, putative [Plasmodium vivax]
SCO68947.1           -            802 3523at5820           -            606   6.6e-12   43.1   9.7   3   3    0.0009       1.4    5.7   0.1   536   588   720   775   704   790 0.77 NADPH--cytochrome P450 reductase, putative [Plasmodium vivax]
SCO68164.1           -            367 3523at5820           -            606   1.6e-11   41.8   0.2   1   1   1.7e-14   2.6e-11   41.1   0.2   436   577   188   343   179   364 0.74 ferredoxin--NADP reductase, putative [Plasmodium vivax]
SCO67649.1           -            824 3523at5820           -            606     5e-10   36.8   1.8   1   3      0.48   7.3e+02   -3.3   0.1    10    45    30    69    26    75 0.62 tRNA-YW synthesizing protein, putative [Plasmodium vivax]
SCO67649.1           -            824 3523at5820           -            606     5e-10   36.8   1.8   2   3      0.57   8.6e+02   -3.6   0.0   155   179   100   124    97   133 0.79 tRNA-YW synthesizing protein, putative [Plasmodium vivax]
SCO67649.1           -            824 3523at5820           -            606     5e-10   36.8   1.8   3   3   3.3e-13     5e-10   36.8   1.8    44   160   174   296   144   317 0.88 tRNA-YW synthesizing protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3523at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3523at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3523at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:23 2026
# [ok]
