#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65041.1           -            574 5648at5820           -            472  2.2e-259  859.4  27.1   1   3   8.2e-11   5.5e-08   30.5   0.1     1    26     1    26     1    29 0.93 nucleolar protein 10, putative [Plasmodium vivax]
SCO65041.1           -            574 5648at5820           -            472  2.2e-259  859.4  27.1   2   3  1.8e-146  1.2e-143  477.8   2.0    20   257    43   281    38   285 0.98 nucleolar protein 10, putative [Plasmodium vivax]
SCO65041.1           -            574 5648at5820           -            472  2.2e-259  859.4  27.1   3   3  1.2e-109    8e-107  356.4  12.9   257   472   314   569   311   569 0.90 nucleolar protein 10, putative [Plasmodium vivax]
SCO70158.1           -            472 5648at5820           -            472     1e-05   23.0   0.4   1   1   2.3e-08   1.6e-05   22.4   0.4   146   238   200   295   125   341 0.84 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO65804.1           -            322 5648at5820           -            472   1.7e-05   22.3   0.0   1   2   1.3e-07   8.9e-05   19.9   0.0    19   221    50   260    39   272 0.75 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 5648at5820           -            472   1.7e-05   22.3   0.0   2   2      0.17   1.1e+02   -0.2   0.0   181   233   261   319   254   321 0.65 receptor for activated c kinase, putative [Plasmodium vivax]
SCO67096.1           -            595 5648at5820           -            472   4.2e-05   21.0   0.3   1   3       3.4   2.3e+03   -4.5   2.2   410   431   137   158    85   202 0.52 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 5648at5820           -            472   4.2e-05   21.0   0.3   2   3      0.11        74    0.4   0.1   218   269   297   348   289   359 0.61 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 5648at5820           -            472   4.2e-05   21.0   0.3   3   3   6.2e-08   4.2e-05   21.0   0.3   166   272   371   476   324   523 0.76 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO68631.1           -            533 5648at5820           -            472     8e-05   20.1   0.1   1   1     2e-07   0.00013   19.3   0.1   167   264   347   450   329   478 0.72 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO67789.1           -            646 5648at5820           -            472    0.0001   19.7  24.4   1   4      0.29     2e+02   -1.0   0.9   421   463    27    66    11    73 0.74 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 5648at5820           -            472    0.0001   19.7  24.4   2   4     0.026        18    2.4   7.3   387   448   182   244   132   261 0.81 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 5648at5820           -            472    0.0001   19.7  24.4   3   4   5.3e-06    0.0036   14.6   0.1   164   236   411   483   393   501 0.82 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 5648at5820           -            472    0.0001   19.7  24.4   4   4   2.6e-05     0.018   12.3   0.1   135   249   507   620   498   635 0.83 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67037.1           -            498 5648at5820           -            472   0.00017   19.0   0.2   1   1   1.5e-06     0.001   16.4   0.1   132   237   314   420   307   426 0.82 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO65033.1           -           1073 5648at5820           -            472    0.0031   14.8   0.2   1   3       0.4   2.7e+02   -1.5   0.0   193   252   289   348   282   377 0.55 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 5648at5820           -            472    0.0031   14.8   0.2   2   3    0.0002      0.14    9.4   0.0   146   234   398   483   371   491 0.80 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 5648at5820           -            472    0.0031   14.8   0.2   3   3     0.058        39    1.3   0.0   163   216   525   582   517   646 0.72 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65922.1           -            458 5648at5820           -            472     0.034   11.4   0.0   1   1   7.4e-05      0.05   10.8   0.0   151   217   318   386   310   422 0.77 ribosome assembly protein RRB1, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5648at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5648at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5648at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:55:27 2026
# [ok]
