#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69085.1           -            506 5913at5820           -            427  1.8e-254  842.6  27.2   1   2    1e-256  1.1e-253  840.1  24.2     1   412     1   462     1   470 0.95 tubulin epsilon chain, putative [Plasmodium vivax]
SCO69085.1           -            506 5913at5820           -            427  1.8e-254  842.6  27.2   2   2    0.0089         9    3.4   0.0   416   427   495   506   481   506 0.86 tubulin epsilon chain, putative [Plasmodium vivax]
SCO66800.1           -            445 5913at5820           -            427   3.6e-58  195.8   0.0   1   1   6.4e-61   6.5e-58  195.0   0.0     2   390     1   426     1   432 0.82 tubulin beta chain, putative [Plasmodium vivax]
SCO65018.1           -            452 5913at5820           -            427   3.7e-51  172.7  11.6   1   1   5.7e-53   5.8e-50  168.8  11.6     1   399     1   451     1   452 0.81 tubulin gamma chain, putative [Plasmodium vivax]
SCO66357.1           -            453 5913at5820           -            427   6.7e-50  168.6   0.0   1   1   1.1e-52   1.1e-49  167.8   0.0     2   386     1   432     1   440 0.80 alpha tubulin 1, putative [Plasmodium vivax]
SCO66035.1           -            450 5913at5820           -            427   2.8e-47  159.9   0.0   1   1   4.6e-50   4.6e-47  159.2   0.0     2   386     1   432     1   440 0.79 alpha tubulin 1, putative [Plasmodium vivax]
SCO66666.1           -            659 5913at5820           -            427   4.8e-13   47.1  10.8   1   3   1.8e-05     0.018   12.3   0.1     5    35     3    32     1    55 0.72 delta tubulin, putative [Plasmodium vivax]
SCO66666.1           -            659 5913at5820           -            427   4.8e-13   47.1  10.8   2   3   8.5e-13   8.7e-10   36.4   4.5    75   269   201   424   182   429 0.71 delta tubulin, putative [Plasmodium vivax]
SCO66666.1           -            659 5913at5820           -            427   4.8e-13   47.1  10.8   3   3      0.15   1.5e+02   -0.6   0.0   328   367   592   632   581   652 0.69 delta tubulin, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5913at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5913at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5913at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:57:41 2026
# [ok]
