#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65894.1           -           1121 2670at5820           -            735         0 1417.0  87.8   1   5   1.2e-21   7.1e-19   65.9   7.1     1    56     1    68     1    71 0.84 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 2670at5820           -            735         0 1417.0  87.8   2   5  1.2e-174  7.2e-172  571.7  26.8    45   318   151   429   146   435 0.97 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 2670at5820           -            735         0 1417.0  87.8   3   5   4.9e-56     3e-53  179.6   7.5   317   424   511   623   506   645 0.94 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 2670at5820           -            735         0 1417.0  87.8   4   5  2.5e-110  1.5e-107  359.1  15.0   420   605   685   882   678   906 0.92 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 2670at5820           -            735         0 1417.0  87.8   5   5   1.4e-81   8.7e-79  264.0   0.8   596   735   969  1117   964  1117 0.89 DNA helicase, putative [Plasmodium vivax]
SCO65871.1           -           1741 2670at5820           -            735   7.6e-68  227.8  20.8   1   5        10   6.1e+03   -7.7   9.0   379   434    86   140    10   201 0.60 helicase SRCAP, putative [Plasmodium vivax]
SCO65871.1           -           1741 2670at5820           -            735   7.6e-68  227.8  20.8   2   5   1.4e-45   8.4e-43  145.0  14.0   113   395   494   761   477   786 0.85 helicase SRCAP, putative [Plasmodium vivax]
SCO65871.1           -           1741 2670at5820           -            735   7.6e-68  227.8  20.8   3   5   0.00053      0.32    7.5   0.1   541   585  1336  1380  1328  1388 0.89 helicase SRCAP, putative [Plasmodium vivax]
SCO65871.1           -           1741 2670at5820           -            735   7.6e-68  227.8  20.8   4   5   4.9e-31     3e-28   96.9   0.5   613   716  1387  1491  1382  1508 0.90 helicase SRCAP, putative [Plasmodium vivax]
SCO65871.1           -           1741 2670at5820           -            735   7.6e-68  227.8  20.8   5   5       7.5   4.6e+03   -6.2   5.1   409   455  1568  1615  1560  1626 0.78 helicase SRCAP, putative [Plasmodium vivax]
SCO67148.1           -           1396 2670at5820           -            735   1.5e-66  223.6  38.6   1   5   4.9e-43     3e-40  136.6  13.0   114   389   314   567   294   584 0.87 chromatin remodeling protein, putative [Plasmodium vivax]
SCO67148.1           -           1396 2670at5820           -            735   1.5e-66  223.6  38.6   2   5   9.2e-05     0.056   10.1   0.1   541   584   608   652   604   660 0.84 chromatin remodeling protein, putative [Plasmodium vivax]
SCO67148.1           -           1396 2670at5820           -            735   1.5e-66  223.6  38.6   3   5   7.7e-30   4.7e-27   93.0   0.2   614   716   661   765   656   785 0.93 chromatin remodeling protein, putative [Plasmodium vivax]
SCO67148.1           -           1396 2670at5820           -            735   1.5e-66  223.6  38.6   4   5      0.49     3e+02   -2.3   0.0   282   313   778   809   765   833 0.74 chromatin remodeling protein, putative [Plasmodium vivax]
SCO67148.1           -           1396 2670at5820           -            735   1.5e-66  223.6  38.6   5   5       4.9     3e+03   -5.6   7.3    32    81   903   952   898   999 0.64 chromatin remodeling protein, putative [Plasmodium vivax]
SCO68151.1           -           2940 2670at5820           -            735   2.3e-55  186.5   3.3   1   5   8.7e-34   5.3e-31  106.0   0.0   108   314   345   542   287   550 0.85 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 2670at5820           -            735   2.3e-55  186.5   3.3   2   5        10   6.1e+03  -18.6  14.8   419   454   971  1005   955  1012 0.56 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 2670at5820           -            735   2.3e-55  186.5   3.3   3   5   2.3e-29   1.4e-26   91.4   1.0   614   717  1244  1349  1212  1361 0.93 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 2670at5820           -            735   2.3e-55  186.5   3.3   4   5       9.2   5.6e+03   -6.5   5.9    23    87  2173  2237  2161  2242 0.55 SNF2 helicase, putative [Plasmodium vivax]
