#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68160.1           -            922 3285at5820           -            554  7.3e-281  930.8  38.5   1   5   4.8e-30   4.9e-27   93.0   0.5     1    76    65   143    65   146 0.93 ATP-dependent DEAD box helicase, putative [Plasmodium vivax]
SCO68160.1           -            922 3285at5820           -            554  7.3e-281  930.8  38.5   2   5  4.2e-140  4.2e-137  456.3   9.0    73   312   161   416   151   420 0.94 ATP-dependent DEAD box helicase, putative [Plasmodium vivax]
SCO68160.1           -            922 3285at5820           -            554  7.3e-281  930.8  38.5   3   5   3.7e-39   3.8e-36  123.1   0.0   311   392   440   529   436   537 0.93 ATP-dependent DEAD box helicase, putative [Plasmodium vivax]
SCO68160.1           -            922 3285at5820           -            554  7.3e-281  930.8  38.5   4   5   1.8e-61   1.8e-58  196.8   7.1   388   503   621   736   618   741 0.98 ATP-dependent DEAD box helicase, putative [Plasmodium vivax]
SCO68160.1           -            922 3285at5820           -            554  7.3e-281  930.8  38.5   5   5   4.4e-25   4.5e-22   76.6   0.2   504   554   845   895   841   895 0.97 ATP-dependent DEAD box helicase, putative [Plasmodium vivax]
SCO66420.1           -           1383 3285at5820           -            554   5.7e-16   56.4   8.7   1   2   1.2e-09   1.2e-06   25.7   0.6   112   216   326   444   310   461 0.73 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66420.1           -           1383 3285at5820           -            554   5.7e-16   56.4   8.7   2   2   4.3e-12   4.4e-09   33.7   2.1   287   399   681   800   654   868 0.76 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO68371.1           -           1393 3285at5820           -            554   7.6e-11   39.5  12.5   1   3   1.3e-05     0.014   12.3   0.0   120   223   281   400   266   416 0.73 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO68371.1           -           1393 3285at5820           -            554   7.6e-11   39.5  12.5   2   3   1.8e-12   1.8e-09   35.0   0.1   295   365   580   650   570   663 0.89 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO68371.1           -           1393 3285at5820           -            554   7.6e-11   39.5  12.5   3   3         6   6.1e+03   -6.4   5.8   358   453  1033  1133  1029  1145 0.73 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO67714.1           -           1006 3285at5820           -            554    0.0014   15.5   0.1   1   1   2.2e-06    0.0022   14.9   0.1   270   339   856   926   831   957 0.79 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO67619.1           -            667 3285at5820           -            554    0.0015   15.4   0.1   1   1   2.4e-06    0.0025   14.7   0.1   289   342   494   548   444   586 0.78 RNA helicase 1, putative [Plasmodium vivax]
SCO68991.1           -            528 3285at5820           -            554    0.0016   15.4   0.1   1   1     3e-06    0.0031   14.4   0.1   243   340   337   437   321   494 0.79 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3285at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3285at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3285at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:38:15 2026
# [ok]
