#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66267.1           -           1464 2415at5820           -            990         0 1308.2  70.4   1   9   1.9e-17   5.7e-14   49.4   1.9     1    45     2    46     2    52 0.90 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO66267.1           -           1464 2415at5820           -            990         0 1308.2  70.4   2   9   2.4e-13   7.4e-10   35.8   0.0    41    85    78   121    68   136 0.81 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO66267.1           -           1464 2415at5820           -            990         0 1308.2  70.4   3   9     2e-73   6.1e-70  234.6   1.9    79   210   155   286   146   289 0.95 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO66267.1           -           1464 2415at5820           -            990         0 1308.2  70.4   4   9   8.8e-50   2.7e-46  156.4   0.4   210   319   319   438   308   443 0.90 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO66267.1           -           1464 2415at5820           -            990         0 1308.2  70.4   5   9  3.4e-103     1e-99  333.2   6.9   316   543   520   780   512   786 0.88 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO66267.1           -           1464 2415at5820           -            990         0 1308.2  70.4   6   9   7.1e-28   2.1e-24   83.9   1.3   545   649   811   952   805   959 0.80 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO66267.1           -           1464 2415at5820           -            990         0 1308.2  70.4   7   9   4.4e-21   1.3e-17   61.4   2.6   641   711   974  1065   968  1067 0.84 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO66267.1           -           1464 2415at5820           -            990         0 1308.2  70.4   8   9   2.1e-51   6.4e-48  161.8   0.3   710   838  1127  1271  1122  1278 0.87 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO66267.1           -           1464 2415at5820           -            990         0 1308.2  70.4   9   9   8.7e-70   2.7e-66  222.6   5.0   839   989  1297  1457  1289  1458 0.92 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO68616.1           -            641 2415at5820           -            990      0.25    7.5   3.0   1   1   0.00014      0.42    6.8   3.0    13    92   287   369   280   377 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2415at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2415at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2415at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:12 2026
# [ok]
