#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66576.1           -            504 6564at5820           -            370  6.6e-230  760.8  24.8   1   2   2.5e-14   1.7e-11   42.1  10.9     7    62    79   146    75   159 0.82 protein phosphatase-beta, putative [Plasmodium vivax]
SCO66576.1           -            504 6564at5820           -            370  6.6e-230  760.8  24.8   2   2  1.2e-222  8.1e-220  727.6   2.2    43   370   177   504   150   504 0.95 protein phosphatase-beta, putative [Plasmodium vivax]
SCO66601.1           -            307 6564at5820           -            370  1.2e-115  384.9   2.5   1   1  2.3e-118  1.5e-115  384.5   2.5    66   351     7   286     3   297 0.97 serine/threonine protein phosphatase 4, putative [Plasmodium vivax]
SCO66978.1           -            308 6564at5820           -            370    1e-105  352.2   1.0   1   1  1.8e-108  1.2e-105  351.9   1.0    67   369     8   307     4   308 0.94 serine/threonine protein phosphatase 6, putative [Plasmodium vivax]
SCO69446.1           -            304 6564at5820           -            370   5.4e-91  303.7   1.1   1   1   9.9e-94   6.7e-91  303.4   1.1    77   347    27   291     2   302 0.93 serine/threonine protein phosphatase PP1, putative [Plasmodium vivax]
SCO65028.1           -            564 6564at5820           -            370   8.2e-67  224.1   0.6   1   1   1.8e-69   1.2e-66  223.6   0.6    86   340    61   324    45   340 0.88 serine/threonine protein phosphatase 2B catalytic subunit A, putative [Plasmodium vivax]
SCO68786.1           -            881 6564at5820           -            370   8.5e-63  210.9   1.8   1   1   3.6e-65   2.4e-62  209.4   1.8    82   339   544   830   508   836 0.85 protein phosphatase containing kelch-like domains, putative [Plasmodium vivax]
SCO68067.1           -            682 6564at5820           -            370   1.5e-62  210.1   1.0   1   2      0.26   1.7e+02   -0.7   0.2    15    71   143   200   132   210 0.81 serine/threonine protein phosphatase 5, putative [Plasmodium vivax]
SCO68067.1           -            682 6564at5820           -            370   1.5e-62  210.1   1.0   2   2   2.2e-65   1.5e-62  210.1   1.0    17   336   331   646   314   673 0.86 serine/threonine protein phosphatase 5, putative [Plasmodium vivax]
SCO66107.1           -           2027 6564at5820           -            370   2.1e-44  150.4   0.1   1   2   6.6e-09   4.5e-06   24.3   0.0    80   130  1106  1156  1085  1178 0.90 serine/threonine protein phosphatase 8, putative [Plasmodium vivax]
SCO66107.1           -           2027 6564at5820           -            370   2.1e-44  150.4   0.1   2   2   8.7e-39   5.9e-36  122.6   0.0   131   336  1227  1474  1223  1489 0.79 serine/threonine protein phosphatase 8, putative [Plasmodium vivax]
SCO69362.1           -            956 6564at5820           -            370     1e-43  148.2   2.1   1   1   3.9e-46   2.6e-43  146.8   2.1    88   338   222   476   143   503 0.82 serine/threonine protein phosphatase 7, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6564at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6564at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6564at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:50:59 2026
# [ok]
