#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO64913.1           -           1051 2481at5820           -            813         0 1419.1  58.8   1   3   5.6e-35   1.5e-32  111.0   0.0     9   105    59   164    52   170 0.89 RNA helicase, putative [Plasmodium vivax]
SCO64913.1           -           1051 2481at5820           -            813         0 1419.1  58.8   2   3  1.1e-171  2.9e-169  563.2  19.8   110   427   195   565   189   594 0.92 RNA helicase, putative [Plasmodium vivax]
SCO64913.1           -           1051 2481at5820           -            813         0 1419.1  58.8   3   3    3e-227  7.8e-225  747.0  33.1   426   813   643  1051   609  1051 0.92 RNA helicase, putative [Plasmodium vivax]
SCO70027.1           -            717 2481at5820           -            813   2.2e-16   57.6   7.0   1   3     0.028       7.5    2.9   0.0    21    62   276   315   257   344 0.86 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 2481at5820           -            813   2.2e-16   57.6   7.0   2   3      0.01       2.7    4.3   0.0   330   397   451   514   441   547 0.83 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 2481at5820           -            813   2.2e-16   57.6   7.0   3   3   2.9e-16   7.8e-14   49.1   3.9   522   613   570   662   543   674 0.88 DNA helicase 60, putative [Plasmodium vivax]
SCO68760.1           -            398 2481at5820           -            813   2.8e-16   57.2   0.4   1   2      0.06        16    1.8   0.0   322   371   133   178   101   230 0.78 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO68760.1           -            398 2481at5820           -            813   2.8e-16   57.2   0.4   2   2   1.2e-17   3.1e-15   53.8   0.1   525   612   261   349   236   368 0.92 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO66253.1           -           1015 2481at5820           -            813   4.4e-15   53.2   3.8   1   3     0.023       6.2    3.2   0.0   118   150   661   694   639   704 0.83 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66253.1           -           1015 2481at5820           -            813   4.4e-15   53.2   3.8   2   3     0.021       5.6    3.3   0.0   329   372   756   795   741   810 0.77 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66253.1           -           1015 2481at5820           -            813   4.4e-15   53.2   3.8   3   3   3.1e-15   8.1e-13   45.8   0.5   525   656   880  1009   822  1013 0.85 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66039.1           -            388 2481at5820           -            813   1.6e-14   51.4   1.7   1   2   0.00086      0.23    7.9   0.1   317   377   120   177    86   192 0.78 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO66039.1           -            388 2481at5820           -            813   1.6e-14   51.4   1.7   2   2   2.4e-14   6.4e-12   42.8   0.2   525   613   253   342   204   372 0.85 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO65655.1           -            473 2481at5820           -            813   4.5e-14   49.9   1.3   1   2      0.21        56   -0.0   0.0    21    61    56    96    34   148 0.80 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO65655.1           -            473 2481at5820           -            813   4.5e-14   49.9   1.3   2   2     1e-15   2.7e-13   47.4   1.1   480   615   299   424   246   453 0.78 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO65570.1           -            536 2481at5820           -            813   1.3e-13   48.4   9.0   1   3    0.0012      0.31    7.5   0.0    20    62   125   167   106   175 0.84 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO65570.1           -            536 2481at5820           -            813   1.3e-13   48.4   9.0   2   3   2.6e-05    0.0067   13.0   0.2   332   378   249   292   236   340 0.78 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO65570.1           -            536 2481at5820           -            813   1.3e-13   48.4   9.0   3   3   3.1e-10   8.2e-08   29.2   3.3   529   650   371   492   357   501 0.85 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO66912.1           -            433 2481at5820           -            813   5.4e-13   46.4   3.2   1   3      0.02       5.4    3.4   0.0    21    63    57    99    36   107 0.82 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO66912.1           -            433 2481at5820           -            813   5.4e-13   46.4   3.2   2   3      0.53   1.4e+02   -1.3   0.0   329   370   176   214   165   219 0.80 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO66912.1           -            433 2481at5820           -            813   5.4e-13   46.4   3.2   3   3     1e-13   2.7e-11   40.7   1.4   525   612   296   384   237   391 0.85 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO69871.1           -            923 2481at5820           -            813   1.1e-12   45.3   9.0   1   3     0.087        23    1.3   0.0   123   146   382   405   346   414 0.78 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 2481at5820           -            813   1.1e-12   45.3   9.0   2   3      0.13        35    0.7   0.0   228   264   417   453   411   472 0.77 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 2481at5820           -            813   1.1e-12   45.3   9.0   3   3   4.2e-15   1.1e-12   45.3   9.0   491   654   595   749   542   767 0.87 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO68088.1           -            599 2481at5820           -            813     2e-12   44.4  18.6   1   4      0.34        89   -0.7   0.3   671   698    31    58    16    65 0.85 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO68088.1           -            599 2481at5820           -            813     2e-12   44.4  18.6   2   4     0.053        14    2.0   0.0    23    62   145   184   125   211 0.81 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO68088.1           -            599 2481at5820           -            813     2e-12   44.4  18.6   3   4   1.9e-05    0.0051   13.4   0.4   321   398   259   333   235   350 0.78 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO68088.1           -            599 2481at5820           -            813     2e-12   44.4  18.6   4   4   1.3e-12   3.4e-10   37.1   4.3   527   679   390   536   371   549 0.82 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO67619.1           -            667 2481at5820           -            813   1.7e-11   41.4   0.1   1   3       2.4   6.3e+02   -3.5   9.9   403   466    58   128    33   157 0.57 RNA helicase 1, putative [Plasmodium vivax]
SCO67619.1           -            667 2481at5820           -            813   1.7e-11   41.4   0.1   2   3      0.15        38    0.5   0.1    26    62   220   256   217   260 0.86 RNA helicase 1, putative [Plasmodium vivax]
SCO67619.1           -            667 2481at5820           -            813   1.7e-11   41.4   0.1   3   3   6.6e-14   1.7e-11   41.4   0.1   441   637   392   578   362   614 0.76 RNA helicase 1, putative [Plasmodium vivax]
SCO67171.1           -           1329 2481at5820           -            813   2.4e-11   40.9  11.5   1   3   4.2e-05     0.011   12.2   0.6   122   159   183   220   141   257 0.88 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO67171.1           -           1329 2481at5820           -            813   2.4e-11   40.9  11.5   2   3      0.24        63   -0.2   0.4   243   352   411   525   405   568 0.75 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO67171.1           -           1329 2481at5820           -            813   2.4e-11   40.9  11.5   3   3     1e-11   2.7e-09   34.1   0.4   526   616   885   976   871   988 0.91 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO68599.1           -            489 2481at5820           -            813   9.5e-11   38.9   0.0   1   3      0.32        84   -0.6   0.0    41    62    75    96    67   123 0.83 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO68599.1           -            489 2481at5820           -            813   9.5e-11   38.9   0.0   2   3    0.0023      0.61    6.5   0.0   333   386   179   231   168   234 0.90 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO68599.1           -            489 2481at5820           -            813   9.5e-11   38.9   0.0   3   3   5.3e-10   1.4e-07   28.4   0.1   532   645   322   434   299   440 0.83 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO68991.1           -            528 2481at5820           -            813   1.5e-10   38.2   0.1   1   3       1.5   3.9e+02   -2.8   0.0    38    62   127   151   113   158 0.76 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO68991.1           -            528 2481at5820           -            813   1.5e-10   38.2   0.1   2   3       1.4   3.6e+02   -2.7   0.0   330   387   236   289   226   298 0.79 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO68991.1           -            528 2481at5820           -            813   1.5e-10   38.2   0.1   3   3   2.1e-12   5.5e-10   36.4   0.0   527   618   361   453   314   495 0.80 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
