#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65984.1           -           1314 1613at5820           -            801         0 1483.4  97.0   1   6   5.6e-73   4.2e-70  235.7  18.5     1   142     1   152     1   161 0.92 DNA helicase MCM9, putative [Plasmodium vivax]
SCO65984.1           -           1314 1613at5820           -            801         0 1483.4  97.0   2   6   3.8e-88   2.9e-85  285.9  14.2   135   285   254   404   246   427 0.96 DNA helicase MCM9, putative [Plasmodium vivax]
SCO65984.1           -           1314 1613at5820           -            801         0 1483.4  97.0   3   6   2.3e-67   1.8e-64  217.1   3.0   280   395   494   610   473   612 0.96 DNA helicase MCM9, putative [Plasmodium vivax]
SCO65984.1           -           1314 1613at5820           -            801         0 1483.4  97.0   4   6   1.7e-43   1.3e-40  138.2   3.6   392   469   700   777   688   784 0.92 DNA helicase MCM9, putative [Plasmodium vivax]
SCO65984.1           -           1314 1613at5820           -            801         0 1483.4  97.0   5   6  8.6e-121  6.5e-118  393.8  11.3   463   652   859  1048   819  1055 0.94 DNA helicase MCM9, putative [Plasmodium vivax]
SCO65984.1           -           1314 1613at5820           -            801         0 1483.4  97.0   6   6   2.1e-75   1.6e-72  243.7   6.7   652   801  1148  1311  1144  1311 0.93 DNA helicase MCM9, putative [Plasmodium vivax]
SCO68070.1           -            944 1613at5820           -            801   3.7e-48  163.1   1.4   1   5       2.4   1.8e+03   -4.5   0.5   379   411    60    92    39    95 0.64 DNA replication licensing factor MCM6, putative [Plasmodium vivax]
SCO68070.1           -            944 1613at5820           -            801   3.7e-48  163.1   1.4   2   5   8.4e-11   6.4e-08   30.0   0.2   165   341   168   346   143   351 0.82 DNA replication licensing factor MCM6, putative [Plasmodium vivax]
SCO68070.1           -            944 1613at5820           -            801   3.7e-48  163.1   1.4   3   5     2e-44   1.5e-41  141.2   0.1   477   723   482   743   475   754 0.82 DNA replication licensing factor MCM6, putative [Plasmodium vivax]
SCO68070.1           -            944 1613at5820           -            801   3.7e-48  163.1   1.4   4   5     0.015        12    2.7   0.8   368   400   762   793   749   811 0.80 DNA replication licensing factor MCM6, putative [Plasmodium vivax]
SCO68070.1           -            944 1613at5820           -            801   3.7e-48  163.1   1.4   5   5      0.32   2.4e+02   -1.6   0.3   614   682   806   881   792   883 0.54 DNA replication licensing factor MCM6, putative [Plasmodium vivax]
SCO69411.1           -            972 1613at5820           -            801   2.7e-47  160.3   1.2   1   2   3.2e-42   2.4e-39  134.0   0.3   202   668   291   738   216   750 0.76 DNA replication licensing factor MCM2, putative [Plasmodium vivax]
SCO69411.1           -            972 1613at5820           -            801   2.7e-47  160.3   1.2   2   2   2.2e-08   1.7e-05   22.0   0.1   657   745   755   853   729   862 0.70 DNA replication licensing factor MCM2, putative [Plasmodium vivax]
SCO69219.1           -            758 1613at5820           -            801   1.2e-44  151.5   0.1   1   2      0.11        85   -0.1   0.0   287   343   252   311   232   388 0.77 DNA replication licensing factor MCM5, putative [Plasmodium vivax]
SCO69219.1           -            758 1613at5820           -            801   1.2e-44  151.5   0.1   2   2   9.8e-47   7.4e-44  148.9   0.1   477   730   401   666   393   682 0.85 DNA replication licensing factor MCM5, putative [Plasmodium vivax]
SCO69758.1           -            955 1613at5820           -            801   1.7e-42  144.4  24.3   1   3     0.065        50    0.6   1.7    19    66   174   221   162   232 0.81 DNA replication licensing factor MCM4, putative [Plasmodium vivax]
SCO69758.1           -            955 1613at5820           -            801   1.7e-42  144.4  24.3   2   3   1.5e-38   1.1e-35  121.9  12.6   207   648   258   697   245   703 0.76 DNA replication licensing factor MCM4, putative [Plasmodium vivax]
SCO69758.1           -            955 1613at5820           -            801   1.7e-42  144.4  24.3   3   3   2.1e-07   0.00016   18.8   0.0   652   733   768   851   753   867 0.80 DNA replication licensing factor MCM4, putative [Plasmodium vivax]
SCO69215.1           -           1325 1613at5820           -            801   1.1e-38  131.8  23.0   1   4   9.5e-08   7.2e-05   19.9   4.4   214   310   264   357   249   455 0.90 DNA helicase MCM8, putative [Plasmodium vivax]
SCO69215.1           -           1325 1613at5820           -            801   1.1e-38  131.8  23.0   2   4      0.11        81   -0.1   0.1   416   448   812   845   787   849 0.78 DNA helicase MCM8, putative [Plasmodium vivax]
SCO69215.1           -           1325 1613at5820           -            801   1.1e-38  131.8  23.0   3   4   6.2e-33   4.7e-30  103.2   2.6   477   652   846  1020   837  1034 0.86 DNA helicase MCM8, putative [Plasmodium vivax]
SCO69215.1           -           1325 1613at5820           -            801   1.1e-38  131.8  23.0   4   4   1.7e-07   0.00013   19.1   0.2   655   725  1138  1213  1122  1294 0.83 DNA helicase MCM8, putative [Plasmodium vivax]
SCO64911.1           -            832 1613at5820           -            801   2.1e-37  127.5   5.7   1   2   2.7e-06    0.0021   15.1   0.2   199   401   191   395   182   430 0.75 DNA replication licensing factor MCM7, putative [Plasmodium vivax]
SCO64911.1           -            832 1613at5820           -            801   2.1e-37  127.5   5.7   2   2   6.5e-36   4.9e-33  113.1   1.0   481   657   432   607   421   725 0.85 DNA replication licensing factor MCM7, putative [Plasmodium vivax]
SCO67626.1           -            971 1613at5820           -            801   4.6e-37  126.4   0.1   1   2   9.5e-36   7.2e-33  112.5   0.0   480   690   430   640   423   658 0.80 DNA replication licensing factor MCM3, putative [Plasmodium vivax]
SCO67626.1           -            971 1613at5820           -            801   4.6e-37  126.4   0.1   2   2   4.2e-05     0.032   11.2   0.1   673   730   709   773   675   789 0.69 DNA replication licensing factor MCM3, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1613at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1613at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1613at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:34:50 2026
# [ok]
