#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68700.1           -            641 4787at5820           -            540  1.8e-267  886.6  16.4   1   3  3.4e-162  1.1e-159  530.9   0.0     1   314    16   352    16   356 0.96 palmitoyltransferase, putative [Plasmodium vivax]
SCO68700.1           -            641 4787at5820           -            540  1.8e-267  886.6  16.4   2   3   7.2e-65   2.3e-62  209.7  10.3   311   438   374   503   364   509 0.94 palmitoyltransferase, putative [Plasmodium vivax]
SCO68700.1           -            641 4787at5820           -            540  1.8e-267  886.6  16.4   3   3   4.6e-46   1.5e-43  147.6   0.3   434   540   520   636   513   636 0.93 palmitoyltransferase, putative [Plasmodium vivax]
SCO65727.1           -            287 4787at5820           -            540   6.1e-15   53.1  18.1   1   2   2.3e-16   7.4e-14   49.6  10.3   356   442    86   172    76   188 0.87 palmitoyltransferase, putative [Plasmodium vivax]
SCO65727.1           -            287 4787at5820           -            540   6.1e-15   53.1  18.1   2   2   0.00073      0.23    8.3   0.9   434   473   210   250   190   255 0.81 palmitoyltransferase, putative [Plasmodium vivax]
SCO67086.1           -            611 4787at5820           -            540   1.4e-12   45.4  43.4   1   4   0.00066      0.21    8.4   1.9    31   122    48   145    17   153 0.71 palmitoyltransferase, putative [Plasmodium vivax]
SCO67086.1           -            611 4787at5820           -            540   1.4e-12   45.4  43.4   2   4   2.4e-05    0.0076   13.2   3.4    49   152   142   213   132   254 0.48 palmitoyltransferase, putative [Plasmodium vivax]
SCO67086.1           -            611 4787at5820           -            540   1.4e-12   45.4  43.4   3   4   0.00049      0.16    8.9   6.4     3   124   162   286   160   324 0.83 palmitoyltransferase, putative [Plasmodium vivax]
SCO67086.1           -            611 4787at5820           -            540   1.4e-12   45.4  43.4   4   4   2.7e-12   8.7e-10   36.1  19.7   353   472   413   552   382   597 0.72 palmitoyltransferase, putative [Plasmodium vivax]
SCO69800.1           -            297 4787at5820           -            540   8.5e-12   42.8  15.3   1   1   2.7e-14   8.5e-12   42.8  15.3   372   488   128   249   114   279 0.69 palmitoyltransferase, putative [Plasmodium vivax]
SCO66822.1           -            188 4787at5820           -            540   4.8e-11   40.3   0.9   1   2   3.2e-13     1e-10   39.2   0.5    16    97    57   138    44   146 0.91 ankyrin-repeat protein, putative [Plasmodium vivax]
SCO66822.1           -            188 4787at5820           -            540   4.8e-11   40.3   0.9   2   2    0.0045       1.4    5.7   0.2    13    58   120   165   115   172 0.81 ankyrin-repeat protein, putative [Plasmodium vivax]
SCO69812.1           -           1016 4787at5820           -            540   2.6e-10   37.9  12.2   1   4      0.98   3.1e+02   -2.0   0.7   277   320    64   114    42   127 0.50 palmitoyltransferase, putative [Plasmodium vivax]
SCO69812.1           -           1016 4787at5820           -            540   2.6e-10   37.9  12.2   2   4   8.1e-13   2.6e-10   37.9  12.2   371   428   138   194   124   217 0.76 palmitoyltransferase, putative [Plasmodium vivax]
SCO69812.1           -           1016 4787at5820           -            540   2.6e-10   37.9  12.2   3   4      0.12        40    0.9   4.7   423   474   221   274   216   298 0.82 palmitoyltransferase, putative [Plasmodium vivax]
SCO69812.1           -           1016 4787at5820           -            540   2.6e-10   37.9  12.2   4   4         4   1.3e+03   -4.0   1.1   491   525   627   661   606   686 0.59 palmitoyltransferase, putative [Plasmodium vivax]
SCO65595.1           -            272 4787at5820           -            540   4.7e-10   37.0  11.4   1   1   2.2e-12   6.9e-10   36.5  11.4   371   442    93   164    89   217 0.92 palmitoyltransferase, putative [Plasmodium vivax]
SCO67258.1           -            355 4787at5820           -            540   5.1e-09   33.6   4.1   1   2   1.6e-11   5.1e-09   33.6   4.1   353   434   139   221   109   232 0.83 palmitoyltransferase, putative [Plasmodium vivax]
SCO67258.1           -            355 4787at5820           -            540   5.1e-09   33.6   4.1   2   2       1.2   3.7e+02   -2.3   0.2   272   297   254   279   236   298 0.63 palmitoyltransferase, putative [Plasmodium vivax]
