#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66669.1           -           1052 2015at5820           -            773         0 1546.3  43.3   1   4   1.1e-58   2.3e-55  186.7   0.2     1    92     1    95     1   135 0.89 TFIIH basal transcription factor complex helicase XPD subunit, putative [Plasmodium vivax]
SCO66669.1           -           1052 2015at5820           -            773         0 1546.3  43.3   2   4    4e-122  8.1e-119  396.5  15.1    93   317   171   420   167   425 0.93 TFIIH basal transcription factor complex helicase XPD subunit, putative [Plasmodium vivax]
SCO66669.1           -           1052 2015at5820           -            773         0 1546.3  43.3   3   4       0.3     6e+02   -3.2   0.0   316   327   486   497   483   502 0.86 TFIIH basal transcription factor complex helicase XPD subunit, putative [Plasmodium vivax]
SCO66669.1           -           1052 2015at5820           -            773         0 1546.3  43.3   4   4    2e-296  4.1e-293  972.9  14.0   328   773   595  1052   591  1052 0.98 TFIIH basal transcription factor complex helicase XPD subunit, putative [Plasmodium vivax]
SCO69507.1           -           1103 2015at5820           -            773   1.3e-43  147.8  44.7   1   3   1.5e-10     3e-07   27.6   0.1     4    61    21    77    19   101 0.89 DNA repair helicase, putative [Plasmodium vivax]
SCO69507.1           -           1103 2015at5820           -            773   1.3e-43  147.8  44.7   2   3   1.2e-32   2.5e-29  100.6  35.3   168   659   184   706   125   723 0.74 DNA repair helicase, putative [Plasmodium vivax]
SCO69507.1           -           1103 2015at5820           -            773   1.3e-43  147.8  44.7   3   3   1.1e-09   2.3e-06   24.7   0.3   668   719   741   792   733   815 0.88 DNA repair helicase, putative [Plasmodium vivax]
SCO68681.1           -           1063 2015at5820           -            773   8.5e-19   65.8  14.1   1   4     0.098     2e+02   -1.6   0.0    37    69    92   123    89   137 0.75 DEAD box helicase, putative [Plasmodium vivax]
SCO68681.1           -           1063 2015at5820           -            773   8.5e-19   65.8  14.1   2   4   1.4e-13   2.9e-10   37.5   9.7    64   316   225   479   217   512 0.75 DEAD box helicase, putative [Plasmodium vivax]
SCO68681.1           -           1063 2015at5820           -            773   8.5e-19   65.8  14.1   3   4   2.1e-06    0.0043   13.8   0.2   459   645   669   882   660   886 0.73 DEAD box helicase, putative [Plasmodium vivax]
SCO68681.1           -           1063 2015at5820           -            773   8.5e-19   65.8  14.1   4   4   5.9e-06     0.012   12.4   0.0   676   717   939   980   931   987 0.91 DEAD box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2015at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2015at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2015at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:37:29 2026
# [ok]
