#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65092.1           -           1458 1087at5820           -            852         0 1456.4  89.5   1   7   0.00021      0.14    8.5   0.0     7    36    40    73    36    85 0.79 kinesin-8, putative [Plasmodium vivax]
SCO65092.1           -           1458 1087at5820           -            852         0 1456.4  89.5   2   7      0.14        94   -0.8   0.0    36    51   171   186   166   196 0.87 kinesin-8, putative [Plasmodium vivax]
SCO65092.1           -           1458 1087at5820           -            852         0 1456.4  89.5   3   7   1.3e-17   8.7e-15   52.2   3.1    45    99   227   282   200   289 0.85 kinesin-8, putative [Plasmodium vivax]
SCO65092.1           -           1458 1087at5820           -            852         0 1456.4  89.5   4   7   9.9e-14   6.7e-11   39.4   0.2    89   135   336   387   316   395 0.81 kinesin-8, putative [Plasmodium vivax]
SCO65092.1           -           1458 1087at5820           -            852         0 1456.4  89.5   5   7     8e-08   5.4e-05   19.8   2.3   146   198   631   691   622   695 0.76 kinesin-8, putative [Plasmodium vivax]
SCO65092.1           -           1458 1087at5820           -            852         0 1456.4  89.5   6   7         0         0 1021.2  21.9   193   633   752  1193   737  1207 0.97 kinesin-8, putative [Plasmodium vivax]
SCO65092.1           -           1458 1087at5820           -            852         0 1456.4  89.5   7   7  1.4e-103  9.3e-101  336.6  30.3   633   852  1227  1449  1221  1449 0.98 kinesin-8, putative [Plasmodium vivax]
SCO66927.1           -           1285 1087at5820           -            852   7.6e-89  297.2  19.4   1   1   1.7e-91   1.2e-88  296.6  19.4   205   607   507   898   489   939 0.85 kinesin-8, putative [Plasmodium vivax]
SCO69212.1           -           1678 1087at5820           -            852   1.9e-56  190.1  20.5   1   5   2.8e-59   1.9e-56  190.1  20.5   253   734    93   610    26   621 0.78 kinesin-7, putative [Plasmodium vivax]
SCO69212.1           -           1678 1087at5820           -            852   1.9e-56  190.1  20.5   2   5         1   7.1e+02   -3.7   2.1   147   192   665   712   600   737 0.50 kinesin-7, putative [Plasmodium vivax]
SCO69212.1           -           1678 1087at5820           -            852   1.9e-56  190.1  20.5   3   5       4.7   3.2e+03   -5.9   3.1   717   750   847   880   839   895 0.46 kinesin-7, putative [Plasmodium vivax]
