#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69970.1           -            567 6193at5820           -            407  4.7e-219  725.9  57.4   1   3   3.4e-11   5.1e-08   30.8   0.2     6    37     8    42     3    58 0.79 inner membrane complex protein 1h, putative [Plasmodium vivax]
SCO69970.1           -            567 6193at5820           -            407  4.7e-219  725.9  57.4   2   3  7.7e-144  1.2e-140  467.7  40.3    37   256    89   312    77   370 0.88 inner membrane complex protein 1h, putative [Plasmodium vivax]
SCO69970.1           -            567 6193at5820           -            407  4.7e-219  725.9  57.4   3   3   2.5e-72   3.8e-69  232.2   4.2   263   407   375   566   330   566 0.84 inner membrane complex protein 1h, putative [Plasmodium vivax]
SCO67079.1           -            529 6193at5820           -            407   1.4e-07   29.4  31.9   1   3   9.4e-11   1.4e-07   29.4  31.9   123   221    95   187    87   190 0.85 inner membrane complex protein 1e, putative [Plasmodium vivax]
SCO67079.1           -            529 6193at5820           -            407   1.4e-07   29.4  31.9   2   3   3.1e-05     0.048   11.2  18.5   164   218   186   238   185   259 0.85 inner membrane complex protein 1e, putative [Plasmodium vivax]
SCO67079.1           -            529 6193at5820           -            407   1.4e-07   29.4  31.9   3   3         4   6.1e+03   -8.9  13.0   136   221   250   335   240   450 0.63 inner membrane complex protein 1e, putative [Plasmodium vivax]
SCO67640.1           -            301 6193at5820           -            407   2.5e-07   28.6  35.1   1   1   3.8e-10   5.8e-07   27.4  35.1   105   303    30   225    22   252 0.73 inner membrane complex protein 1g, putative [Plasmodium vivax]
SCO66750.1           -            286 6193at5820           -            407    0.0013   16.4  34.0   1   3   0.00038      0.58    7.6   5.5   121   149    48    76    32    78 0.80 inner membrane complex protein 1c, putative [Plasmodium vivax]
SCO66750.1           -            286 6193at5820           -            407    0.0013   16.4  34.0   2   3   8.3e-07    0.0013   16.4  34.0   111   215    52   158    43   166 0.79 inner membrane complex protein 1c, putative [Plasmodium vivax]
SCO66750.1           -            286 6193at5820           -            407    0.0013   16.4  34.0   3   3         1   1.6e+03   -3.7   1.4   273   304   203   234   179   240 0.42 inner membrane complex protein 1c, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6193at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6193at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6193at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:00:13 2026
# [ok]
