#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65137.1           -           1186 1494at5820           -            912         0 1832.6  44.8   1   4  1.1e-221  1.1e-218  726.9  10.7     7   351    40   394    35   400 0.98 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO65137.1           -           1186 1494at5820           -            912         0 1832.6  44.8   2   4   3.4e-41   3.5e-38  129.6   0.8   355   438   486   578   477   584 0.90 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO65137.1           -           1186 1494at5820           -            912         0 1832.6  44.8   3   4   1.1e-62   1.1e-59  200.8   7.3   431   562   615   784   609   796 0.86 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO65137.1           -           1186 1494at5820           -            912         0 1832.6  44.8   4   4  5.3e-239  5.4e-236  784.2   3.5   560   912   817  1175   808  1175 0.98 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO69221.1           -           1355 1494at5820           -            912  1.7e-107  358.9  17.7   1   5   8.9e-52     9e-49  164.7   6.2     6   336   235   553   231   562 0.90 non-SERCA-type Ca2+-transporting P-ATPase, putative [Plasmodium vivax]
SCO69221.1           -           1355 1494at5820           -            912  1.7e-107  358.9  17.7   2   5    0.0058       5.8    3.1   0.0   406   481   544   627   543   642 0.80 non-SERCA-type Ca2+-transporting P-ATPase, putative [Plasmodium vivax]
SCO69221.1           -           1355 1494at5820           -            912  1.7e-107  358.9  17.7   3   5   2.3e-08   2.3e-05   21.0   0.0   508   559   822   873   812   877 0.91 non-SERCA-type Ca2+-transporting P-ATPase, putative [Plasmodium vivax]
SCO69221.1           -           1355 1494at5820           -            912  1.7e-107  358.9  17.7   4   5   2.3e-53   2.3e-50  169.9   0.1   582   741   925  1084   889  1127 0.90 non-SERCA-type Ca2+-transporting P-ATPase, putative [Plasmodium vivax]
SCO69221.1           -           1355 1494at5820           -            912  1.7e-107  358.9  17.7   5   5   0.00035      0.35    7.2   0.2   813   904  1249  1341  1232  1350 0.79 non-SERCA-type Ca2+-transporting P-ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 1494at5820           -            912     4e-12   43.4  38.1   1   5   1.2e-05     0.012   12.0   1.1    24   172    79   227    66   231 0.68 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 1494at5820           -            912     4e-12   43.4  38.1   2   5   2.3e-05     0.023   11.1   2.0   168   338   623   780   567   824 0.68 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 1494at5820           -            912     4e-12   43.4  38.1   3   5      0.21   2.2e+02   -2.1   3.2   356   478  1078  1207  1062  1226 0.69 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 1494at5820           -            912     4e-12   43.4  38.1   4   5   2.6e-08   2.6e-05   20.8   0.6   484   560  1241  1322  1210  1346 0.83 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 1494at5820           -            912     4e-12   43.4  38.1   5   5   7.6e-09   7.7e-06   22.6   3.0   582   647  1385  1451  1330  1480 0.80 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO65186.1           -           1696 1494at5820           -            912   2.3e-11   40.9   1.4   1   6     0.002         2    4.7   0.1    48   155   479   588   451   601 0.56 cation transporting ATPase, putative [Plasmodium vivax]
SCO65186.1           -           1696 1494at5820           -            912   2.3e-11   40.9   1.4   2   6     0.015        15    1.7   1.8   164   332   655   816   631   884 0.73 cation transporting ATPase, putative [Plasmodium vivax]
SCO65186.1           -           1696 1494at5820           -            912   2.3e-11   40.9   1.4   3   6   1.5e-06    0.0015   15.0   0.1   505   562  1108  1165  1064  1180 0.84 cation transporting ATPase, putative [Plasmodium vivax]
SCO65186.1           -           1696 1494at5820           -            912   2.3e-11   40.9   1.4   4   6   1.4e-12   1.4e-09   34.9   0.1   579   630  1302  1353  1277  1359 0.88 cation transporting ATPase, putative [Plasmodium vivax]
SCO65186.1           -           1696 1494at5820           -            912   2.3e-11   40.9   1.4   5   6      0.95   9.7e+02   -4.2   0.7   819   849  1511  1544  1457  1561 0.65 cation transporting ATPase, putative [Plasmodium vivax]
SCO65186.1           -           1696 1494at5820           -            912   2.3e-11   40.9   1.4   6   6         6   6.1e+03   -9.6   6.6   841   900  1607  1669  1589  1675 0.63 cation transporting ATPase, putative [Plasmodium vivax]
SCO69952.1           -           1515 1494at5820           -            912   1.7e-09   34.7   3.9   1   3   0.00035      0.35    7.2   0.0   290   329   608   647   593   655 0.84 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO69952.1           -           1515 1494at5820           -            912   1.7e-09   34.7   3.9   2   3   9.4e-07   0.00096   15.7   0.0   506   566   978  1038   958  1057 0.83 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO69952.1           -           1515 1494at5820           -            912   1.7e-09   34.7   3.9   3   3   2.9e-05     0.029   10.8   0.3   583   693  1145  1255  1131  1440 0.78 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO66932.1           -           1713 1494at5820           -            912     4e-09   33.5   1.4   1   4   0.00077      0.78    6.0   0.0   297   329   488   520   425   528 0.91 P-type ATPase, putative [Plasmodium vivax]
SCO66932.1           -           1713 1494at5820           -            912     4e-09   33.5   1.4   2   4     0.074        75   -0.5   0.1   447   481   942   979   928   989 0.79 P-type ATPase, putative [Plasmodium vivax]
SCO66932.1           -           1713 1494at5820           -            912     4e-09   33.5   1.4   3   4   3.9e-07   0.00039   16.9   0.1   503   562  1044  1103  1034  1125 0.89 P-type ATPase, putative [Plasmodium vivax]
SCO66932.1           -           1713 1494at5820           -            912     4e-09   33.5   1.4   4   4    0.0011       1.1    5.5   0.0   583   645  1265  1329  1255  1348 0.77 P-type ATPase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1494at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1494at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1494at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:36:33 2026
# [ok]
