#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0   1  15  2.4e-135  1.5e-131  438.6  53.0     1   311     1   372     1   374 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0   2  15   1.1e-39   6.8e-36  121.3   7.7   311   395   423   513   415   517 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0   3  15   1.6e-29     1e-25   87.6   0.6   394   461   601   673   597   679 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0   4  15   5.8e-80   3.5e-76  254.9  17.7   460   618   701   860   694   863 0.98 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0   5  15   4.2e-16   2.6e-12   43.2   0.2   619   652   887   920   881   924 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0   6  15   2.1e-16   1.3e-12   44.1   0.6   652   684   975  1007   969  1029 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0   7  15   2.3e-88   1.4e-84  282.8  18.4   683   852  1054  1231  1049  1238 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0   8  15   6.3e-72   3.8e-68  228.3  16.0   852   992  1291  1437  1281  1447 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0   9  15   1.8e-70   1.1e-66  223.4  14.5   992  1129  1468  1606  1464  1608 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0  10  15   2.1e-54   1.3e-50  170.2   7.0  1129  1244  1657  1774  1652  1781 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0  11  15   1.6e-29   9.5e-26   87.7   1.2  1242  1332  1797  1894  1790  1908 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0  12  15  5.8e-141  3.6e-137  457.2  36.5  1327  1638  1923  2267  1906  2270 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0  13  15   2.6e-95   1.6e-91  305.9  12.0  1637  1818  2331  2515  2326  2521 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0  14  15   5.4e-77   3.3e-73  245.1  11.9  1816  1985  2618  2797  2616  2809 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64897.1           -           3002 447at5820            -           2093         0 3032.3 313.0  15  15   2.2e-39   1.3e-35  120.4  11.0  1980  2093  2862  3001  2847  3001 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/447at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/447at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/447at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:48:33 2026
# [ok]
