#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69016.1           -            838 3489at5820           -            618         0 1073.5  99.3   1   5   1.7e-88   1.5e-85  286.4  18.6     1   157     1   165     1   171 0.95 WD repeat-containing protein, putative [Plasmodium vivax]
SCO69016.1           -            838 3489at5820           -            618         0 1073.5  99.3   2   5   1.5e-81   1.3e-78  263.5   2.4   156   306   197   358   190   366 0.93 WD repeat-containing protein, putative [Plasmodium vivax]
SCO69016.1           -            838 3489at5820           -            618         0 1073.5  99.3   3   5     5e-71   4.4e-68  228.7  38.6   300   468   400   599   383   613 0.85 WD repeat-containing protein, putative [Plasmodium vivax]
SCO69016.1           -            838 3489at5820           -            618         0 1073.5  99.3   4   5   4.4e-35   3.8e-32  110.0   5.9   440   519   611   690   591   701 0.85 WD repeat-containing protein, putative [Plasmodium vivax]
SCO69016.1           -            838 3489at5820           -            618         0 1073.5  99.3   5   5     3e-61   2.6e-58  196.5   4.6   512   618   719   838   704   838 0.87 WD repeat-containing protein, putative [Plasmodium vivax]
SCO65804.1           -            322 3489at5820           -            618   8.8e-07   26.3   2.0   1   4   4.9e-05     0.042   10.8   0.0   334   388    87   142    49   153 0.80 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 3489at5820           -            618   8.8e-07   26.3   2.0   2   4     0.031        27    1.5   0.0   217   253   152   189   143   199 0.69 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 3489at5820           -            618   8.8e-07   26.3   2.0   3   4   5.2e-05     0.045   10.7   0.0    64   134   203   271   191   289 0.84 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 3489at5820           -            618   8.8e-07   26.3   2.0   4   4      0.16   1.4e+02   -0.9   0.0    67    90   294   317   284   321 0.84 receptor for activated c kinase, putative [Plasmodium vivax]
SCO67789.1           -            646 3489at5820           -            618   1.2e-06   25.9   3.8   1   3         7   6.1e+03  -25.2  29.4   303   331    64    94    16   319 0.47 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 3489at5820           -            618   1.2e-06   25.9   3.8   2   3   3.8e-06    0.0033   14.5   0.1   301   393   390   483   358   507 0.77 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 3489at5820           -            618   1.2e-06   25.9   3.8   3   3   4.7e-08     4e-05   20.8   0.8    54   142   526   614   508   631 0.88 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67096.1           -            595 3489at5820           -            618   1.2e-06   25.8   0.4   1   5         7   6.1e+03   -8.2  12.1   324   467    46   187    38   209 0.52 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 3489at5820           -            618   1.2e-06   25.8   0.4   2   5   1.4e-09   1.2e-06   25.8   0.4    74   140   294   360   279   366 0.86 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
