#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1   1  12   4.4e-34   2.7e-30  103.3   1.4     1    85     1    92     1    94 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1   2  12  1.1e-116  6.5e-113  377.1  13.1    86   323   181   435   177   438 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1   3  12  3.5e-102   2.1e-98  329.0  19.0   323   547   472   740   469   743 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1   4  12  3.1e-153  1.9e-149  498.2  31.2   549   827   821  1105   818  1111 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1   5  12   1.8e-29   1.1e-25   88.1   0.2   819   892  1123  1199  1115  1209 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1   6  12   1.8e-51   1.1e-47  160.9   0.5   882   982  1300  1401  1292  1405 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1   7  12   0.00072       4.4    3.2   0.4   980   996  1443  1459  1439  1461 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1   8  12     4e-69   2.4e-65  219.4   6.5   995  1116  1489  1614  1478  1629 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1   9  12   1.3e-37   7.8e-34  115.0   3.1  1115  1179  1646  1710  1644  1716 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1  10  12     2e-91   1.2e-87  293.4  16.9  1176  1338  1750  1915  1743  1918 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1  11  12   1.2e-15     7e-12   42.3   0.1  1340  1383  1973  2018  1969  2024 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68746.1           -           2234 529at5820            -           1531         0 2431.1 188.1  12  12   2.2e-80   1.3e-76  256.8  19.8  1381  1531  2043  2197  2041  2197 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/529at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/529at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/529at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:50:48 2026
# [ok]
