#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70027.1           -            717 4744at5820           -            548  2.6e-292  968.7  19.5   1   4     0.089        14    2.4   0.0     1    48     1    67     1    80 0.60 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 4744at5820           -            548  2.6e-292  968.7  19.5   2   4   0.00047     0.076    9.9   3.8    47    85   118   159   116   168 0.79 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 4744at5820           -            548  2.6e-292  968.7  19.5   3   4   5.4e-73   8.6e-71  237.5   0.2    54   225   177   350   163   362 0.86 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 4744at5820           -            548  2.6e-292  968.7  19.5   4   4  3.9e-221  6.2e-219  726.5   2.6   223   548   391   716   384   716 0.99 DNA helicase 60, putative [Plasmodium vivax]
SCO68991.1           -            528 4744at5820           -            548  1.8e-127  424.6   0.1   1   1  1.3e-129    2e-127  424.4   0.1    52   547     4   496     1   497 0.90 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO69871.1           -            923 4744at5820           -            548   7.8e-82  273.9  10.7   1   3         2   3.2e+02   -2.1   0.4    80   107    23    50     5    72 0.67 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 4744at5820           -            548   7.8e-82  273.9  10.7   2   3         3   4.8e+02   -2.6   1.0    59    97   104   144    67   153 0.75 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 4744at5820           -            548   7.8e-82  273.9  10.7   3   3   4.9e-84   7.8e-82  273.9  10.7   152   540   337   752   324   759 0.85 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO67810.1           -           1450 4744at5820           -            548   3.6e-80  268.4   5.2   1   2   2.3e-82   3.6e-80  268.4   5.2    79   545   590  1054   557  1057 0.84 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO67810.1           -           1450 4744at5820           -            548   3.6e-80  268.4   5.2   2   2       6.2     1e+03   -3.7   7.5    78   152  1254  1331  1216  1340 0.60 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO67714.1           -           1006 4744at5820           -            548   6.5e-79  264.3   1.2   1   2   4.1e-46   6.5e-44  148.8   0.0    96   335   524   759   510   766 0.89 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO67714.1           -           1006 4744at5820           -            548   6.5e-79  264.3   1.2   2   2   1.7e-35   2.7e-33  113.7   0.0   343   542   791   981   774   987 0.90 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO67619.1           -            667 4744at5820           -            548   2.2e-78  262.6   0.2   1   1   1.3e-80   2.2e-78  262.6   0.2   141   539   205   598   184   606 0.88 RNA helicase 1, putative [Plasmodium vivax]
SCO67853.1           -            720 4744at5820           -            548   6.3e-66  221.4   0.3   1   1   1.4e-67   2.2e-65  219.6   0.3   151   512   123   505   116   513 0.88 ATP-dependent helicase, putative [Plasmodium vivax]
SCO65570.1           -            536 4744at5820           -            548   9.7e-65  217.5  10.0   1   1   1.9e-66     3e-64  215.9   9.9   149   526   125   486     5   503 0.87 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO68760.1           -            398 4744at5820           -            548   1.2e-60  204.0   2.4   1   1     2e-62   3.2e-60  202.6   2.4   147   515    17   371     4   380 0.90 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO70262.1           -            731 4744at5820           -            548   1.6e-60  203.5   9.2   1   1     1e-62   1.6e-60  203.5   9.2   155   533   106   501    94   514 0.85 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66253.1           -           1015 4744at5820           -            548   5.7e-59  198.5  12.6   1   1   9.5e-61   1.5e-58  197.1  12.4    99   541   569  1011   492  1014 0.78 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66912.1           -            433 4744at5820           -            548   2.3e-58  196.4   0.7   1   1   2.2e-60   3.6e-58  195.8   0.7   153   513    60   404    19   414 0.90 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO66039.1           -            388 4744at5820           -            548   9.7e-57  191.1   2.6   1   1   1.1e-58   1.8e-56  190.2   2.6   149   513    11   361     4   372 0.90 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO68088.1           -            599 4744at5820           -            548   2.9e-54  182.9   7.8   1   1   1.8e-56   2.9e-54  182.9   7.8   153   511   146   495   136   536 0.86 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO66904.1           -            761 4744at5820           -            548   2.4e-51  173.3  20.8   1   2     1e-14   1.7e-12   45.1   2.9    49   228   149   330    45   336 0.84 ATP-dependent RNA helicase, putative [Plasmodium vivax]
